N	2gram	Bakhtin_Fr_1	slovoVRo
1	и в	65	41
2	в нем	13	30
3	то есть	45	26
4	в романе	2	21
5	литературного языка	1	20
6	могут быть	2	19
7	во всех	9	17
8	не только	10	16
9	и не	22	16
10	точки зрения	7	16
11	но и	10	16
12	а не	1	15
13	то же	1	14
14	и на	11	14
15	в то	1	14
16	и его	10	14
17	в пределах	1	14
18	может быть	6	14
19	и др	24	14
20	не может	3	14
21	слова и	1	13
22	в сущности	16	13
23	в его	9	13
24	в этом	15	12
25	до конца	2	12
26	же время	1	12
27	как бы	22	12
28	так и	10	11
29	в узком	4	10
30	в большинстве	2	10
31	в той	5	10
32	узком смысле	2	10
33	все эти	10	9
34	языков и	1	9
35	той или	5	9
36	иной степени	1	9
37	или иной	5	9
38	как в	5	8
39	но в	14	8
40	на его	2	8
41	с точки	3	8
42	как мы	6	8
43	в особенности	2	8
44	или в	2	8
45	прежде всего	11	8
46	отношение к	4	7
47	все же	6	7
48	в своей	5	7
49	не в	4	7
50	вовсе не	18	7
51	с ним	3	7
52	зрения на	1	7
53	и следовательно	1	7
54	всех его	2	7
55	на фоне	3	7
56	все они	1	7
57	во всяком	1	7
58	при этом	6	6
59	это не	3	6
60	в них	5	6
61	в отношении	6	6
62	оно не	1	6
63	только в	7	6
64	большинстве случаев	2	6
65	и даже	8	6
66	отношении к	1	6
67	и к	4	5
68	в самом	4	5
69	он в	1	5
70	так сказать	4	5
71	далеко не	3	5
72	всяком случае	1	5
73	все это	9	5
74	в основе	8	5
75	со своим	1	5
76	не на	1	5
77	в языке	1	5
78	и мир	1	5
79	к нему	3	5
80	точек зрения	1	5
81	с другой	3	5
82	еще более	5	5
83	почти вовсе	5	5
84	одним из	2	4
85	по преимуществу	1	4
86	на мир	5	4
87	в ней	6	4
88	меньшей степени	5	4
89	еще не	6	4
90	с его	5	4
91	в русле	1	4
92	за пределы	8	4
93	и наконец	2	4
94	в которой	1	4
95	но именно	1	4
96	всех этих	8	4
97	связанных с	1	4
98	и с	3	4
99	лишь в	1	4
100	входит в	4	4
101	языка но	1	4
102	как и	5	4
103	речь на	1	4
104	в их	4	4
105	в процессе	2	4
106	преимущественно в	3	4
107	и для	2	4
108	лежит в	1	4
109	смысловых и	1	4
110	ничего не	3	4
111	о нем	3	4
112	все его	1	4
113	единого и	1	4
114	большей или	4	4
115	один из	1	4
116	ли он	1	4
117	с одной	2	4
118	рядом с	5	4
119	или меньшей	4	4
120	одной стороны	2	4
121	и все	5	4
122	там где	1	4
123	и потому	10	4
124	и формы	1	4
125	у стерна	3	4
126	и от	2	4
127	кроме того	2	4
128	здесь в	8	4
129	известной степени	1	4
130	и часто	2	4
131	другой стороны	1	4
132	иные моменты	1	4
133	или к	2	3
134	от всякой	1	3
135	своего исторического	1	3
136	в своем	8	3
137	из этих	2	3
138	в себе	3	3
139	связанные с	1	3
140	вообще не	1	3
141	ни были	1	3
142	и сам	1	3
143	конца и	1	3
144	и может	1	3
145	и почти	2	3
146	его в	7	3
147	было бы	1	3
148	лишь на	1	3
149	он не	2	3
150	и ее	1	3
151	точку зрения	1	3
152	которые в	1	3
153	на всю	4	3
154	а иногда	2	3
155	она не	1	3
156	нем в	2	3
157	не могло	1	3
158	следовательно и	1	3
159	никогда не	6	3
160	в разных	1	3
161	и здесь	3	3
162	не могут	3	3
163	в других	3	3
164	к тому	2	3
165	и этим	2	3
166	образом в	2	3
167	но здесь	1	3
168	формы и	7	3
169	о том	2	3
170	и во	3	3
171	у рабле	10	3
172	того что	2	3
173	в том	16	3
174	языка на	1	3
175	поэтому и	4	3
176	бы ни	2	3
177	конечно не	1	3
178	и чисто	2	3
179	и других	3	3
180	из них	4	3
181	его и	1	3
182	для него	5	3
183	так как	6	3
184	друг друга	3	3
185	у него	1	3
186	выходит за	4	3
187	именно в	1	3
188	быть тем	1	3
189	не было	1	3
190	более того	2	3
191	но оно	1	3
192	не были	3	3
193	с этим	1	3
194	в основном	2	3
195	при всем	1	3
196	форм и	9	3
197	мы найдем	2	3
198	в результате	1	3
199	в большей	5	3
200	хотя бы	1	3
201	одной из	1	3
202	с ними	1	3
203	в свое	2	3
204	а между	1	2
205	например в	2	2
206	связана с	5	2
207	на самом	6	2
208	них как	1	2
209	в чисто	2	2
210	оно было	1	2
211	века в	5	2
212	мы уже	12	2
213	а как	1	2
