N	3gram	Losev_Dial_4	Problemy
1	то же время	6	12
2	в то же	6	12
3	в отношении к	1	7
4	не может быть	6	6
5	и в то	2	5
6	в этом смысле	4	4
7	с точки зрения	9	4
8	и прежде всего	1	4
9	он не может	1	3
10	по крайней мере	7	3
11	и не в	1	3
12	но в то	2	3
13	в конце концов	1	3
14	с другой стороны	1	3
15	вы думаете что	1	3
16	вполне понятно что	1	2
17	в чем не	1	2
18	то что я	1	2
19	подобно тому как	4	2
20	того или другого	2	2
21	в этом случае	1	2
22	и не может	1	2
23	хотя бы и	2	2
24	сама по себе	5	2
25	не входит в	1	2
26	в отличие от	1	2
27	как и все	2	2
28	того что он	4	2
29	и в этом	3	2
30	что он сам	1	2
31	а не в	1	2
32	о том что	1	2
33	ни в чем	1	2
34	не в силах	1	2
35	той или иной	1	2
36	тем не менее	2	2
37	для этого необходимо	1	2
38	и т д	15	2
39	что он есть	4	1
40	в виду и	1	1
41	одних и тех	2	1
42	он сам не	1	1
43	в чем же	2	1
44	становится тем что	1	1
45	прежде всего в	1	1
46	может и не	1	1
47	т д и	3	1
48	не было и	1	1
49	и то в	1	1
50	в сущности в	1	1
51	на самом же	1	1
52	того и другого	1	1
53	но для этого	1	1
54	т е все	1	1
55	возможно лишь в	1	1
56	и тех же	2	1
57	рано или поздно	1	1
58	вы говорите что	1	1
59	и то что	1	1
60	а не их	2	1
61	смысл т е	1	1
62	с ними как	1	1
63	в данном случае	1	1
64	врывается в его	1	1
65	лежит в основе	3	1
66	прежде всего с	1	1
67	и все его	1	1
68	отношении к нему	1	1
69	и как бы	1	1
70	и с этой	1	1
71	вот как он	1	1
72	в этот момент	1	1
73	да еще с	1	1
74	мы можем сказать	1	1
75	в нем не	1	1
76	можно прямо сказать	1	1
77	как будто что-то	1	1
78	что же такое	1	1
79	к богу как	1	1
80	с одной из	1	1
81	и ни в	1	1
82	а вместе с	1	1
83	в нем нет	1	1
84	из которых каждый	1	1
85	но тем не	1	1
86	имел в виду	1	1
87	но только в	1	1
88	и вместе с	1	1
89	в свою очередь	2	1
90	не только не	1	1
91	и во всякой	1	1
92	ни о каком	1	1
93	но так же	1	1
94	он как бы	1	1
95	но все же	1	1
96	самом же деле	1	1
97	можно сказать что	1	1
98	как бы ни	1	1
99	на то что	3	1
100	вопрос о том	1	1
101	все время перед	1	1
102	как бы в	1	1
103	это как бы	1	1
104	смысле т е	1	1
105	друг другу как	1	1
106	в процессе всего	1	1
107	а что если	1	1
108	для того чтобы	5	1
109	в том что	9	1
110	никогда и не	1	1
111	можем сказать что	1	1
112	мы еще не	1	1
113	т д он	1	1
