N	2gram	Bakhtin_Fr_5	Narrotol
1	не только	14	26
2	а не	4	17
3	но и	10	15
4	при этом	2	14
5	в том	10	14
6	в качестве	2	14
7	и не	15	14
8	в этом	14	13
9	и в	45	13
10	том что	7	13
11	только в	4	11
12	в частности	1	11
13	может быть	2	10
14	в данном	2	10
15	своего рода	4	9
16	так и	6	9
17	то есть	25	9
18	к тому	2	9
19	а в	4	9
20	в себе	1	8
21	то что	2	8
22	не в	7	8
23	не может	5	8
24	у него	4	6
25	в рамках	1	6
26	в своем	11	6
27	все же	2	6
28	и к	5	6
29	но в	14	6
30	в жизни	1	6
31	никогда не	1	6
32	ничего не	4	6
33	данном случае	2	6
34	и т.п	16	6
35	можно сказать	2	6
36	а также	4	6
37	в его	13	6
38	вслед за	1	6
39	того что	3	6
40	прежде всего	10	6
41	как бы	12	6
42	жизни в	2	6
43	отличие от	2	5
44	что он	6	5
45	как в	3	5
46	хотя и	5	5
47	в нем	10	5
48	тем не	1	5
49	он не	6	5
50	таким образом	8	5
51	на протяжении	1	5
52	далеко не	1	5
53	точки зрения	4	5
54	в котором	1	5
55	не столько	2	5
56	в то	11	5
57	на него	2	5
58	о том	4	5
59	в форме	1	5
60	по отношению	1	5
61	в той	1	5
62	в отличие	2	5
63	отношению к	1	5
64	то же	11	4
65	и мира	1	4
66	в этой	6	4
67	о жизни	1	4
68	перед нами	4	4
69	что это	2	4
70	тому же	4	4
71	в мире	1	4
72	об этом	4	4
73	войны и	2	4
74	все его	1	4
75	в своей	3	4
76	в конце	7	4
77	не менее	3	4
78	при всей	1	4
79	в себя	5	4
80	времени и	1	4
81	если бы	1	4
82	как у	1	4
83	и т.д	2	4
84	в другом	3	4
85	истории в	1	4
86	свидетельствует о	1	4
87	для него	3	4
88	у нее	2	4
89	обо мне	1	4
90	как и	10	4
91	мира в	1	4
92	как это	4	4
93	и все	7	4
94	с ним	5	4
95	и у	5	4
96	жизни и	8	4
97	что в	12	4
98	самом деле	5	3
99	а как	1	3
100	нам в	1	3
101	с его	7	3
102	но не	4	3
103	что они	1	3
104	в целом	2	3
105	все эти	5	3
106	и его	13	3
107	так сказать	1	3
108	и по	1	3
109	конечном счете	1	3
110	самим собой	1	3
111	характер и	1	3
112	о которой	1	3
113	и того	1	3
114	что я	1	3
115	точку зрения	2	3
116	тому что	1	3
117	одна из	1	3
118	того чтобы	6	3
119	же время	9	3
120	этом отношении	5	3
121	в состав	1	3
122	той или	1	3
123	на том	2	3
124	и когда	1	3
125	и сам	1	3
126	мира и	8	3
127	о нем	1	3
128	в конечном	1	3
129	существенную роль	5	3
130	это не	3	3
131	к ней	2	3
132	один из	2	3
133	с ними	1	3
134	никак не	1	3
135	между тем	2	3
