N	2gram	Propp_Isto_2	Formalny
1	т е	29	34
2	и в	15	24
3	в его	6	23
4	прежде всего	5	22
5	и не	11	20
6	так и	5	18
7	и пр	7	17
8	не может	5	16
9	в этом	11	15
10	в нем	7	14
11	может быть	17	14
12	таким образом	7	13
13	и т	19	12
14	именно как	1	12
15	как и	2	11
16	в своей	1	11
17	в их	3	11
18	не менее	1	11
19	в ней	4	10
20	то же	10	10
21	вовсе не	1	10
22	и ее	2	10
23	и его	3	10
24	и их	2	10
25	а не	5	10
26	в то	1	9
27	в процессе	1	9
28	и потому	1	9
29	все это	3	9
30	и на	4	8
31	как в	5	8
32	т д	18	8
33	и с	4	8
34	не в	7	8
35	именно в	2	8
36	то что	12	8
37	в свою	1	8
38	на самом	2	7
39	с ее	2	7
40	не только	18	7
41	до конца	1	7
42	но и	14	7
43	еще не	9	6
44	самом деле	2	6
45	отнюдь не	1	6
46	в целом	1	6
47	все эти	4	6
48	в этой	4	6
49	как бы	6	6
50	входит в	1	6
51	она не	5	6
52	на основе	1	6
53	в пределах	1	6
54	и здесь	9	6
55	до сих	6	6
56	в том	6	6
57	было бы	5	6
58	как это	3	6
59	сих пор	7	6
60	а в	12	6
61	хотя бы	2	5
62	во всех	2	5
63	но в	6	5
64	в самом	1	5
65	при этом	4	5
66	по себе	1	5
67	у нас	1	5
68	должен быть	1	5
69	как мы	1	5
70	непосредственно в	1	5
71	того что	3	5
72	только на	1	5
73	со стороны	1	5
74	с другой	2	5
75	и др	4	5
76	с его	1	4
77	по отношению	3	4
78	в истории	1	4
79	и к	1	4
80	в которой	2	4
81	главным образом	2	4
82	с другими	2	4
83	и может	2	4
84	как о	1	4
85	друг друга	1	4
86	при таком	1	4
87	никогда не	15	4
88	мы увидим	8	4
89	с одной	4	4
90	одной стороны	3	4
91	в связи	5	4
92	в частности	1	4
93	отношению к	3	4
94	с этой	1	4
95	быть и	1	4
96	что в	12	4
97	к этой	4	4
98	так же	13	4
99	это и	1	3
100	мы не	3	3
101	зависимости от	1	3
102	связи со	1	3
103	время в	1	3
104	но не	2	3
105	как к	1	3
106	все же	9	3
107	когда он	3	3
108	и как	1	3
109	и наконец	5	3
110	в себе	4	3
111	если он	1	3
112	человек не	1	3
113	так сказать	2	3
114	он не	8	3
115	всех этих	3	3
116	он должен	2	3
117	оно должно	1	3
118	так например	1	3
119	его в	10	3
120	в жизни	2	3
121	в них	1	3
122	в трудах	1	3
123	они не	4	3
124	тем самым	2	3
125	связи с	8	3
126	сводится к	1	3
127	в роде	1	3
128	к тому	5	3
129	здесь не	2	3
130	особенно в	1	3
131	же происходит	2	3
132	воздействия на	1	3
133	говорит он	1	3
134	как она	4	3
135	один из	8	3
136	и других	1	3
137	в особенности	2	3
138	со всем	1	3
139	не было	2	3
140	и непосредственно	1	3
141	смысле этого	2	3
142	не боится	2	3
143	ничем не	1	3
144	этого слова	1	3
145	в основном	2	3
146	но это	4	3
147	у них	1	3
148	же в	1	3
149	что он	24	3
150	же как	5	2
151	и это	3	2
152	оно было	1	2
153	в зависимости	1	2
154	из воды	1	2
155	его не	2	2
156	а как	1	2
157	вопрос о	4	2
158	а только	1	2
159	друг от	1	2
160	эта связь	3	2
161	с этим	5	2
162	в него	2	2
163	однако не	1	2
164	от этого	1	2
165	впечатление что	1	2
166	он в	3	2
167	остановиться на	1	2
168	этот образ	1	2
169	не могла	2	2
170	и если	2	2
171	на его	2	2
172	к миру	1	2
173	и более	2	2
174	но все	5	2
175	могла бы	2	2
176	в работе	3	2
177	это не	2	2
178	ни в	2	2
179	с тем	9	2
180	мы видели	2	2
181	нисколько не	2	2
182	в эту	2	2
183	почти не	1	2
184	страх и	1	2
185	что было	1	2
186	войти в	1	2
187	бы быть	1	2
188	виду что	1	2
189	на него	5	2
190	чтобы стать	1	2
191	только не	1	2
192	ничего не	7	2
193	одна из	2	2
194	к ней	2	2
195	во всем	1	2
196	нам важно	2	2
197	еще одна	1	2
198	указать на	1	2
199	его с	1	2
200	если же	1	2
201	от друга	1	2
202	всего этого	1	2
203	в науке	1	2
204	приводит к	2	2
205	на нее	2	2
206	она была	1	2
207	с ним	1	2
208	и что	6	2
209	или на	4	2
210	все в	1	2
211	что и	6	2
212	в другой	4	2
213	нет он	2	2
214	только в	6	2
215	уже не	1	2
216	не можем	1	2
217	если мы	1	2
218	его и	4	2
219	могло бы	1	2
220	как их	1	2
221	в одном	5	2
222	и со	1	2
223	из важнейших	1	2
224	социальная жизнь	1	2
225	или иначе	1	2
226	вопрос об	1	2
227	здесь в	2	2
228	она является	1	2
229	от сюжета	1	2
230	но есть	2	2
231	вместе с	7	2
232	ко всем	1	2
233	по существу	2	2
234	в чужом	1	2
235	к которому	5	2
236	совершается в	2	2
237	в результате	1	2
238	одной из	4	2
239	но эта	1	2
240	в системе	2	2
241	они были	2	2
242	на своем	1	2
243	что такое	1	2
244	можно говорить	1	1
245	к материалу	2	1
246	например в	2	1
247	она властвует	1	1
248	в объяснении	1	1
249	себя как	1	1
250	мы здесь	6	1
251	и приемы	1	1
252	задачи в	1	1
253	он может	1	1
254	вне связи	1	1
255	и есть	5	1
256	нам кажется	1	1
257	также что	2	1
258	из его	1	1
259	высшей степени	1	1
260	едва ли	1	1
261	они никогда	2	1
262	пр только	1	1
263	и этот	1	1
264	мы уже	6	1
265	той же	2	1
266	со всех	4	1
267	тех действий	1	1
268	все здесь	1	1
269	вместо того	2	1
270	всех сторон	4	1
271	это время	1	1
272	xix века	1	1
273	тем как	1	1
274	они у	1	1
275	чем это	1	1
276	к которой	1	1
277	тогда как	1	1
278	связи и	1	1
279	или у	1	1
280	вот как	1	1
281	как нам	1	1
282	е она	1	1
283	этой стороны	1	1
284	чтобы вслед	1	1
285	перед нами	2	1
286	увидим что	3	1
287	важны не	1	1
288	есть ли	2	1
289	в этот	1	1
290	когда человек	1	1
291	ни один	2	1
292	так или	1	1
293	из этих	3	1
294	элемент и	1	1
295	так в	3	1
296	как он	3	1
297	на то	3	1
298	историю которых	1	1
299	как оно	1	1
300	по-видимому не	1	1
301	тем не	1	1
302	свою собственную	1	1
303	состоит в	2	1
304	к одному	1	1
305	так часто	1	1
306	и по	2	1
307	мы их	1	1
308	в нее	2	1
309	конца и	1	1
310	ей в	1	1
311	они должны	4	1
312	связанных с	1	1
313	на этой	2	1
314	при которой	1	1
315	материала к	1	1
316	уже знаем	3	1
317	без нее	1	1
318	должен был	3	1
319	материал для	1	1
320	для них	1	1
321	но уже	1	1
322	он является	2	1
323	это положение	1	1
324	героя или	1	1
325	формах в	1	1
326	она и	2	1
327	в высшей	1	1
328	далеко не	1	1
329	он действительно	1	1
330	этого не	5	1
331	место и	1	1
332	он и	3	1
333	нигде не	2	1
334	значение как	1	1
335	такой же	2	1
336	роль и	1	1
337	не мог	3	1
338	этот материал	2	1
339	в этих	11	1
340	и другие	4	1
