N	3gram	Propp_Isto_1	Dialekti
1	и т д	22	19
2	в том что	4	7
3	само по себе	2	5
4	по себе не	1	5
5	можно было бы	3	4
6	с другой стороны	5	4
7	несмотря на всю	1	4
8	на то что	4	4
9	более или менее	5	3
10	в этом смысле	1	3
11	только то что	1	3
12	не значит что	1	3
13	и в этом	1	3
14	иметь в виду	1	3
15	не может быть	7	3
16	содержит в себе	1	3
17	никогда не может	1	2
18	содержат в себе	1	2
19	одной стороны и	1	2
20	до сих пор	5	2
21	на точку зрения	1	2
22	но все это	1	2
23	в этом отношении	1	2
24	и т п	1	2
25	точно так же	3	2
26	с одной стороны	4	2
27	как один из	1	2
28	мы должны считать	1	2
29	и в нем	1	2
30	это конечно не	2	2
31	по себе а	1	2
32	о том что	3	2
33	по себе но	1	2
34	к тому что	1	2
35	один из видов	1	2
36	почти не знает	1	1
37	связаны между собою	1	1
38	в чистом виде	2	1
39	не содержат в	1	1
40	ничего не доказывает	1	1
41	здесь не просто	1	1
42	мы имеем дело	1	1
43	дело в том	3	1
44	то время как	3	1
45	это было бы	1	1
46	то ясно что	2	1
47	и в особенности	1	1
48	так что в	1	1
49	и что они	1	1
50	где и как	1	1
51	т д они	1	1
52	д все это	1	1
53	в ее основе	1	1
54	сказал что это	1	1
55	и больше ничего	1	1
56	до известной степени	1	1
57	сами по себе	1	1
58	пространства времени и	1	1
59	можно говорить о	1	1
60	как мы увидим	2	1
61	на самом же	1	1
62	если бы не	1	1
63	и даже в	1	1
64	и потому в	1	1
65	в мифе о	1	1
66	она может быть	1	1
67	и тем не	2	1
68	еще не есть	1	1
69	ясно что это	1	1
70	что там где	1	1
71	что это за	3	1
72	в том чтобы	1	1
73	если бы мы	2	1
74	но в то	1	1
75	то что она	1	1
76	в то время	3	1
77	именно так и	2	1
78	то это значило	1	1
79	она никогда не	1	1
80	не зависит от	1	1
81	и должно быть	2	1
82	не в том	1	1
83	еще ничего не	1	1
84	понимать так как	1	1
85	уже по одному	1	1
86	в связи с	3	1
87	это не значит	1	1
88	та же самая	1	1
89	т д все	3	1
90	т д на	1	1
91	это значило бы	1	1
92	необходимо даже в	1	1
93	таким образом и	1	1
94	но так как	1	1
95	самом же деле	1	1
96	если мы будем	1	1
97	однако это не	2	1
98	объединены одной общей	1	1
99	есть не что	1	1
100	д если бы	1	1
101	а не только	1	1
102	иначе не может	1	1
103	с самого начала	2	1
104	хотя бы в	1	1
105	и это тоже	1	1
106	т д если	2	1
107	что иное как	1	1
108	но все же	3	1
109	заметить что в	1	1
110	что для того	1	1
111	в этих случаях	2	1
112	не что иное	1	1
113	тех или иных	1	1
114	тем не менее	6	1
115	друг с другом	3	1
116	дело не в	1	1
117	для того чтобы	1	1
118	а именно в	1	1
119	на первый взгляд	2	1
120	к тому же	1	1
121	то же самое	3	1
