N	2gram	Bakhtin_Fr_7	Myshleni
1	с помощью	6	42
2	в процессе	2	27
3	и в	41	25
4	в том	11	23
5	том что	4	20
6	у ребенка	1	19
7	таким образом	19	17
8	так же	5	17
9	что в	9	17
10	с тем	1	16
11	в основе	1	16
12	как и	14	15
13	в его	12	15
14	то что	8	15
15	в этом	15	14
16	вместе с	5	14
17	может быть	4	13
18	так как	3	12
19	в качестве	9	12
20	по своему	2	11
21	что они	1	10
22	перед нами	2	10
23	и что	1	10
24	что и	5	10
25	было бы	4	10
26	того что	2	10
27	только в	6	10
28	как бы	7	10
29	и не	7	10
30	мы не	2	9
31	связи с	1	9
32	ни в	6	9
33	как в	5	9
34	как мы	11	8
35	тем что	3	8
36	по своей	1	7
37	все эти	13	7
38	по себе	1	7
39	в области	2	7
40	уже в	5	7
41	как это	1	7
42	того же	3	6
43	и на	4	6
44	но не	1	6
45	потому что	5	6
46	от этого	3	6
47	не только	5	6
48	в силу	1	6
49	не может	3	6
50	мы видели	5	6
51	точки зрения	5	6
52	не в	9	6
53	в отношении	3	6
54	самого начала	1	6
55	с самого	2	6
56	можно было	3	6
57	один из	1	6
58	что он	3	6
59	отличие от	1	6
60	со всеми	2	6
61	и у	5	6
62	в связи	2	6
63	слова и	1	6
64	благодаря этому	2	6
65	в основном	1	6
66	все это	10	6
67	все же	1	6
68	одним из	1	5
69	человека и	1	5
70	мы уже	12	5
71	которую мы	1	5
72	ступени развития	1	5
73	с ее	3	5
74	и как	2	5
75	и к	5	5
76	что это	4	5
77	при этом	3	5
78	и по	3	5
79	на этой	4	5
80	уже говорили	4	5
81	но это	3	5
82	и т.д	2	5
83	о том	6	5
84	значения и	1	5
85	так и	10	5
86	в этой	13	5
87	слов и	4	5
88	для него	6	5
89	именно в	2	5
90	из которых	2	5
91	мы имеем	2	4
92	время как	1	4
93	еще не	2	4
94	так называемая	1	4
95	в своем	9	4
96	по пути	1	4
97	что слово	1	4
98	он не	4	4
99	как с	1	4
100	в основу	1	4
101	той же	3	4
102	к которым	1	4
103	не мог	2	4
104	мы говорили	1	4
105	речи в	1	4
106	в то	10	4
107	и снова	1	4
108	никогда не	2	4
109	не могут	1	4
110	встречается в	1	4
111	к тому	2	4
112	и это	5	4
113	с ним	2	4
114	всяком случае	1	4
115	из них	3	4
116	но и	9	4
117	в ряде	3	4
118	прежде всего	11	4
119	нет никаких	1	4
120	с этим	2	4
121	и все	14	4
122	а в	5	4
123	сказать что	1	4
124	мы увидим	1	4
125	речи как	1	4
126	в частности	1	4
127	во всяком	2	4
128	которая не	1	4
129	в котором	1	3
130	оба эти	1	3
131	эта форма	1	3
132	с которыми	1	3
133	по отношению	2	3
134	его к	3	3
135	в самом	1	3
136	бы сказать	1	3
137	то обстоятельство	1	3
138	им в	1	3
139	но на	1	3
140	как он	2	3
141	не как	1	3
142	на этом	5	3
143	его в	3	3
144	в жизни	1	3
145	значение как	1	3
146	понятия и	1	3
147	или менее	2	3
148	в которых	2	3
149	которые в	1	3
150	их в	2	3
151	того как	5	3
152	но только	1	3
153	во всем	1	3
154	обстоятельство что	1	3
155	не есть	2	3
156	ничего общего	1	3
157	своего развития	1	3
158	в себя	2	3
159	на том	2	3
160	и которые	1	3
161	приводят нас	1	3
162	связаны с	2	3
163	в него	1	3
164	мы видим	6	3
165	с ними	3	3
166	этот вопрос	1	3
167	дело с	1	3
168	который в	1	3
169	между тем	1	3
170	по этому	3	3
171	если мы	1	3
172	в виде	1	3
173	и их	3	3
174	этом отношении	2	3
175	к которому	1	3
176	же точно	1	3
177	и слово	1	3
178	связь с	1	3
179	ближе всего	1	3
180	с этой	1	3
181	в результате	2	3
182	между ними	1	3
183	с ней	1	3
184	в свою	3	3
185	к этому	5	3
186	функции в	1	2
187	в следующем	2	2
188	и то	2	2
189	к данному	1	2
190	между двумя	1	2
191	в чисто	1	2
192	к другому	1	2
193	едва ли	1	2
194	то же	13	2
195	а как	1	2
196	мы называем	1	2
197	основе и	1	2
198	первый план	1	2
199	в чем	2	2
200	с его	2	2
201	только после	1	2
202	бы в	2	2
203	это говорит	1	2
204	все остальные	1	2
205	хотя и	4	2
206	что по	1	2
207	помощью которого	1	2
208	говорили что	1	2
209	но все	4	2
210	это тот	1	2
211	с их	1	2
212	нами в	1	2
213	в себе	11	2
214	связанные с	3	2
215	момента в	1	2
216	именно это	1	2
217	что является	1	2
218	в нем	7	2
219	в совершенно	1	2
220	в мире	3	2
221	об этом	1	2
222	от одного	1	2
223	в них	7	2
224	на первый	1	2
225	в этих	2	2
226	в своей	3	2
227	таким же	3	2
228	место в	4	2
229	с данным	1	2
230	в корне	1	2
231	новых и	1	2
232	но они	1	2
233	тем самым	3	2
234	эти формы	1	2
235	на котором	1	2
236	одна из	4	2
237	в плане	5	2
238	для всего	1	2
239	проникать в	1	2
240	и его	9	2
241	в каком	1	2
242	природе по	1	2
243	очень часто	3	2
244	указывает на	1	2
245	оно не	2	2
246	не будет	1	2
247	но по	2	2
248	свою очередь	3	2
249	и может	2	2
250	того и	1	2
251	мы в	2	2
252	поэтому в	1	2
253	связи со	1	2
254	находится в	2	2
255	в построении	2	2
256	связанное с	2	2
257	и здесь	4	2
258	одного из	2	2
259	а также	2	2
260	и во	2	2
261	представления о	1	2
262	в свете	3	2
263	все время	2	2
264	этом смысле	1	2
265	этого комплекса	1	2
266	так что	1	2
267	не имеющие	1	2
268	и благодаря	3	2
269	уже не	2	2
270	ни было	2	2
271	в начале	1	2
272	и других	2	2
273	слова в	1	2
274	в одном	3	2
275	к той	1	2
276	настоящей главы	1	2
277	связан с	2	2
278	на которые	1	2
279	от другого	1	2
280	на этот	1	2
281	и эта	3	2
282	мы остановимся	1	2
283	от всех	1	2
284	вперед по	3	2
285	в речи	1	2
286	и особенно	1	2
287	и потому	3	2
288	относятся к	1	2
289	к жизни	4	2
290	в течение	2	2
291	такого рода	1	2
292	в тех	1	2
293	некоторое время	1	2
294	должно быть	4	2
295	в реальном	2	2
296	является для	1	2
297	и для	5	2
298	и от	8	2
299	или в	2	2
300	имеет дело	2	2
301	о котором	2	2
302	с уже	1	2
303	находит свое	2	2
304	все они	6	2
305	же в	2	2
306	тот же	2	2
307	отношению к	2	2
308	этот момент	1	2
309	есть и	3	2
310	в своих	1	2
311	как на	1	2
312	в таком	1	2
313	все что	4	2
314	они достигают	1	1
315	и судьбу	1	1
316	ту же	2	1
317	отношения к	1	1
318	лежат в	1	1
319	также и	2	1
320	не знаем	2	1
321	должен быть	2	1
322	не остается	1	1
323	сам по	1	1
324	значения что	1	1
325	определить как	1	1
326	и до	6	1
327	с таким	1	1
328	сложилась на	1	1
329	по его	1	1
330	например в	3	1
331	для построения	1	1
332	есть не	2	1
333	и высшей	2	1
334	в единой	2	1
335	элементы и	1	1
336	что между	2	1
337	все уже	1	1
338	на место	4	1
339	именно к	1	1
340	есть нечто	1	1
341	и через	1	1
342	так чтобы	1	1
343	что иное	1	1
344	течение его	1	1
345	на несколько	1	1
346	от друга	1	1
347	вновь открытую	1	1
348	они были	1	1
349	ему в	1	1
350	мы внимательно	1	1
351	же что	2	1
352	иное как	1	1
353	во всех	3	1
354	а следовательно	2	1
355	на другой	2	1
356	совсем не	3	1
357	тех же	1	1
