N	3gram	Propp_Isto_3	Myshleni
1	в том что	5	31
2	заключается в том	1	14
3	с точки зрения	1	11
4	с одной стороны	2	9
5	с другой стороны	7	8
6	смысле этого слова	1	7
7	друг с другом	1	7
8	можно было бы	1	5
9	так же как	1	5
10	не только не	2	5
11	и той же	1	4
12	с этой точки	1	4
13	и то что	2	4
14	одной и той	1	4
15	этой точки зрения	1	4
16	на то что	1	4
17	состоит в том	2	3
18	в этом случае	5	3
19	вместе с тем	1	3
20	с тем что	1	3
21	точно так же	2	3
22	во всяком случае	2	3
23	в связи с	3	3
24	то обстоятельство что	1	3
25	о том что	2	3
26	уже говорили выше	1	2
27	так как в	1	2
28	в том числе	1	2
29	но и в	1	2
30	мы видим в	1	2
31	в данном случае	3	2
32	мы видим что	4	2
33	но вместе с	1	2
34	мы уже говорили	1	2
35	в свою очередь	1	2
36	подобно тому как	1	2
37	мы видели что	3	2
38	в том смысле	1	2
39	на одной и	1	2
40	как мы видели	5	2
41	том что в	2	1
42	на том что	1	1
43	что иное как	3	1
44	перейти к этому	1	1
45	его в качестве	1	1
46	но в разных	1	1
47	что в этом	1	1
48	по этому вопросу	1	1
49	том смысле как	1	1
50	показывает что в	2	1
51	фон ден штейнен	1	1
52	равно как и	1	1
53	на все эти	1	1
54	на самом деле	1	1
55	двух совершенно различных	1	1
56	и даже не	1	1
57	не совсем так	2	1
58	становится особенно ясным	1	1
59	не имеют ничего	1	1
60	в своем исследовании	1	1
61	то же в	1	1
62	до сих пор	5	1
63	и здесь мы	2	1
64	этом случае в	1	1
65	не просто в	1	1
66	как если бы	1	1
67	и тем что	1	1
68	все эти вопросы	1	1
69	чем перейти к	2	1
70	все реже и	1	1
71	то время как	2	1
72	здесь мы имеем	3	1
73	не только в	1	1
74	в целом но	1	1
75	так как они	1	1
76	мы видели выше	1	1
77	не только то	1	1
78	мы имеем дело	1	1
79	имеем дело с	1	1
80	в такой же	1	1
81	мы сейчас увидим	1	1
82	к тому же	2	1
83	о связи этого	1	1
84	не может быть	1	1
85	это мы видим	1	1
86	в то время	2	1
87	только то что	1	1
88	по отношению к	2	1
89	реже и реже	1	1
90	ничего общего с	1	1
91	с самого начала	1	1
92	как мы сейчас	1	1
93	но все же	2	1
94	мы знаем что	1	1
95	можно сказать что	1	1
96	друг от друга	1	1
97	в этих случаях	7	1
98	не только на	1	1
99	после того как	1	1
100	все же не	1	1
101	не что иное	3	1
102	тем не менее	5	1
103	но и то	1	1
104	и было бы	1	1
105	своих признаков он	1	1
106	может быть в	1	1
107	как и в	2	1
108	что и в	2	1
109	имеют ничего общего	1	1
110	а затем уже	1	1
111	при специальном исследовании	1	1
