N	2gram	Vygotskiy__5	Problemy
1	и в	30	43
2	и не	6	29
3	может быть	11	23
4	как бы	19	22
5	не может	9	18
6	как и	6	14
7	но и	6	14
8	и т	7	13
9	в этом	14	13
10	точки зрения	7	13
11	что он	17	13
12	в нем	7	12
13	в одном	2	12
14	слова в	1	12
15	не только	16	11
16	в каждом	2	11
17	не в	8	11
18	по себе	7	11
19	и на	3	10
20	но в	5	10
21	как мы	5	10
22	в его	4	10
23	прежде всего	4	10
24	в сущности	12	9
25	еще не	5	9
26	он не	3	9
27	никогда не	9	9
28	т п	3	9
29	то же	7	8
30	для него	3	8
31	с точки	2	8
32	и его	6	8
33	или в	6	8
34	перед нами	2	7
35	в самом	14	7
36	к себе	1	7
37	в то	2	7
38	в другом	3	7
39	в него	4	7
40	до сих	5	7
41	а не	8	7
42	что же	1	7
43	сих пор	5	7
44	то что	37	7
45	и наконец	3	6
46	так сказать	1	6
47	при этом	8	6
48	не как	3	6
49	в этих	3	6
50	здесь не	1	6
51	приводит к	2	6
52	о нем	1	6
53	в том	27	6
54	в котором	2	6
55	у него	3	6
56	и все	4	6
57	сам по	3	5
58	самом деле	8	5
59	нам кажется	2	5
60	к другому	2	5
61	и он	2	5
62	но не	7	5
63	по отношению	2	5
64	хотя и	1	5
65	в себе	5	5
66	тон и	1	5
67	все эти	2	5
68	на то	17	5
69	да и	1	5
70	таким образом	20	5
71	и с	2	5
72	было бы	5	5
73	рядом с	5	5
74	в речи	1	5
75	о том	10	5
76	никак не	6	5
77	и что	23	5
78	к нему	1	5
79	слов и	2	5
80	мы увидим	9	5
81	так что	3	5
82	вовсе не	3	5
83	в той	3	5
84	все это	2	5
85	бы в	5	5
86	а в	4	5
87	героя и	7	5
88	отношению к	1	5
89	и до	2	4
90	а как	2	4
91	мы не	3	4
92	с его	2	4
93	во всех	2	4
94	себе и	2	4
95	отличие от	2	4
96	там где	4	4
97	в своем	6	4
98	в произведении	1	4
99	т д	3	4
100	если же	2	4
101	человека в	3	4
102	же не	2	4
103	может стать	1	4
104	в них	4	4
105	далеко не	1	4
106	между собою	1	4
107	должно быть	2	4
108	во время	1	4
109	в своей	4	4
110	в отличие	2	4
111	но он	3	4
112	их в	1	4
113	с другом	3	4
114	к тому	8	4
115	и это	8	4
116	с собой	1	4
117	в словах	2	4
118	этот вопрос	4	4
119	только в	5	4
120	ни одного	2	4
121	так как	9	4
122	как раз	13	4
123	с другой	9	4
124	на этот	3	4
125	до конца	2	4
126	то есть	13	4
127	не могут	3	4
128	друг с	3	4
129	и нет	1	4
130	но это	1	4
131	в результате	4	4
132	между ними	2	4
133	речи и	1	4
134	совершенно не	6	4
135	что в	24	4
136	должна быть	2	3
137	мы уже	6	3
138	той же	3	3
139	что если	6	3
140	в виду	4	3
141	здесь нет	1	3
142	он был	2	3
143	мы будем	1	3
144	что так	1	3
145	в одной	2	3
146	стороны и	4	3
147	в художественном	1	3
148	когда он	5	3
149	и к	4	3
150	более или	1	3
151	еще один	2	3
152	только на	4	3
153	тому же	1	3
154	чем у	3	3
155	реакции на	1	3
156	это не	3	3
157	в жизни	1	3
158	кажется что	1	3
159	или менее	1	3
160	и их	1	3
161	в их	3	3
162	образом и	2	3
163	даже в	1	3
164	в одно	1	3
165	этих трех	1	3
166	в отношении	2	3
167	она не	1	3
168	на него	1	3
169	того и	1	3
170	ничего не	2	3
171	во всем	2	3
172	могут быть	8	3
173	той или	2	3
174	не менее	1	3
175	и этим	1	3
176	в себя	2	3
