N	2gram	Vygotskiy__3	Literetu
1	и не	10	22
2	и в	38	16
3	при этом	4	15
4	в этом	13	14
5	не только	12	14
6	но и	5	14
7	в том	25	12
8	может быть	19	12
9	а не	7	12
10	то что	35	12
11	в частности	1	11
12	не в	12	10
13	то же	10	9
14	так и	1	9
15	в то	3	9
16	того что	4	9
17	в этой	13	8
18	в жизни	1	8
19	том что	14	8
20	не может	7	8
21	к себе	2	8
22	как бы	14	8
23	в своей	5	7
24	тем самым	1	7
25	только в	4	7
26	со стороны	2	7
27	точки зрения	16	7
28	еще не	1	6
29	с его	1	6
30	в себе	4	6
31	состоит в	3	6
32	в другом	5	6
33	о том	6	6
34	и его	6	6
35	в его	5	6
36	с другой	7	6
37	к тому	6	6
38	в стихах	3	6
39	в отличие	1	5
40	отличие от	1	5
41	как в	4	5
42	в целом	4	5
43	тому же	1	5
44	то есть	15	5
45	это не	1	5
46	как и	8	5
47	в основе	3	5
48	этом отношении	1	5
49	в ее	7	5
50	что он	11	5
51	в качестве	2	5
52	в поэзии	1	5
53	именно в	1	5
54	а именно	1	5
55	вместе с	5	5
56	а в	7	5
57	одним из	1	4
58	но не	1	4
59	хотя и	1	4
60	и если	6	4
61	должно быть	1	4
62	место в	3	4
63	однако в	1	4
64	даже в	1	4
65	никогда не	4	4
66	данном случае	2	4
67	с одной	6	4
68	в начале	1	4
69	из них	6	4
70	одно из	2	4
71	в одном	8	4
72	как будто	4	4
73	как у	1	4
74	до конца	2	4
75	одной стороны	5	4
76	в данном	2	4
77	по существу	2	4
78	и для	4	4
79	отношения к	2	3
80	например в	2	3
81	самом деле	21	3
82	для которого	1	3
83	едва ли	3	3
84	той же	2	3
85	с ее	2	3
86	но уже	1	3
87	в сторону	1	3
88	отнюдь не	2	3
89	и как	8	3
90	и наконец	2	3
91	и к	3	3
92	но в	3	3
93	то в	1	3
94	на его	1	3
95	а затем	1	3
96	в глазах	1	3
97	и тем	3	3
98	в слове	1	3
99	с точки	9	3
100	на свою	1	3
101	только для	3	3
102	потому что	14	3
103	все еще	1	3
104	в словах	1	3
105	между тем	7	3
106	вслед за	1	3
107	все время	30	3
108	совершенно не	5	3
109	уже не	2	3
110	в самом	25	3
111	о чем	1	3
112	как это	6	3
113	тому как	1	3
114	там где	6	3
115	в романе	1	3
116	жизни и	1	3
117	как на	3	3
118	а я	3	3
119	художественного произведения	1	2
120	того же	3	2
121	которой она	1	2
122	в первом	1	2
123	поэзии и	2	2
124	как мы	7	2
125	так чтобы	1	2
126	на себя	1	2
127	я не	5	2
128	то это	2	2
129	и на	6	2
130	время в	5	2
131	не могу	2	2
132	во всех	4	2
133	сказать и	1	2
134	отношение к	1	2
135	я только	1	2
136	и вовсе	1	2
137	все же	8	2
138	когда он	4	2
139	могли бы	5	2
140	представляет собой	2	2
141	он в	2	2
142	раз в	4	2
143	на то	16	2
144	все они	2	2
145	в нем	4	2
146	чтобы он	2	2
147	он все	2	2
148	в первой	2	2
149	не как	1	2
150	и вот	2	2
151	том чтобы	1	2
152	подобно тому	1	2
153	в совершенно	2	2
154	и с	1	2
155	его в	3	2
156	знает что	1	2
157	было бы	12	2
158	и даже	4	2
159	здесь это	1	2
160	она и	1	2
161	далеко не	3	2
162	он и	1	2
163	несмотря на	5	2
164	мы с	1	2
165	и тогда	1	2
166	еще раз	1	2
167	со всей	3	2
168	и при	1	2
169	как ты	2	2
170	и ее	2	2
171	от себя	1	2
172	всякий раз	3	2
173	в конце	2	2
174	нас к	1	2
175	автора и	2	2
176	для меня	1	2
177	с которой	1	2
178	как о	1	2
179	в нас	4	2
180	того чтобы	9	2
181	как раз	8	2
182	другой стороны	5	2
183	у нас	2	2
184	же самое	10	2
185	то она	1	2
186	первой половине	3	2
187	что у	7	2
188	не с	1	2
189	если бы	14	2
190	одного из	2	2
191	можно сказать	1	2
192	что и	4	2
193	и только	3	2
194	но с	1	2
195	и одновременно	2	2
196	здесь не	3	2
197	со всеми	2	2
198	за ним	1	2
199	к своим	2	2
200	для него	2	2
201	тем что	3	2
202	и вместе	2	2
203	для того	8	2
204	это будет	2	2
205	или иначе	1	2
206	себя и	1	2
207	что не	3	2
208	с ней	1	2
209	а на	1	2
210	него не	1	2
211	если не	1	2
212	все более	2	2
213	я говорю	3	2
214	в полном	2	2
215	так же	2	2
216	и потому	1	2
217	быть только	1	2
218	на свете	1	2
219	быть не	2	2
220	с этой	2	2
221	художественное произведение	1	2
222	своей жизни	2	2
223	один из	6	2
224	это последнее	1	2
225	по аналогии	2	2
226	своим путем	1	2
227	что в	20	2
228	в каждой	1	2
229	внимание на	2	2
230	поэт в	1	2
231	известные нам	1	2
232	же в	2	2
233	в свою	4	2
234	жизни а	1	2
235	эти слова	2	2
236	но еще	1	2
237	еще и	2	2
238	ее в	4	2
239	в своих	4	2
240	к этому	3	2
241	как известно	1	1
242	от этой	2	1
243	была бы	2	1
244	и т	14	1
245	зависимость от	1	1
246	с кем	1	1
247	и то	8	1
248	в сердце	1	1
249	на самом	2	1
250	это и	1	1
251	идет о	4	1
252	и есть	1	1
253	я тебя	1	1
254	между двумя	1	1
255	по которым	1	1
256	по преимуществу	2	1
257	и до	1	1
258	из его	1	1
259	все те	2	1
260	с таким	1	1
261	над ней	1	1
262	по его	3	1
263	мы уже	7	1
264	полагает что	3	1
265	на слух	1	1
266	к художественному	1	1
267	ней есть	1	1
268	в прозаической	1	1
269	из своих	1	1
270	это означает	1	1
271	в последнем	1	1
272	котором не	1	1
273	целого в	1	1
274	но напротив	1	1
275	и он	1	1
276	в ней	15	1
277	который может	1	1
278	он был	3	1
279	мысли и	1	1
280	в чем	1	1
