N	2gram	Vygotskiy__3	Marksizm
1	может быть	19	28
2	и в	38	19
3	как бы	14	19
4	и не	10	19
5	не может	7	18
6	точки зрения	16	17
7	то же	10	16
8	и его	6	16
9	как мы	7	15
10	в этом	13	15
11	в сущности	10	14
12	так сказать	5	14
13	таким образом	12	14
14	не только	12	13
15	с точки	9	13
16	в нем	4	11
17	если бы	14	11
18	вовсе не	8	11
19	не в	12	10
20	так и	1	10
21	но и	5	10
22	том что	14	10
23	самом деле	21	9
24	при этом	4	9
25	как и	8	9
26	для него	2	9
27	в основе	3	9
28	а не	7	9
29	с его	1	8
30	в то	3	8
31	только в	4	8
32	отнюдь не	2	8
33	не является	1	8
34	на самом	2	7
35	его в	3	7
36	и более	2	7
37	одна из	4	7
38	никогда не	4	7
39	в том	25	7
40	и для	4	7
41	но в	3	7
42	в таком	3	7
43	мы уже	7	6
44	и значение	3	6
45	во всех	4	6
46	и как	8	6
47	в самом	25	6
48	если мы	6	6
49	ни в	3	6
50	того чтобы	9	6
51	к тому	6	6
52	для того	8	6
53	же самое	10	6
54	и следовательно	2	6
55	быть и	1	6
56	между тем	7	6
57	мы можем	7	6
58	и все	10	6
59	хотя бы	2	6
60	в свою	4	6
61	того же	3	5
62	и на	6	5
63	все же	8	5
64	на этой	1	5
65	в данном	2	5
66	в их	1	5
67	самого начала	6	5
68	свою очередь	2	5
69	с самого	6	5
70	и здесь	6	5
71	в его	5	5
72	в форме	1	5
73	отношении к	1	5
74	в той	5	5
75	этого слова	2	5
76	совершенно не	5	5
77	к этому	3	5
78	так же	2	5
79	все те	2	4
80	должна быть	5	4
81	и ее	2	4
82	как если	3	4
83	конечно не	4	4
84	только на	1	4
85	в себе	4	4
86	на то	16	4
87	значение в	1	4
88	это не	1	4
89	было бы	12	4
90	и тем	3	4
91	в слове	1	4
92	мы видели	6	4
93	тому что	6	4
94	ничего не	2	4
95	следует что	2	4
96	точном смысле	1	4
97	русском языке	1	4
98	в точном	1	4
99	из одного	3	4
100	по мере	1	4
101	в русском	1	4
102	того что	4	4
103	что он	11	4
104	и их	1	4
105	как раз	8	4
106	смысле этого	2	4
107	бы в	3	4
108	то что	35	4
