N	2gram	Losev_Prob_5	Problemy
1	и в	30	34
2	и не	12	29
3	как бы	6	27
4	что он	7	23
5	в его	12	22
6	к другому	1	20
7	в нем	6	19
8	может быть	7	19
9	не может	5	19
10	и все	9	19
11	как и	7	18
12	о себе	2	18
13	к себе	1	17
14	в этом	17	16
15	но в	9	16
16	и его	6	16
17	все это	1	16
18	он не	3	15
19	и с	5	15
20	что я	1	15
21	прежде всего	6	15
22	то же	2	14
23	к нему	3	14
24	самом деле	2	13
25	человека из	4	13
26	и к	4	12
27	в то	4	12
28	же время	1	12
29	потому что	13	12
30	но и	13	12
31	на самом	1	11
32	вовсе не	8	11
33	себя самого	2	11
34	то что	18	11
35	не только	18	10
36	а я	1	10
37	не в	7	9
38	в отношении	3	9
39	героя и	1	9
40	а не	5	9
41	и т	1	8
42	с самого	1	8
43	самого начала	1	8
44	никогда не	7	8
45	с ним	3	8
46	в другом	3	8
47	в самом	5	8
48	себя и	1	8
49	так же	5	8
50	и для	6	8
51	точки зрения	10	8
52	я не	2	7
53	на него	2	7
54	как будто	3	7
55	как мы	2	7
56	и даже	14	7
57	что не	2	7
58	там где	1	7
59	все же	9	7
60	что в	5	7
61	мы уже	1	6
62	и на	6	6
63	с его	1	6
64	с собою	1	6
65	отношение к	2	6
66	что они	3	6
67	что у	5	6
68	я вас	2	6
69	для себя	5	6
70	так и	7	6
71	в себе	4	6
72	только в	9	6
73	от него	1	6
74	с ними	1	6
75	отношению к	2	6
76	он сам	3	5
77	в чем	2	5
78	по отношению	2	5
79	и наконец	1	5
80	и у	5	5
81	что это	1	5
82	в диалоге	1	5
83	и вот	1	5
84	но все	4	5
85	с тем	5	5
86	он и	5	5
87	не мог	4	5
88	в конце	8	5
89	даже в	1	5
90	таким образом	13	5
91	к тому	2	5
92	себе самом	1	5
93	и сам	4	5
94	я теперь	1	5
95	и что	6	5
96	что и	6	5
97	это не	2	5
98	все время	3	5
99	того что	3	5
100	и так	1	5
101	так что	11	5
102	из них	2	5
103	всяком случае	2	5
104	в одном	3	5
105	к своему	1	5
106	и от	1	5
107	мы должны	1	5
108	хотя бы	2	5
109	а в	6	5
110	во всяком	2	5
111	из его	1	4
112	еще не	3	4
113	бы то	2	4
114	но не	7	4
115	как в	2	4
116	бы и	1	4
117	другого как	2	4
118	он в	3	4
119	все эти	2	4
120	но на	1	4
121	на его	2	4
122	при этом	4	4
123	то ни	2	4
124	его в	6	4
125	этом смысле	3	4
126	ни в	4	4
127	с точки	8	4
128	но это	1	4
129	он с	1	4
130	ничего не	2	4
131	он хочет	2	4
132	как раз	5	4
133	его с	1	4
134	и это	1	4
135	только на	1	4
136	в виде	10	4
137	в начале	3	4
138	не принимает	1	4
139	так как	6	4
140	не о	1	4
141	у него	11	4
142	даже и	4	4
143	с другой	6	4
144	тем что	2	4
145	человека как	1	4
146	вместе с	7	4
147	да и	2	4
148	я в	1	4
149	ни было	1	4
150	в такой	1	3
151	и то	5	3
152	так чтобы	1	3
153	в виду	3	3
154	теперь на	1	3
155	в ней	3	3
156	как символ	9	3
157	что его	3	3
158	совсем не	3	3
159	нет и	1	3
160	в одной	2	3
161	хотя и	8	3
162	и как	6	3
163	поэтому он	1	3
164	уже в	2	3
165	вы меня	1	3
166	он ни	1	3
167	не как	1	3
168	их в	1	3
169	тут не	1	3
170	знает что	3	3
171	он все	2	3
172	далеко не	4	3
173	такой же	1	3
174	раз и	2	3
175	в своей	22	3
176	в котором	2	3
177	не менее	5	3
178	но он	5	3
179	по крайней	4	3
180	по себе	2	3
181	том что	17	3
182	которого он	1	3
183	во всем	1	3
184	есть только	3	3
185	его за	2	3
186	где он	1	3
187	с ее	1	3
188	в ее	3	3
189	еще в	5	3
190	сводится к	1	3
191	в глаза	2	3
192	между тем	2	3
193	говорит он	1	3
194	крайней мере	4	3
195	в него	1	3
196	в том	12	3
197	большинстве случаев	1	3
198	совсем другое	1	3
199	нуждается в	1	3
200	а с	4	3
201	другому и	1	3
202	он только	1	3
203	до конца	1	3
204	под влиянием	1	3
205	но для	2	3
206	если не	4	3
207	лишь о	1	3
208	бы в	1	3
209	конце концов	6	3
210	но зато	1	3
211	только что	1	3
212	его к	1	3
213	другой стороны	6	3
214	им и	1	3
215	жизни и	2	3
216	я и	1	2
217	в обычном	1	2
218	это и	1	2
219	если б	1	2
220	а как	1	2
221	он знает	1	2
222	и тут	2	2
223	и свой	1	2
224	еще до	2	2
225	мы и	2	2
226	того же	4	2
227	и он	4	2
228	меня в	1	2
229	независимость от	1	2
230	мысль что	1	2
231	бы не	3	2
232	друг на	1	2
233	сама по	1	2
234	с этим	1	2
235	в своем	11	2
236	когда он	2	2
237	в этот	1	2
238	да еще	1	2
239	в которой	5	2
240	бы с	2	2
241	в большинстве	1	2
242	раз в	2	2
243	тому же	1	2
244	вообще не	1	2
245	т д	1	2
246	всех этих	1	2
247	а вовсе	1	2
248	он должен	1	2
249	и если	1	2
250	свои собственные	1	2
251	такого же	3	2
252	же не	4	2
253	те же	1	2
254	входит в	1	2
255	было бы	4	2
256	то все	1	2
257	мог бы	1	2
258	по всему	2	2
259	тихо и	1	2
260	в них	2	2
261	когда все	1	2
262	был бы	1	2
263	но я	1	2
264	что такое	1	2
265	что тогда	1	2
266	своего рода	1	2
267	тем не	5	2
268	однако в	3	2
269	на всю	1	2
270	тому что	1	2
271	выступает здесь	1	2
272	если и	1	2
273	знал что	1	2
274	но только	3	2
275	чем не	1	2
276	и без	2	2
277	к ней	1	2
278	как она	1	2
279	тон и	1	2
280	отнюдь не	4	2
281	как для	1	2
282	той или	1	2
283	что вы	1	2
284	вы не	1	2
285	всей своей	2	2
286	обращаясь к	1	2
287	под силу	1	2
288	жизнь и	3	2
289	и вообще	9	2
290	и должно	1	2
291	о том	12	2
292	надо было	1	2
293	на нее	1	2
294	в форме	1	2
295	и только	2	2
296	еще более	3	2
297	и об	1	2
298	один из	2	2
299	но с	1	2
300	тот же	3	2
301	мы увидим	1	2
302	то в	1	2
303	с христом	1	2
304	и ее	1	2
305	со всеми	2	2
306	не то	2	2
307	же и	1	2
308	конечно не	2	2
309	не входит	2	2
310	уже не	6	2
311	него и	1	2
312	слова не	1	2
313	в душе	1	2
314	за ним	1	2
315	него нет	1	2
316	свой собственный	2	2
317	не для	1	2
318	противоречии с	1	2
319	как его	1	2
320	и делает	2	2
321	были бы	1	2
322	или иной	1	2
323	о своей	1	2
324	было и	1	2
325	говорит о	7	2
326	не было	1	2
327	на друга	1	2
328	у человека	1	2
329	а так	1	2
330	о чем	1	2
331	когда она	1	2
332	человек в	1	2
333	и потому	1	2
334	в человеке	1	2
335	это в	1	2
336	очень важно	1	2
337	с этой	2	2
338	нисколько не	5	2
339	в заключение	2	2
340	это уже	2	2
341	что оно	1	2
342	вопрос о	1	2
343	в другой	1	2
344	в силах	1	2
345	человек и	2	2
346	обращается к	1	2
347	будто бы	5	2
348	которых он	1	2
349	не я	1	2
350	сказать что	9	2
351	на который	1	2
352	того или	1	2
353	верит что	1	1
354	думал я	1	1
355	перед всем	1	1
356	также и	12	1
357	человека и	4	1
358	жил в	2	1
359	кто иной	2	1
360	силы и	1	1
361	тех же	1	1
362	но тем	2	1
363	он хотел	1	1
364	о нет	1	1
365	ему что	1	1
366	ясно что	4	1
367	которое способно	1	1
368	отношения к	1	1
369	в их	1	1
370	по его	2	1
371	из всех	2	1
372	пока он	1	1
373	всей земле	1	1
374	время как	3	1
375	а во-вторых	1	1
376	бы ни	1	1
377	они были	1	1
378	но даже	4	1
379	и самой	1	1
380	из которых	1	1
381	он вовсе	1	1
382	начала в	1	1
383	и был	2	1
384	проявляется в	2	1
385	и самого	3	1
386	дать ему	1	1
387	он был	2	1
388	а еще	1	1
389	осуществить свой	1	1
390	нам представляется	1	1
391	я на	1	1
392	тем как	2	1
393	людей на	1	1
394	то он	1	1
395	и нуждается	1	1
396	не все	2	1
397	него с	1	1
398	тут же	6	1
399	не просто	5	1
400	оно является	1	1
401	в главе	1	1
402	сих пор	2	1
403	сделать в	1	1
404	перед нами	1	1
405	в полном	1	1
406	еще больше	1	1
407	могли бы	1	1
408	победы над	1	1
409	что по	1	1
410	и каждое	2	1
411	ясно и	1	1
412	и хотя	1	1
413	оттого что	1	1
414	в груди	1	1
415	автор в	1	1
416	за это	5	1
417	находили в	2	1
418	в ответ	1	1
419	тоже не	2	1
420	в этой	10	1
421	и до	2	1
422	говорит не	1	1
423	говорят о	1	1
424	главным образом	1	1
425	после этого	1	1
426	чем иным	2	1
427	же это	1	1
428	ведь не	1	1
429	что еще	1	1
430	чтобы в	1	1
431	из него	1	1
432	лишь с	1	1
433	так например	1	1
434	на то	2	1
435	бы от	1	1
436	в нее	1	1
437	от какой	1	1
438	больше всего	1	1
439	здесь мы	1	1
440	эпохи не	1	1
441	что такой	2	1
442	радости и	1	1
443	об этом	4	1
444	но сначала	1	1
445	а его	4	1
446	то есть	21	1
447	и дает	1	1
448	приходит в	1	1
449	любовь к	1	1
450	в мир	2	1
451	только одно	1	1
452	не чем	2	1
453	и суда	1	1
454	не ясно	1	1
455	но уже	2	1
456	друга что	1	1
457	но лишь	1	1
458	эту тему	1	1
459	здесь можно	1	1
460	к самой	1	1
461	собою бесконечный	1	1
462	в романе	1	1
463	их на	1	1
464	перед собой	1	1
465	в других	3	1
466	в г	1	1
467	с ума	1	1
468	бы на	2	1
469	можно сказать	6	1
470	себе с	1	1
471	и при	1	1
472	таким же	1	1
473	можно найти	6	1
474	самого в	1	1
475	его мнению	1	1
476	не столько	1	1
477	еще с	1	1
478	является поэтому	1	1
479	на фоне	1	1
480	их можно	1	1
481	говорил о	1	1
482	оказывается что	4	1
483	и создавать	1	1
484	все мое	1	1
485	иным как	2	1
486	говорит как	1	1
487	что никакой	1	1
488	и более	2	1
489	и настойчиво	1	1
490	что этот	5	1
491	в устах	1	1
492	возвращается к	1	1
493	ни были	1	1
494	заставляет его	1	1
495	же мы	1	1
496	борется с	1	1
497	отвращение и	1	1
498	нас к	1	1
499	любви и	4	1
500	однако уже	1	1
501	она не	1	1
502	на котором	1	1
503	правда в	1	1
504	что их	1	1
505	и остается	1	1
506	у кого	1	1
507	свою роль	1	1
508	мысли в	1	1
509	героев и	1	1
510	это мы	1	1
511	тогда когда	4	1
512	именно с	1	1
513	и весь	1	1
514	и по	1	1
515	это сделать	1	1
516	них мы	1	1
517	эта для	1	1
518	ему и	1	1
519	связи с	7	1
520	здесь же	1	1
521	не видит	1	1
522	доказать что	2	1
523	этом отношении	1	1
524	человеком а	2	1
525	этом диалоге	1	1
526	ни о	1	1
527	не могут	2	1
528	когда мы	1	1
529	это конечно	2	1
530	только еще	3	1
531	за что	4	1
532	все еще	4	1
533	для того	3	1
534	и самое	1	1
535	гордость и	2	1
536	и которая	3	1
537	не уверен	1	1
538	и о	5	1
539	того чтобы	2	1
540	момент в	1	1
541	здесь не	7	1
542	говорит и	1	1
543	без всякого	2	1
544	данном случае	2	1
545	не вмещается	1	1
546	на основе	1	1
547	он мог	1	1
548	для всего	1	1
549	ее но	1	1
550	был за	1	1
551	в дальнейшем	7	1
552	значение в	1	1
553	верит в	2	1
554	людей он	1	1
555	как с	2	1
556	его самого	1	1
557	можно было	2	1
558	здесь он	1	1
559	за то	2	1
560	времени и	1	1
561	которого мы	2	1
562	за каждую	1	1
563	как ему	1	1
564	но у	1	1
565	поэтому в	1	1
566	не кто	2	1
567	смысле и	1	1
568	или прямо	1	1
569	никогда и	1	1
570	и человека	2	1
571	мы могли	1	1
572	внимание на	3	1
573	этом произведении	1	1
574	никак не	8	1
575	героя не	1	1
576	или на	1	1
577	наконец на	1	1
578	его тело	1	1
579	после того	3	1
580	иронически и	1	1
581	а самому	1	1
582	в значительной	2	1
583	других людей	1	1
584	должно было	1	1
585	нет у	2	1
586	все в	3	1
587	все на	1	1
588	же очень	1	1
589	в согласии	1	1
590	вся эта	1	1
591	на месте	2	1
592	что хотел	1	1
593	не видел	1	1
594	в середине	2	1
595	перед тем	1	1
596	нем и	1	1
597	в ту	1	1
598	и нельзя	1	1
599	не должен	1	1
600	и она	1	1
601	у которого	2	1
602	не зная	1	1
603	что здесь	2	1
604	впоследствии будет	1	1
605	по своей	2	1
606	в большей	2	1
607	что только	2	1
608	и бунт	1	1
609	нем не	1	1
610	должен быть	1	1
611	и любовь	1	1
612	поэтому и	2	1
613	по мнению	2	1
614	иной как	2	1
615	и несправедливые	1	1
616	с одной	3	1
617	есть это	1	1
