N	2gram	Bakhtin_Fr_4	Myshleni
1	то что	4	26
2	в этом	11	25
3	что он	4	25
4	потому что	1	21
5	таким образом	20	19
6	точки зрения	4	18
7	в том	7	18
8	не может	2	18
9	того чтобы	3	17
10	не только	10	16
11	и в	29	16
12	того что	3	16
13	так как	7	16
14	что в	1	16
15	том что	3	15
16	так же	7	15
17	для того	3	14
18	в сущности	6	13
19	сказать что	5	13
20	и что	1	12
21	и не	16	12
22	отношение к	1	11
23	в его	8	11
24	но не	2	10
25	в силу	1	10
26	как мы	10	10
27	только в	2	10
28	с помощью	4	10
29	с точки	2	9
30	в отношении	1	9
31	может быть	2	9
32	то же	10	8
33	как и	12	8
34	если бы	1	8
35	в основе	2	8
36	о том	2	8
37	он не	3	8
38	же как	1	7
39	того же	5	7
40	и есть	4	7
41	в нем	5	7
42	но он	6	7
43	так и	11	7
44	и на	11	6
45	но в	12	6
46	в этой	13	6
47	как он	2	6
48	связанные с	4	6
49	своего развития	1	6
50	что все	1	6
51	мы можем	3	6
52	у него	5	6
53	но и	9	6
54	речи и	1	6
55	в той	2	6
56	к тому	2	6
57	должна быть	1	5
58	высшую ступень	1	5
59	что они	2	5
60	как в	2	5
61	в своем	3	5
62	в которой	4	5
63	мысли и	1	5
64	с ним	2	5
65	самого начала	3	5
66	в то	10	5
67	никогда не	2	5
68	ничего не	1	5
69	этом отношении	1	5
70	с самого	3	5
71	можно было	1	5
72	но мы	2	5
73	можно сказать	1	5
74	тот же	3	5
75	для него	1	5
76	тем что	4	5
77	как бы	8	5
78	еще более	1	5
79	только что	1	5
80	как известно	2	4
81	и то	2	4
82	той же	3	4
83	время как	1	4
84	за пределы	1	4
85	процессе развития	1	4
86	в самом	1	4
87	все эти	9	4
88	с их	1	4
89	при этом	3	4
90	подобно тому	3	4
91	и по	5	4
92	это не	5	4
93	такой же	3	4
94	в самых	1	4
95	казалось бы	1	4
96	же самое	1	4
97	еще не	4	4
98	в свете	1	4
99	развития но	1	4
100	в качестве	3	4
101	и их	3	4
102	то время	2	4
103	с другой	4	4
104	именно в	2	4
105	к которому	2	4
106	на этот	1	4
107	что мы	1	4
