N	3gram	Vygotskiy__3	slovoVRo
1	той или иной	2	9
2	с точки зрения	1	8
3	во всяком случае	4	5
4	с одной стороны	5	4
5	с другой стороны	3	4
6	точки зрения на	2	3
7	в зависимости от	5	3
8	хотя бы и	1	3
9	в данном случае	1	3
10	более или менее	1	3
11	так и в	2	3
12	не выходит за	1	3
13	выходит за пределы	1	3
14	в известной степени	1	2
15	в этом случае	1	2
16	до сих пор	1	2
17	и в чисто	1	2
18	то время как	4	2
19	не только в	1	2
20	в них как	1	2
21	в то время	4	2
22	в известном смысле	2	2
23	и в этом	2	2
24	не могут быть	1	2
25	того или иного	2	2
26	в свою очередь	2	2
27	как мы уже	2	2
28	к тому что	1	2
29	можно было бы	5	2
30	до последнего времени	1	2
31	и в том	1	2
32	друг с другом	5	2
33	и связанное с	1	1
34	в виду не	1	1
35	между собой в	1	1
36	со всеми его	1	1
37	одной и той	2	1
38	и той же	2	1
39	но и по	1	1
40	уже не на	1	1
41	на один из	1	1
42	за пределами своего	1	1
43	в отличие от	6	1
44	бы то ни	1	1
45	с ним в	1	1
46	в этом отношении	3	1
47	к тому или	1	1
48	по аналогии с	1	1
49	совершенно иным путем	1	1
50	с этой точки	2	1
51	ни в какой	4	1
52	как потому что	1	1
53	в значительной степени	1	1
54	а как бы	1	1
55	в котором в	1	1
56	то ни было	1	1
57	вообще не есть	1	1
58	мы не знаем	1	1
59	слово входит в	3	1
60	в один ряд	1	1
61	и все его	1	1
62	и в отношении	2	1
63	которая не может	1	1
64	во всех этих	1	1
65	в какой степени	1	1
66	так или иначе	1	1
67	мы исходили из	1	1
68	перед нами в	1	1
69	еще на одной	1	1
70	один из этих	3	1
71	не может быть	2	1
72	тем не менее	5	1
73	в которых оно	1	1
74	и во всяком	2	1
75	о том что	3	1
76	если бы мы	1	1
77	этой точки зрения	2	1
78	с самого начала	6	1
79	с ними оно	1	1
80	и речи но	1	1
81	включает в себя	2	1
82	и не могут	1	1
83	себе как бы	1	1
84	между словом и	1	1
85	с помощью которых	7	1
86	для того чтобы	7	1
87	в том что	17	1
88	в последнем счете	1	1
89	как и в	2	1
90	самого начала в	1	1
91	как мы видели	3	1
