N	2gram	Tiupa_Narr_2	FransuaR
1	и в	13	29
2	то есть	9	21
3	таким образом	5	20
4	и не	14	16
5	в этой	4	13
6	и все	4	13
7	но в	6	12
8	как и	4	12
9	и т.п	6	12
10	в этом	13	11
11	так и	9	11
12	то же	4	10
13	не только	26	10
14	во время	2	10
15	в то	5	10
16	как мы	1	10
17	в романе	1	10
18	все эти	3	9
19	и с	1	9
20	в конце	4	9
21	вовсе не	2	9
22	но и	15	9
23	же время	3	8
24	и его	3	8
25	в его	6	8
26	прежде всего	6	8
27	как бы	6	8
28	в том	14	7
29	так же	2	7
30	своего рода	9	6
31	но он	2	6
32	в большинстве	1	6
33	это и	1	5
34	что это	4	5
35	в нем	5	5
36	большинстве случаев	1	5
37	в своей	4	5
38	и о	1	5
39	это не	3	5
40	у него	6	5
41	далеко не	5	5
42	сказать что	3	5
43	и по	3	5
44	того же	1	5
45	также и	1	4
46	на самом	2	4
47	в которой	1	4
48	еще не	2	4
49	с его	3	4
50	с помощью	1	4
51	в нашем	2	4
52	точки зрения	5	4
53	женщин и	1	4
54	но они	1	4
55	в плане	1	4
56	в результате	2	4
57	жизнь и	1	4
58	в литературе	4	4
59	что он	5	4
60	тем что	1	4
61	с другой	5	4
62	по своему	2	4
63	но это	2	4
64	все это	1	4
65	один из	3	4
66	перед нами	4	4
67	мира и	3	4
68	то что	8	4
69	жизни и	4	4
70	здесь и	1	3
71	по преимуществу	1	3
72	той же	2	3
73	и здесь	2	3
74	в ней	2	3
75	в чем	2	3
76	как к	3	3
77	в своем	6	3
78	и как	1	3
79	более или	1	3
80	то в	1	3
81	в себе	8	3
82	церкви и	2	3
83	при этом	14	3
84	он не	5	3
85	и сам	3	3
86	для того	1	3
87	подобно тому	2	3
88	особенно в	1	3
89	том что	13	3
90	или менее	1	3
91	того чтобы	3	3
92	по своей	3	3
93	и вполне	1	3
94	с ее	1	3
95	здесь не	2	3
96	в ее	4	3
97	роль в	2	3
98	что у	2	3
99	начала и	2	3
100	к нему	1	3
101	все время	1	3
102	того что	6	3
103	с ними	3	3
104	и так	1	3
105	в качестве	14	3
106	этой системе	1	3
107	и их	1	3
108	не случайно	2	3
109	и даже	3	3
110	превращается в	2	3
111	на эту	1	3
112	границы между	1	3
113	некоторые из	1	3
114	тому как	2	3
115	все же	6	3
116	в пределе	1	3
117	в частности	11	3
118	одновременно и	1	3
119	перед лицом	1	2
120	все те	2	2
121	с таким	2	2
122	то время	1	2
123	которое не	2	2
124	в виду	1	2
125	так называемые	1	2
126	с одной	5	2
127	но не	3	2
128	что они	3	2
129	вследствие чего	1	2
130	в одной	1	2
131	как в	5	2
132	это был	2	2
133	хотя и	5	2
134	и наконец	1	2
135	и к	6	2
136	бы не	1	2
137	раз в	2	2
138	как он	2	2
139	так сказать	3	2
140	после этого	1	2
141	новое и	1	2
142	на этом	1	2
143	может быть	10	2
144	в жизни	6	2
145	ни в	1	2
146	соответствии с	3	2
147	эпизоде как	1	2
148	со своими	2	2
149	не мог	1	2
150	на первый	1	2
151	в этих	1	2
152	бы на	2	2
153	в котором	5	2
154	с точки	2	2
155	место в	5	2
156	не столько	5	2
157	что я	3	2
158	веков и	1	2
159	мир и	1	2
160	их в	1	2
161	на котором	1	2
162	принадлежат к	1	2
163	но она	1	2
164	никогда не	6	2
165	связи с	1	2
166	как будто	1	2
167	у меня	2	2
168	к тому	9	2
169	если же	1	2
170	где он	1	2
171	о том	5	2
172	им в	1	2
173	и весело	1	2
174	в себя	4	2
175	или в	1	2
176	времени и	4	2
177	было в	1	2
178	во второй	2	2
179	быть может	2	2
180	с ним	4	2
181	тех кто	1	2
182	другими словами	1	2
183	но мы	1	2
184	а также	6	2
185	будто он	1	2
186	существенную роль	3	2
187	в другой	1	2
188	в споре	1	2
189	также в	1	2
190	одной из	1	2
191	временем и	1	2
192	себя в	2	2
193	есть в	1	2
194	и детей	1	2
195	уже не	4	2
196	и у	4	2
197	мир в	1	2
198	в новом	1	2
199	как раз	3	2
200	в других	2	2
201	со стороны	6	2
202	о своей	1	2
203	именно в	2	2
204	к которому	2	2
205	в ряде	1	2
206	нового времени	2	2
207	но оно	1	2
208	одной стороны	5	2
209	они не	2	2
210	не на	1	2
211	в слове	3	2
212	когда же	2	2
213	уже давно	1	2
214	о чем	2	2
215	в той	5	2
216	да и	3	2
217	на свете	1	2
218	о его	1	2
219	и для	3	2
220	которых он	1	2
221	еще раз	1	2
222	в основе	1	2
223	мира поэтому	1	2
224	а как	3	2
225	жизни в	6	2
226	его к	1	2
227	о своем	2	2
228	между ними	1	2
229	не может	8	2
230	из этого	1	2
231	но эти	1	2
232	как на	2	2
233	только в	11	2
234	в своих	2	2
235	к этому	1	2
236	как все	1	1
237	в безопасности	1	1
238	отношения к	1	1
239	же как	2	1
240	с кем	1	1
241	фон для	1	1
242	за собой	1	1
243	смерть в	1	1
244	из его	1	1
245	должна быть	2	1
246	мать и	1	1
247	видеть в	1	1
248	в самом	2	1
249	века в	1	1
250	эти не	1	1
251	не была	1	1
252	время как	1	1
253	принадлежит к	1	1
254	не вполне	2	1
255	как было	2	1
256	после первого	1	1
257	жизни это	1	1
258	и он	2	1
259	это время	1	1
260	собой в	1	1
261	проявляет себя	1	1
262	он сам	2	1
263	истории а	2	1
264	именно тем	1	1
265	самом деле	3	1
266	а тем	1	1
267	же она	2	1
268	не все	2	1
269	конечном счете	3	1
270	в общем	1	1
271	отношение к	1	1
272	отличие от	5	1
273	воплощенной в	1	1
274	за пределы	1	1
275	общий знаменатель	1	1
276	относится к	1	1
277	рассказ о	1	1
278	правда о	1	1
279	первый взгляд	1	1
280	не нуждаясь	1	1
281	до его	1	1
282	стороны и	1	1
283	кто не	1	1
284	и своего	1	1
285	для которой	1	1
286	в герое	4	1
287	эпизоду в	1	1
288	бы и	1	1
289	в целом	3	1
290	века однако	1	1
291	отсутствует даже	1	1
292	только на	2	1
293	с их	1	1
294	и будущее	1	1
295	ни одного	1	1
296	о ее	1	1
297	тому же	4	1
298	ее как	1	1
299	на то	2	1
300	жизнью и	2	1
301	например как	1	1
302	когда все	2	1
303	в силу	4	1
304	на жизнь	1	1
305	когда на	1	1
306	людей и	1	1
307	прежде чем	1	1
308	мне даже	1	1
309	что она	2	1
310	не бывает	1	1
311	встречаются и	1	1
312	здесь мы	1	1
313	в мире	4	1
314	конечно в	1	1
315	об этом	4	1
316	полной мере	1	1
317	зрения на	2	1
318	или даже	3	1
319	входит в	1	1
320	это было	1	1
321	на протяжении	5	1
322	которого не	1	1
323	вниз а	1	1
324	делает его	1	1
325	он однако	1	1
326	в итоге	3	1
327	своему характеру	2	1
328	центральное событие	2	1
329	в самую	2	1
330	эту тему	1	1
331	в данном	10	1
332	на этот	1	1
333	мы не	2	1
334	ему по	1	1
335	автора и	1	1
336	о которой	3	1
337	и того	3	1
338	одного и	1	1
339	благодаря этому	1	1
340	и без	1	1
341	в отношении	1	1
342	все и	1	1
343	от времени	1	1
