N	2gram	Propp_Isto_1	formyVre
1	и в	28	50
2	в этом	8	25
3	в нем	2	24
4	в греческом	1	24
5	и его	3	16
6	прежде всего	10	15
7	как мы	3	14
8	и не	9	14
9	в его	5	13
10	вовсе не	2	13
11	как раз	2	13
12	по существу	5	12
13	так и	9	12
14	то же	12	11
15	мы уже	1	11
16	таким образом	8	11
17	может быть	25	11
18	и как	2	10
19	но в	8	10
20	времени и	1	10
21	все эти	4	9
22	не только	12	9
23	в то	3	9
24	ничего не	2	9
25	в том	9	9
26	в конце	1	9
27	в особенности	2	9
28	и др	7	9
29	и т	25	8
30	и на	4	8
31	т п	1	8
32	но и	10	8
33	и их	3	8
34	как и	4	8
35	это время	2	7
36	так сказать	1	7
37	не было	1	7
38	например в	5	6
39	время в	1	6
40	во всех	2	6
41	как в	2	6
42	с этим	4	6
43	все же	10	6
44	это не	7	6
45	в их	3	6
46	так как	6	6
47	в ее	2	6
48	в дальнейшем	5	6
49	связи с	4	6
50	в жизни	1	6
51	у него	1	6
52	то что	9	6
53	в частности	2	6
54	не может	15	6
55	так же	7	6
56	в результате	1	6
57	и все	1	6
58	отношению к	3	5
59	время как	3	5
60	еще не	7	5
61	но не	5	5
62	отнюдь не	1	5
63	и у	1	5
64	не в	9	5
65	он не	2	5
66	всех этих	2	5
67	в основе	4	5
68	того чтобы	1	5
69	могут быть	4	5
70	но все	4	5
71	в пределах	4	5
72	в образе	3	5
73	если бы	8	5
74	для того	1	5
75	в связи	4	5
76	наряду с	3	5
77	в основном	2	5
78	что в	12	5
79	и другие	4	5
80	и то	1	4
81	и это	1	4
82	в ней	7	4
83	в своем	5	4
84	конечно не	2	4
85	то время	3	4
86	чтобы они	1	4
87	и с	4	4
88	в них	1	4
89	том что	7	4
90	в котором	3	4
91	потому что	4	4
92	здесь не	4	4
93	было и	1	4
94	только в	11	4
95	нет ничего	1	4
96	все это	4	4
97	между собой	4	4
98	кроме того	1	4
99	и для	4	4
100	отношения к	2	3
101	не меняется	1	3
102	а как	1	3
103	есть не	1	3
104	мы не	10	3
105	большую роль	2	3
106	в виду	1	3
107	всем этим	1	3
108	значение и	2	3
109	по отношению	3	3
110	к концу	1	3
111	хотя и	1	3
112	со своей	1	3
113	в себе	2	3
114	его но	2	3
115	вследствие этого	2	3
116	при этом	3	3
117	в основу	1	3
118	его в	6	3
119	и уже	1	3
120	между ними	2	3
121	в этих	7	3
122	в отношении	1	3
123	мы говорили	1	3
124	их в	5	3
125	но они	2	3
126	друг друга	1	3
127	этом отношении	1	3
128	не могут	2	3
129	к тому	6	3
130	нас в	2	3
131	что и	6	3
132	во всей	2	3
133	в форме	3	3
134	иногда очень	1	3
135	один из	4	3
136	мы видим	11	3
137	одной из	2	3
138	и ее	1	3
139	с одной	4	3
140	в качестве	5	3
141	только на	1	3
142	в начале	3	3
143	был бы	2	3
144	одно из	1	3
145	в одном	5	3
146	до сих	5	3
147	именно в	3	3
148	мы еще	3	3
149	что не	2	3
150	с тем	4	3
151	быть только	1	3
152	а не	15	3
153	вместе с	6	3
154	и потому	2	3
155	да и	1	3
156	сих пор	5	3
157	например у	1	3
158	или в	5	3
159	совершенно иной	1	3
160	ни к	2	3
161	а в	7	3
162	не знает	5	3
163	сказать что	5	3
164	они не	4	3
165	к этому	2	3
166	во всяком	1	3
167	также и	3	2
168	же как	2	2
169	она обычно	1	2
170	тех же	1	2
171	к своей	1	2
172	значение но	1	2
173	вопрос о	5	2
174	имеется и	1	2
175	эта форма	1	2
176	но она	1	2
177	на себя	1	2
178	же что	1	2
179	момент в	1	2
180	на них	2	2
181	природы и	1	2
182	как если	1	2
183	совсем не	1	2
184	мы будем	5	2
185	а только	2	2
186	друг на	1	2
187	происходит в	1	2
188	в истории	1	2
189	не входят	1	2
190	же и	1	2
191	для всех	2	2
192	стороны и	1	2
193	и к	1	2
194	имеет в	1	2
195	от этого	2	2
196	в этот	1	2
197	в целом	2	2
198	тому же	1	2
199	в нашем	1	2
200	как бы	2	2
201	как он	2	2
202	всей его	1	2
203	как оно	2	2
204	этих мотивов	1	2
205	и еще	1	2
206	не как	3	2
207	уже не	3	2
208	его от	1	2
209	и по	3	2
210	но дело	1	2
211	об этом	4	2
212	ясно что	2	2
213	было бы	7	2
214	нет в	2	2
215	с большей	1	2
216	попадает в	5	2
