N	2gram	Vygotskiy__3	FransuaR
1	и в	25	49
2	прежде всего	4	19
3	в его	15	18
4	и на	6	17
5	не только	6	17
6	и его	2	17
7	в этом	14	15
8	и не	10	15
9	в них	2	13
10	в эпоху	1	13
11	только в	10	13
12	но и	4	13
13	как и	15	11
14	как бы	10	11
15	в этой	5	10
16	вовсе не	1	10
17	в нем	2	9
18	для него	5	9
19	все это	6	9
20	в сущности	1	8
21	отношение к	1	8
22	то же	2	7
23	все же	6	7
24	все эти	7	7
25	таким образом	17	7
26	как мы	8	7
27	один из	6	7
28	не может	6	7
29	мы уже	5	6
30	именно в	5	6
31	во всех	1	6
32	с их	2	6
33	так и	5	6
34	и с	1	6
35	точки зрения	6	6
36	в то	4	6
37	в себя	3	6
38	то что	15	6
39	здесь в	1	6
40	так как	12	6
41	сказать что	4	6
42	с точки	1	5
43	с его	2	5
44	из этих	4	5
45	но не	6	5
46	в своем	4	5
47	выражение в	1	5
48	при этом	5	5
49	в эту	2	5
50	в своей	2	5
51	никогда не	4	5
52	уже говорили	5	5
53	роль в	1	5
54	тот же	2	5
55	уже в	7	5
56	в начале	2	5
57	может быть	13	5
58	относится к	1	5
59	и потому	2	5
60	в основном	6	5
61	отношения к	1	4
62	и до	1	4
63	и к	5	4
64	но в	1	4
65	в себе	2	4
66	этот процесс	3	4
67	но все	2	4
68	в жизни	3	4
69	в этих	2	4
70	и более	1	4
71	с ним	4	4
72	одна из	2	4
73	в области	7	4
74	характер и	1	4
75	она была	1	4
76	с другой	6	4
77	и во	2	4
78	этот момент	2	4
79	в известной	1	4
80	мы находим	1	4
81	а в	4	4
82	тем что	8	4
83	в форме	1	4
84	до сих	1	4
85	там где	4	4
86	благодаря этому	6	4
87	сих пор	1	4
88	том что	20	4
89	в своих	2	4
90	значение в	3	4
91	как на	2	4
92	также и	1	3
93	человека и	5	3
94	в самом	3	3
95	своего развития	3	3
96	место в	2	3
97	менее всего	1	3
98	для которого	1	3
99	да и	1	3
100	всех этих	2	3
101	в плане	2	3
102	можно было	6	3
103	а затем	1	3
104	и других	2	3
105	было бы	10	3
106	из них	4	3
107	ни в	9	3
108	несмотря на	1	3
109	мы видели	6	3
110	во всем	3	3
111	в одном	2	3
112	их в	3	3
113	даже в	1	3
114	но они	2	3
115	этих последних	2	3
116	к этим	1	3
117	и это	4	3
118	с ее	5	3
119	в ее	1	3
120	в собственном	6	3
121	и вообще	1	3
122	в виду	1	3
123	о том	5	3
124	другими словами	1	3
125	в значительной	1	3
126	же в	2	3
127	людей с	2	3
128	образов и	1	3
129	что он	6	3
130	мире и	1	3
131	с одной	5	3
132	этого процесса	9	3
133	этом отношении	3	3
134	и особенно	2	3
135	связан с	2	3
136	что для	1	3
137	превращается в	1	3
138	связь с	3	3
139	одной стороны	5	3
140	видит в	1	3
141	в течение	2	3
142	например у	1	3
143	с полной	1	3
