N	2gram	Vygotskiy__2	StatiiOP
1	и в	15	29
2	том что	27	27
3	в том	33	27
4	в этом	19	21
5	не только	15	19
6	но и	10	19
7	что в	14	19
8	о том	9	17
9	в его	2	13
10	что он	12	13
11	в которой	4	11
12	то что	20	11
13	все это	4	11
14	таким образом	14	10
15	к тому	7	10
16	в своем	9	9
17	он не	7	9
18	потому что	7	9
19	так и	8	9
20	этом отношении	3	9
21	и не	7	9
22	как на	1	9
23	но в	6	8
24	как раз	4	8
25	по поводу	4	8
26	я не	1	7
27	в ней	1	7
28	в самом	11	7
29	но все	2	7
30	в своей	4	7
31	в котором	2	7
32	тому что	1	7
33	того как	4	7
34	для того	10	7
35	в виду	6	7
36	с тем	1	7
37	вместе с	6	7
38	вопрос о	5	6
39	и на	1	6
40	все же	4	6
41	факт что	1	6
42	вовсе не	6	6
43	того чтобы	12	6
44	и его	4	6
45	об этом	3	6
46	и что	8	6
47	в одном	2	6
48	до сих	1	6
49	в течение	2	6
50	было бы	10	5
51	точки зрения	26	5
52	в языке	1	5
53	того что	17	5
54	между тем	1	5
55	в качестве	4	5
56	прежде всего	4	5
57	а не	3	5
58	в той	1	5
59	как бы	7	5
60	сих пор	1	5
61	речь идет	2	4
62	то обстоятельство	1	4
63	и к	6	4
64	по словам	1	4
65	в нем	1	4
66	что у	3	4
67	в другом	2	4
68	и с	4	4
69	должен был	1	4
70	не в	8	4
71	еще до	1	4
72	дело в	1	4
73	ничего не	3	4
74	обстоятельство что	1	4
75	и о	1	4
76	после того	1	4
77	раньше чем	2	4
78	но с	2	4
79	связи с	9	4
80	при помощи	4	4
81	для него	3	4
82	с другой	6	4
83	именно в	2	4
84	в речи	1	4
85	в частности	6	4
86	тот факт	1	4
87	еще более	1	4
88	к этому	4	4
89	же как	2	3
90	самом деле	6	3
91	на самом	3	3
92	идет о	3	3
93	в их	2	3
94	по его	1	3
95	оба эти	2	3
96	хотя бы	4	3
97	и он	1	3
98	но не	3	3
99	не то	2	3
100	в общем	3	3
101	которые не	2	3
102	как в	4	3
103	с этим	3	3
104	в полном	2	3
105	что это	6	3
106	в известном	2	3
107	тому же	1	3
108	вообще не	1	3
109	в начале	4	3
110	из них	3	3
111	ни в	2	3
112	в эту	4	3
113	в этих	2	3
114	одном из	1	3
115	по себе	7	3
116	что эта	6	3
117	в обоих	1	3
118	самого начала	1	3
119	одной из	3	3
120	иметь в	1	3
121	не могло	2	3
122	никогда не	8	3
123	нельзя не	1	3
124	и по	3	3
125	тем что	2	3
126	у нас	1	3
127	сомневаться в	1	3
128	оно не	1	3
129	ни у	1	3
130	с самого	1	3
131	за то	2	3
132	и здесь	1	3
133	на вопрос	4	3
134	в пользу	4	3
135	как у	2	3
136	материал для	1	3
137	но это	1	3
138	мне кажется	2	3
139	вот что	1	3
140	так что	1	3
141	ни одного	1	3
142	всяком случае	6	3
143	что на	2	3
144	и даже	5	3
145	в предисловии	4	3
146	еще и	1	3
147	а с	4	3
148	до конца	1	3
149	так же	4	3
150	относятся к	2	3
151	другой стороны	1	3
152	не является	9	3
153	во всяком	7	3
154	как известно	6	2
155	в силе	1	2
156	также и	2	2
157	до него	1	2
158	того же	3	2
159	такое же	1	2
160	то же	5	2
161	на первом	1	2
162	со страниц	1	2
163	далее в	1	2
164	бы то	1	2
165	с его	4	2
166	за него	1	2
167	и который	1	2
168	отличие от	3	2
169	нет и	2	2
170	что они	3	2
171	на то	6	2
172	там где	6	2
173	в истории	6	2
174	он по	1	2
175	и как	2	2
176	по пути	2	2
177	более или	2	2
178	х и	1	2
179	все эти	3	2
180	в этой	6	2
181	в себе	2	2
182	как он	6	2
183	при этом	3	2
184	если бы	8	2
185	не к	1	2
186	и более	2	2
187	о мире	3	2
188	том же	2	2
189	то ни	1	2
190	а затем	1	2
191	не дает	2	2
192	его в	1	2
193	это было	1	2
194	о которых	3	2
195	как и	6	2
196	во внимание	1	2
197	несмотря на	4	2
198	нигде не	1	2
199	действительно не	3	2
200	в один	2	2
201	или менее	2	2
202	они говорят	1	2
203	что такое	1	2
204	два слова	1	2
205	нас не	1	2
206	в отношении	6	2
207	с точки	18	2
208	в отличие	3	2
209	от его	4	2
210	где нет	1	2
211	даже в	4	2
212	совершенно так	1	2
213	и вся	1	2
214	что с	5	2
215	дело не	1	2
216	не имеет	4	2
217	в процессе	11	2
218	есть еще	1	2
219	только не	1	2
220	и теперь	2	2
221	не может	9	2
222	не по	1	2
223	только с	1	2
224	доказать что	1	2
225	в области	1	2
226	не потому	2	2
227	в движении	1	2
228	с и	4	2
229	на это	1	2
230	где он	1	2
231	и это	3	2
232	в ее	1	2
233	этому поводу	3	2
234	и сам	3	2
235	особенно в	1	2
236	он был	1	2
237	а также	2	2
238	другом месте	2	2
239	что и	2	2
240	как например	2	2
241	чем он	1	2
242	этот вопрос	5	2
243	только в	4	2
244	бы ни	2	2
245	по этому	6	2
246	сомнений в	1	2
247	на всем	2	2
248	раз в	2	2
249	очевидно что	3	2
250	ни с	1	2
251	сами по	1	2
252	так как	4	2
253	случае не	2	2
254	может быть	9	2
255	в них	4	2
256	в особенности	1	2
257	со стороны	3	2
258	и речи	13	2
259	с той	1	2
260	и др	5	2
261	только к	1	2
262	и самый	2	2
263	в некоторых	2	2
264	только по	1	2
265	на этот	6	2
266	как говорит	2	2
267	и вообще	2	2
268	связь с	2	2
269	эти слова	1	2
270	должна была	1	2
271	и потому	1	2
272	как это	6	2
273	что именно	3	2
274	к своему	1	2
275	предисловии к	4	2
276	в данном	3	2
277	в тех	1	2
278	по существу	5	2
279	это были	1	2
280	том смысле	1	2
281	с этой	2	2
282	ее в	2	2
283	в первые	3	2
284	всегда будет	1	2
285	в результате	3	2
286	а к	1	2
287	говорят не	1	2
288	находим в	1	2
289	только что	3	2
290	во время	3	2
291	которыми пользовался	1	2
292	ни было	1	2
293	очень хорошо	2	2
294	сказать что	6	2
295	они не	3	2
296	пользу того	2	1
297	ту же	2	1
298	совершенно новой	1	1
299	доказательства того	1	1
300	сам по	1	1
301	и то	1	1
302	это и	1	1
303	в приведенном	1	1
304	только имеет	1	1
305	и принципиально	1	1
306	отношения между	3	1
307	по преимуществу	1	1
308	и до	3	1
309	поведения у	1	1
310	не имеют	1	1
311	высшей степени	7	1
312	действительности и	3	1
313	в зависимости	6	1
314	той же	2	1
315	из всех	2	1
316	и значение	1	1
317	с с	2	1
318	мы не	10	1
319	двух томов	1	1
320	точкой зрения	1	1
321	это что	1	1
322	бы что	2	1
323	ответить на	1	1
324	ли у	1	1
325	есть нечто	2	1
326	в сущности	9	1
327	говорить о	2	1
328	из того	4	1
329	этого термина	1	1
330	ни малейшего	3	1
331	которое в	1	1
332	утверждая что	1	1
333	зрения но	1	1
334	он сам	3	1
335	в чем	1	1
336	действительно все	1	1
337	на другой	1	1
338	других источников	1	1
339	друг к	1	1
340	но как	1	1
341	не удивительно	4	1
342	ответ на	1	1
343	по отношению	6	1
344	себе и	1	1
345	прямую связь	1	1
346	чем же	1	1
347	более чем	1	1
348	независимо от	4	1
349	вот как	1	1
350	что как	3	1
351	на высоту	1	1
352	когда он	3	1
353	целый ряд	2	1
354	говорит что	5	1
355	сказал бы	1	1
356	чтобы показать	1	1
357	следует сказать	1	1
358	что слово	1	1
359	за собой	2	1
360	для которого	3	1
361	формы в	1	1
362	представляет собой	2	1
363	из этих	4	1
364	сил в	1	1
365	встречаются еще	1	1
366	с их	2	1
367	и тот	1	1
368	зависимости от	6	1
369	бы только	1	1
370	только один	1	1
371	двух лет	1	1
372	и если	1	1
373	к выводу	6	1
374	что она	3	1
375	не следует	2	1
376	чем для	2	1
377	еще раньше	1	1
378	которой не	1	1
379	и еще	1	1
380	в понимании	1	1
381	свою собственную	2	1
382	этого вопроса	1	1
383	ими в	1	1
384	на совершенно	1	1
385	мало того	1	1
386	свое время	1	1
387	но вместе	1	1
388	языком и	1	1
389	пишет о	1	1
390	на этом	1	1
391	одно и	1	1
392	в основу	1	1
393	это лучшее	1	1
394	в совершенно	4	1
395	значение в	3	1
396	те же	3	1
397	к другу	1	1
398	а по	1	1
399	на этой	2	1
400	зрения на	1	1
401	заключается в	8	1
402	с другими	3	1
403	основным и	1	1
404	укажем только	1	1
405	известно что	1	1
