N	3gram	Vygotskiy__6	Istorich
1	не может быть	2	7
2	тем не менее	1	6
3	с другой стороны	2	5
4	до сих пор	3	5
5	с одной стороны	1	4
6	на то что	4	4
7	в том что	19	4
8	по отношению к	10	3
9	то же самое	6	3
10	точно так же	1	3
11	то время как	5	3
12	в то время	6	3
13	в связи с	2	3
14	друг с другом	5	3
15	надо сказать что	1	3
16	с того что	2	3
17	можно было бы	5	3
18	это не может	2	2
19	оно может быть	1	2
20	начинается с того	2	2
21	что мы имеем	1	2
22	в зависимости от	5	2
23	то что в	1	2
24	на этот вопрос	2	2
25	вместе с тем	2	2
26	а не на	1	2
27	так же как	6	2
28	сих пор мы	1	2
29	таким образом мы	2	2
30	же самое что	1	2
31	обстоит дело с	1	2
32	в отличие от	1	2
33	на первых порах	2	2
34	мы видели что	3	2
35	один и тот	1	2
36	мы не можем	1	2
37	и должен быть	1	2
38	с самого начала	7	2
39	эту точку зрения	2	2
40	связаны друг с	1	2
41	вопрос о том	1	2
42	и тот же	1	2
43	для всех этих	1	1
44	раньше чем он	1	1
45	и в конце	1	1
46	не содержат в	1	1
47	в тот момент	1	1
48	в этом примере	1	1
49	где мы имеем	1	1
50	только в пределах	1	1
51	не только по	1	1
52	мы имеем дело	2	1
53	он исходит из	1	1
54	это означает что	2	1
55	в нашем исследовании	1	1
56	обычно связано с	1	1
57	не непосредственно а	1	1
58	подобно тому как	1	1
59	но и по	1	1
60	в этом смысле	2	1
61	так что в	1	1
62	никак не может	1	1
63	о том как	1	1
64	в этом случае	2	1
65	только тогда когда	1	1
66	в силу того	5	1
67	же как и	1	1
68	так как оно	1	1
69	в меньшей мере	2	1
70	может быть объяснена	1	1
71	но все это	1	1
72	что он должен	1	1
73	сами по себе	1	1
74	для этого нужно	1	1
75	и то в	1	1
76	к которой приходит	1	1
77	только то что	2	1
78	но он не	1	1
79	но этим дело	1	1
80	к которому они	2	1
81	он не должен	1	1
82	бы заключить что	1	1
83	едва ли не	1	1
84	приводит к тому	1	1
85	именно потому что	2	1
86	того что он	2	1
87	не только в	1	1
88	то что она	1	1
89	она никогда не	1	1
90	не содержит в	1	1
91	приблизительно так же	1	1
92	можно дать только	1	1
93	так и по	2	1
94	связаны между собой	1	1
95	он должен был	1	1
96	а не как	1	1
97	в одном случае	1	1
98	здесь он часто	1	1
99	заключить что в	1	1
100	этим дело не	1	1
101	не могут быть	2	1
102	это не значит	1	1
103	в этом направлении	1	1
104	но так как	1	1
105	лишь тогда когда	1	1
106	мы могли бы	9	1
107	мы говорили что	1	1
108	в своем развитии	4	1
109	другой стороны как	1	1
110	весь ход развития	1	1
111	силу того что	5	1
112	есть не что	1	1
113	только в связи	1	1
114	не может удовлетворить	1	1
115	что оно слишком	1	1
116	в первом случае	3	1
117	вопрос можно дать	1	1
118	содержат в себе	1	1
119	в себе ничего	2	1
120	мы знаем что	3	1
121	что иное как	1	1
122	это приводит нас	1	1
123	тот момент когда	1	1
124	не раньше чем	1	1
125	смысле этого слова	1	1
126	содержит в себе	1	1
127	сам собой возникает	1	1
128	что мы нашли	2	1
129	после того как	1	1
130	к тому что	7	1
131	в каком отношении	1	1
132	не значит что	1	1
133	не что иное	1	1
134	тех или иных	1	1
135	на этом а	1	1
136	по сравнению со	1	1
137	и в этом	1	1
138	внимание на то	1	1
139	для того чтобы	8	1
140	что во всех	1	1
141	между собой между	1	1
142	что и в	1	1
143	знаем что в	2	1
144	в этом отношении	3	1
145	до известной степени	2	1
