N	2gram	Bakhtin_Pr_3	formyVre
1	и в	53	46
2	в этом	8	22
3	у рабле	3	18
4	прежде всего	15	14
5	вовсе не	3	13
6	в романе	1	13
7	и его	10	12
8	во всех	12	11
9	не только	4	11
10	только в	4	11
11	как бы	14	10
12	то есть	48	10
13	во время	1	10
14	точки зрения	4	10
15	в том	14	10
16	но в	5	10
17	мы уже	5	9
18	не в	2	9
19	у него	1	9
20	но и	7	9
21	вместе с	2	9
22	и не	15	9
23	и для	4	9
24	мира и	2	9
25	то же	6	8
26	смерть и	1	8
27	как и	11	8
28	с точки	2	8
29	для того	1	8
30	потому что	5	8
31	связи с	1	8
32	в его	8	8
33	из них	4	8
34	в связи	2	8
35	жизни и	9	8
36	и на	18	7
37	в главе	1	7
38	так сказать	5	7
39	всех этих	1	7
40	так и	6	7
41	в них	2	7
42	может быть	12	7
43	то что	9	7
44	как мы	5	6
45	еще не	5	6
46	и наконец	2	6
47	при этом	3	6
48	человека в	3	6
49	и с	6	6
50	его в	2	6
51	в основе	5	6
52	романе в	1	6
53	никогда не	2	6
54	и во	4	6
55	так как	7	6
56	в особенности	2	6
57	здесь в	10	6
58	все это	8	6
59	и все	10	6
60	но не	5	5
61	с этим	2	5
62	в своем	1	5
63	все эти	9	5
64	связанные с	3	5
65	в античном	1	5
66	он не	3	5
67	в нем	10	5
68	в то	5	5
69	рабле и	2	5
70	в дальнейшем	7	5
71	и у	7	5
72	в пространстве	1	5
73	и др	14	5
74	по существу	5	5
75	в смысле	2	5
76	что в	2	5
77	также и	4	4
78	человека и	7	4
79	и самое	1	4
80	в мире	5	4
81	и он	1	4
82	значение и	2	4
83	что они	1	4
84	в истории	3	4
85	как в	7	4
86	уже в	2	4
87	из этих	1	4
88	в себе	5	4
89	их в	2	4
90	том что	5	4
91	в котором	1	4
92	место в	2	4
93	же время	5	4
94	уже говорили	2	4
95	к себе	6	4
96	смерти и	4	4
97	в образе	3	4
98	в эпоху	10	4
99	с ним	2	4
100	и смерть	1	4
101	загробном мире	1	4
102	о том	2	4
103	его жизни	1	4
104	все его	2	4
105	вопросу о	1	4
106	так что	1	4
107	конечно не	4	4
108	мир в	1	4
109	и их	2	4
110	а не	11	4
111	человеческой жизни	3	4
112	с этой	1	4
113	еще более	5	4
114	жизни в	3	4
115	есть и	2	4
116	на свет	1	4
117	здесь еще	2	3
118	дан в	1	3
119	почти все	1	3
120	ему в	1	3
121	того же	2	3
122	слова и	3	3
123	мы еще	3	3
124	мы будем	1	3
125	для других	2	3
126	отношение к	6	3
127	нет и	1	3
128	в средние	10	3
129	хотя и	4	3
130	целый ряд	1	3
131	как уже	1	3
132	и художественного	1	3
133	уже не	1	3
134	отчасти и	2	3
135	в большинстве	4	3
136	эпохи возрождения	5	3
137	и по	3	3
138	прежде чем	2	3
139	таким образом	6	3
140	здесь мы	2	3
141	а затем	4	3
142	связанных с	1	3
143	еще вернемся	3	3
144	в их	2	3
145	что было	1	3
146	как можно	1	3
147	самой жизни	2	3
148	кроме того	3	3
149	же самое	1	3
150	себя и	2	3
151	на основе	2	3
152	мы наблюдаем	3	3
153	жизнь и	1	3
154	а также	4	3
155	как у	5	3
156	затем в	1	3
157	при изображении	2	3
158	что и	3	3
159	на развитие	1	3
160	тот же	2	3
161	что он	4	3
162	во времени	1	3
163	все они	1	3
164	в качестве	1	3
165	и они	2	3
166	на протяжении	5	3
167	за счет	1	3
168	большинстве случаев	4	3
169	тем что	2	3
170	в форме	6	3
171	со смехом	1	3
172	что на	1	3
173	и даже	2	3
174	эпоху возрождения	5	3
175	и прежде	6	3
176	не было	4	3
177	о чем	1	3
178	с помощью	1	3
179	специфической логикой	1	3
180	к вопросу	1	3
181	тем более	2	3
182	в этих	5	3
183	ее в	3	3
184	а в	2	3
185	средние века	11	3
186	себе самому	6	3
187	и идеи	4	3
188	всего в	1	3
189	и другие	9	3
190	к этому	4	3
191	том числе	11	3
192	этого романа	1	2
193	ту же	1	2
194	как его	1	2
195	эту жизнь	1	2
196	и так	3	2
197	характерное для	2	2
198	из самых	2	2
199	явления и	1	2
200	и до	5	2
201	почти всегда	3	2
202	мы имеем	1	2
203	человеческой природы	1	2
204	и стиль	1	2
205	в сущности	10	2
206	говорить о	2	2
207	роман в	1	2
208	жизни как	4	2
209	они были	1	2
210	пародия на	1	2
211	он был	1	2
212	и т.п	31	2
213	к ним	1	2
214	вступают в	2	2
215	друг от	1	2
216	значение имеет	1	2
217	большое значение	1	2
218	всю эту	1	2
219	в одной	2	2
220	и к	5	2
221	тон и	1	2
222	здесь дается	1	2
223	царстве мертвых	2	2
224	жизнь как	1	2
225	в этой	1	2
226	особое место	2	2
227	только один	1	2
228	как он	2	2
229	под землей	1	2
230	человек не	1	2
231	перестает быть	1	2
232	на земле	14	2
233	на этом	1	2
234	людей и	1	2
235	в вечности	1	2
236	смеха и	1	2
237	не боится	2	2
238	здесь это	1	2
239	далеко не	2	2
240	в последующей	1	2
241	мы видели	2	2
242	очень важный	1	2
243	контакта с	1	2
244	бога и	2	2
245	в царстве	2	2
246	смерть как	1	2
247	необходимо указать	1	2
248	представление о	1	2
249	далее в	1	2
250	строго говоря	1	2
251	значение для	2	2
252	а живут	1	2
253	своей жизни	1	2
254	но эта	1	2
255	но он	2	2
256	и более	2	2
257	важный момент	1	2
258	беседы с	1	2
259	и почти	2	2
260	в той	2	2
261	все темы	1	2
262	вплоть до	4	2
263	в точках	1	2
264	там где	1	2
265	в самой	1	2
266	на землю	4	2
267	марка аврелия	1	2
268	мире и	2	2
269	этом отношении	1	2
270	очень часто	1	2
271	в духе	8	2
272	могут быть	4	2
273	во все	5	2
274	числе и	10	2
275	здесь они	1	2
276	и потому	5	2
277	представителей всех	1	2
278	дальнейшем мы	1	2
279	и это	3	2
280	от друга	1	2
281	в зоне	1	2
282	здесь не	4	2
283	он утверждает	1	2
284	самим собою	4	2
285	и от	3	2
286	в средневековой	1	2
287	в себя	6	2
288	для нового	1	2
289	особенно в	4	2
290	у вольтера	2	2
291	но здесь	2	2
292	и та	1	2
293	влияние на	12	2
294	можно сказать	8	2
295	каждом из	3	2
296	в сюжете	1	2
297	это не	6	2
298	все в	1	2
299	века и	5	2
300	в литературе	5	2
301	литературы в	3	2
302	быть и	2	2
303	один из	6	2
304	мы видим	2	2
305	словом и	1	2
306	и образов	2	2
307	в литературу	4	2
308	со всеми	8	2
309	греческого романа	1	2
310	и детей	1	2
311	и других	9	2
312	характерно что	2	2
313	представлений о	1	2
314	в конце	3	2
315	не для	1	2
316	каждый из	1	2
317	протяжении всего	1	2
318	рядом с	1	2
319	или иной	1	2
320	до сих	5	2
321	с другой	2	2
322	именно в	2	2
323	и самая	1	2
324	было бы	5	2
325	наконец в	2	2
326	романа в	1	2
327	в некоторых	4	2
328	не знает	4	2
329	и самый	5	2
330	в последующем	2	2
331	что все	1	2
332	в эпосе	1	2
333	новое отношение	1	2
334	не может	2	2
335	как это	2	2
336	по своему	6	2
337	наряду с	5	2
338	в последнем	1	2
339	и всех	1	2
340	дело идет	1	2
341	сих пор	5	2
342	о его	1	2
343	с большой	2	2
344	на небе	1	2
345	в двух	2	2
346	ее и	1	2
347	изображение смерти	1	2
348	такие слова	1	2
349	почти вовсе	4	2
350	вовсе нет	1	2
351	но это	3	2
352	вернемся в	1	2
353	между ними	2	2
354	равно как	1	2
355	в заключение	2	2
356	как на	1	2
357	во всяком	1	2
358	и адекватно	1	1
359	для более	2	1
360	карнавал и	1	1
361	например в	5	1
362	относится и	1	1
363	и действительно	1	1
364	мы здесь	3	1
365	связан с	1	1
366	и то	1	1
367	в преисподнюю	3	1
368	жизни поэтому	1	1
369	на самом	1	1
370	это и	1	1
371	дальнейшем остановимся	1	1
372	по этим	1	1
373	с идеей	1	1
374	здесь и	4	1
375	конечно с	1	1
376	проявляются в	1	1
377	и сочетает	1	1
378	фольклора и	1	1
379	которую они	1	1
380	всего образ	1	1
381	всех случаях	1	1
382	смерть в	1	1
383	свое место	1	1
384	в какой-то	4	1
385	и больше	1	1
386	видеть в	1	1
387	действительности и	2	1
388	к созданию	1	1
389	символов в	1	1
390	с вином	1	1
391	в несколько	1	1
392	есть не	1	1
393	очень широко	2	1
394	бы уже	1	1
395	этой литературе	1	1
396	у тебя	1	1
397	что если	1	1
398	общества и	1	1
399	что уже	2	1
400	большой литературы	1	1
401	со смертью	2	1
402	огромное место	1	1
403	он как	1	1
404	время как	1	1
405	характер она	1	1
406	конечно и	4	1
407	возрождения у	1	1
408	подчеркнуть что	3	1
409	в каждой	1	1
410	у сореля	1	1
411	основе этого	1	1
412	в ней	7	1
413	теперь они	1	1
414	он сам	4	1
415	видения жизни	1	1
416	в широком	1	1
417	время в	1	1
418	глубокой и	1	1
419	с его	2	1
420	что люди	1	1
421	мне все	2	1
422	но конечно	1	1
423	все больше	1	1
424	помимо этого	1	1
425	жизни например	1	1
426	характерная для	4	1
427	а он	1	1
428	в общем	1	1
429	и самохарактеристики	1	1
430	себе и	1	1
431	отличие от	1	1
432	земле в	1	1
433	в христианских	2	1
434	за пределы	1	1
435	форме и	1	1
436	всех ее	1	1
437	и ложь	1	1
438	такую большую	1	1
439	его на	1	1
440	назову еще	1	1
441	о жизни	1	1
442	более и	1	1
443	он часто	1	1
444	все остальные	1	1
445	в европейской	2	1
446	в полном	1	1
447	когда он	1	1
448	обзора античных	1	1
449	всем существом	1	1
450	под тем	1	1
451	вовлекается в	1	1
452	и отчасти	2	1
453	нашего анализа	1	1
454	и этим	1	1
455	в самом	2	1
456	в письмах	1	1
457	в которой	2	1
458	у романтиков	1	1
459	время карнавала	1	1
460	о более	1	1
461	жизни так	1	1
462	человека эта	1	1
463	им в	1	1
464	романа но	1	1
465	и тот	3	1
466	необузданная фантастика	1	1
467	античности в	2	1
468	в европейском	1	1
469	наблюдаем в	1	1
470	позднего средневековья	1	1
471	носит у	1	1
472	всеми ее	1	1
473	который оказал	1	1
474	он ни	1	1
475	мы можем	5	1
476	европейской литературе	3	1
477	не как	1	1
478	образом и	1	1
479	широком смысле	1	1
480	на его	3	1
481	образов и	4	1
482	сталкивается с	1	1
483	что тут	1	1
484	будем говорить	1	1
485	так например	2	1
486	в глубину	1	1
487	ни был	1	1
488	в основу	1	1
489	и символы	2	1
490	а вместе	1	1
491	в каждом	4	1
492	ее по	1	1
493	для всей	1	1
494	у кеведо	1	1
495	для изображения	1	1
496	об этом	1	1
497	форм и	2	1
498	этой традиции	1	1
499	на этой	1	1
500	и иногда	1	1
501	это было	3	1
502	с самим	5	1
503	в преисподней	8	1
504	свое единство	1	1
505	и тем	2	1
506	и вступают	1	1
507	чаще всего	1	1
508	этой средневековой	1	1
509	в новое	4	1
510	дурака и	1	1
511	в беседе	2	1
512	поэтому они	1	1
513	реальности и	1	1
514	о которых	1	1
515	формах в	1	1
516	все равно	4	1
517	это особое	1	1
518	мировой литературы	3	1
519	самому к	1	1
520	проявляется еще	1	1
521	он и	1	1
522	или три	2	1
523	чем в	1	1
524	только во	1	1
525	мы не	4	1
526	герои романа	1	1
527	других и	2	1
528	в первые	1	1
529	хотя здесь	1	1
530	в один	2	1
531	понятия и	1	1
532	нисколько не	1	1
533	обладает своей	1	1
534	и еще	1	1
535	различных вариациях	3	1
536	вещи в	1	1
537	и чистое	1	1
538	в своей	3	1
539	определяется и	1	1
540	как все	1	1
541	и помимо	1	1
542	и степени	1	1
543	возвращаемся к	1	1
544	с самого	3	1
545	заключение нашего	1	1
546	и продолжается	1	1
547	ставятся в	1	1
548	своему существу	1	1
549	где она	1	1
550	живут в	1	1
551	отдельных произведений	1	1
552	которые в	1	1
553	глубокого изучения	1	1
554	образа человека	1	1
555	мира на	1	1
556	самое мы	1	1
557	времени а	1	1
558	где нет	1	1
559	в землю	1	1
560	этих произведениях	2	1
561	например и	1	1
562	он утрачивает	1	1
