N	3gram	Losev_Prob_4	Istorich
1	и т д	3	22
2	тем не менее	10	6
3	более или менее	2	5
4	с другой стороны	6	5
5	до сих пор	1	5
6	с одной стороны	1	4
7	на то что	1	4
8	в том что	8	4
9	дело в том	1	3
10	то же самое	6	3
11	точно так же	3	3
12	то время как	2	3
13	в то время	2	3
14	в связи с	3	3
15	о том что	3	3
16	мы не будем	2	3
17	но все же	1	3
18	можно было бы	4	3
19	должны были бы	1	2
20	в чистом виде	2	2
21	то ясно что	1	2
22	в зависимости от	3	2
23	бы то ни	1	2
24	то что в	1	2
25	вместе с тем	3	2
26	и тем не	3	2
27	так же как	1	2
28	здесь мы имеем	2	2
29	если бы мы	1	2
30	сих пор мы	1	2
31	то ни было	1	2
32	на первый взгляд	1	2
33	как будто бы	2	2
34	том что они	1	2
35	само по себе	1	2
36	с самого начала	1	2
37	вопрос о том	1	2
38	по этому поводу	1	2
39	во всех случаях	1	2
40	для нас не	1	2
41	если бы он	1	1
42	мы хотели бы	2	1
43	и потому в	1	1
44	только в пределах	2	1
45	отсюда видно что	1	1
46	мы имеем дело	3	1
47	иметь в виду	1	1
48	прежде всего в	1	1
49	это было бы	1	1
50	здесь не просто	1	1
51	равно как и	1	1
52	не говоря уже	2	1
53	в этом смысле	3	1
54	так что в	1	1
55	никак не может	1	1
56	о том как	1	1
57	же как и	1	1
58	в нем и	1	1
59	но все это	1	1
60	и больше ничего	2	1
61	и смысл этого	1	1
62	его в качестве	1	1
63	сами по себе	2	1
64	т д мы	1	1
65	по одному этому	2	1
66	а может быть	1	1
67	на самом же	2	1
68	только то что	1	1
69	и т п	1	1
70	за то что	1	1
71	и другие знаки	1	1
72	говоря уже о	1	1
73	является не чем	1	1
74	есть нечто целое	3	1
75	еще не есть	1	1
76	не будем здесь	2	1
77	в это время	1	1
78	мы имеем например	1	1
79	не чем иным	2	1
80	именно потому что	1	1
81	которая была бы	1	1
82	в том чтобы	2	1
83	не только в	4	1
84	нечто целое и	1	1
85	и потому всегда	1	1
86	не содержит в	1	1
87	мы не считаем	1	1
88	в том как	1	1
89	раз навсегда данной	1	1
90	так и с	1	1
91	не только для	2	1
92	в одном случае	2	1
93	не в том	1	1
94	ни к какой	1	1
95	уже по одному	2	1
96	это не значит	1	1
97	это можно но	1	1
98	но так как	1	1
99	самом же деле	2	1
100	есть не что	2	1
101	и даже в	1	1
102	чем иным как	2	1
103	того или иного	3	1
104	но и для	1	1
105	дело с мифами	1	1
106	что иное как	2	1
107	другой стороны однако	4	1
108	имеет в качестве	1	1
109	содержит в себе	8	1
110	из этого можно	1	1
111	что здесь мы	1	1
112	по себе но	1	1
113	как он их	1	1
114	к тому что	1	1
115	не значит что	1	1
116	не что иное	2	1
117	легко может быть	1	1
118	тех или иных	3	1
119	дело не в	2	1
120	для того чтобы	2	1
121	несмотря на всю	1	1
122	поставить вопрос как	1	1
123	к тому же	2	1
124	по себе а	1	1
