N	2gram	Voloshinov_1	Myslijsy
1	для нас	7	31
2	то есть	1	30
3	и в	12	24
4	в душе	2	23
5	может быть	14	23
6	то что	5	20
7	и не	10	19
8	в том	6	18
9	а не	5	18
10	что в	2	16
11	не только	4	15
12	по себе	3	15
13	при этом	6	13
14	в слове	1	13
15	не в	4	13
16	было бы	1	13
17	то же	5	12
18	но не	2	12
19	мы можем	2	12
20	не может	16	12
21	мы не	3	11
22	таким образом	12	11
23	вместе с	2	11
24	если бы	9	11
25	что и	2	11
26	что мы	5	11
27	только в	6	11
28	как в	5	10
29	в себе	3	10
30	для него	3	10
31	и проч	3	10
32	тогда когда	2	10
33	так как	9	10
34	независимо от	2	9
35	в нем	6	9
36	вовсе не	1	9
37	но и	3	9
38	как бы	13	9
39	и на	4	8
40	в этом	4	8
41	более или	1	8
42	том что	5	8
43	или менее	1	8
44	могут быть	2	8
45	в чем	2	7
46	во всех	1	7
47	как и	5	7
48	всяком случае	1	7
49	зрения и	1	7
50	не могут	1	7
51	прежде всего	8	7
52	сами по	1	7
53	того что	3	7
54	во всяком	1	7
55	и того	1	6
56	тем не	3	6
57	в то	2	6
58	связи с	1	6
59	есть только	1	6
60	свою очередь	1	6
61	между тем	3	6
62	и только	1	6
63	на другие	1	6
64	не можем	1	6
65	в одном	1	6
66	с другой	4	6
67	не было	1	6
68	не есть	2	6
69	в свою	1	6
70	только как	1	6
71	столь же	1	5
72	что они	1	5
73	все остальные	1	5
74	все же	4	5
75	уже в	2	5
76	бы не	2	5
77	и уже	3	5
78	не менее	3	5
79	по крайней	1	5
80	с ним	3	5
81	так и	4	5
82	по мере	1	5
83	о том	3	5
84	с другими	2	5
85	крайней мере	1	5
86	тот же	1	5
87	от того	4	5
88	в них	3	5
89	что не	4	5
90	и их	1	5
91	только для	1	5
92	или не	3	5
93	а между	1	4
94	сам по	1	4
95	нам кажется	1	4
96	в самом	4	4
97	время как	1	4
98	к общему	1	4
99	еще не	3	4
100	но в	5	4
101	уже не	4	4
102	сознание и	1	4
103	такой же	2	4
104	в котором	3	4
105	место в	2	4
106	сих пор	3	4
107	они не	1	4
108	чувства в	1	4
109	подобно тому	1	4
110	должны быть	1	4
111	в некоторых	3	4
112	то время	1	4
113	никогда не	5	4
114	и что	2	4
115	с одной	2	4
116	до сих	3	4
117	влияние на	2	4
118	там где	2	4
119	тому как	1	4
120	это последнее	1	4
121	что оно	1	4
122	от него	1	4
123	себе не	1	4
124	в таком	1	4
125	например в	1	3
126	и то	2	3
127	но тем	2	3
128	тем же	1	3
129	с таким	1	3
130	чем более	1	3
131	относится к	2	3
132	хотя и	1	3
133	что это	1	3
134	в целом	1	3
135	думать что	1	3
136	во многих	1	3
137	что она	1	3
138	не как	1	3
139	на все	2	3
140	его в	4	3
141	это не	2	3
142	и тем	1	3
143	кажется что	1	3
144	рядом с	1	3
145	далеко не	1	3
146	и тогда	1	3
147	в этих	2	3
148	себе в	1	3
149	ни было	4	3
150	того кто	1	3
151	в ней	6	3
152	и притом	2	3
153	на него	2	3
154	в каком	3	3
155	оно не	2	3
156	если мы	1	3
157	как не	2	3
158	те же	2	3
159	мы в	2	3
160	в словах	1	3
161	и вообще	3	3
162	но мы	2	3
163	которые мы	2	3
164	и во	1	3
165	как например	1	3
166	одно из	1	3
167	не так	2	3
168	входят в	1	3
169	что для	1	3
170	одной стороны	2	3
171	слова и	6	3
172	но это	2	3
173	к другим	1	3
174	и для	3	3
175	и все	2	3
176	как на	2	3
177	самом деле	3	2
178	на самом	4	2
179	не имеют	1	2
180	случае оно	1	2
181	с его	2	2
182	тем как	2	2
183	то мы	1	2
184	не то	1	2
185	значение и	1	2
186	по отношению	11	2
187	в общем	1	2
188	за пределы	4	2
189	сама по	1	2
190	общего с	2	2
191	в слово	1	2
192	при чтении	1	2
193	отношения между	1	2
194	все эти	3	2
195	в нашем	11	2
196	и тот	1	2
197	перестает быть	2	2
198	и по	3	2
199	на этом	1	2
200	одно и	2	2
201	но все	2	2
202	в другом	1	2
203	вместе со	2	2
204	может стать	2	2
205	в жизни	5	2
206	само собою	1	2
207	должно быть	1	2
208	остается только	1	2
209	с такою	1	2
210	не должно	1	2
211	что например	1	2
212	для нее	1	2
213	и его	13	2
214	сказать что	7	2
215	самого начала	1	2
216	того чтобы	1	2
217	же время	1	2
218	остаются вне	2	2
219	у нас	1	2
220	когда мы	1	2
221	что слово	2	2
222	и это	1	2
223	что все	1	2
224	в себя	2	2
225	с самого	1	2
226	было в	1	2
227	это событие	1	2
228	и здесь	2	2
229	образом мы	1	2
230	находиться в	1	2
231	и следовательно	5	2
232	не зная	1	2
233	этом смысле	1	2
234	в формах	2	2
235	в какой	2	2
236	в обществе	1	2
237	во времени	1	2
238	есть в	1	2
239	допустим что	2	2
240	в пространстве	1	2
241	друг друга	1	2
242	но что	2	2
243	у него	1	2
244	к которому	1	2
245	а с	1	2
246	себя и	2	2
247	между ними	2	2
248	не на	1	2
249	зависит от	2	2
250	для их	1	2
251	с первого	1	2
252	так же	3	2
253	ко всем	2	2
254	и потому	2	2
255	как это	2	2
256	его содержание	1	2
257	быть только	2	2
258	все это	3	2
259	слова так	2	2
260	восприятия и	1	2
261	слова но	2	2
262	в его	2	2
263	а к	2	2
264	мы должны	1	2
265	хотя бы	5	2
266	отношении к	3	2
267	нам не	1	2
268	но если	1	2
269	другой стороны	2	2
270	имеет место	2	2
271	но эти	1	2
272	даже и	1	2
273	к этому	2	2
274	я и	1	1
275	ту же	1	1
276	отношение к	4	1
277	чтобы не	1	1
278	но чтобы	1	1
279	есть форма	1	1
280	словами и	2	1
281	и так	2	1
282	так относится	1	1
283	должна быть	5	1
284	в самое	2	1
285	мы уже	1	1
286	себе как	1	1
287	слово взятое	2	1
288	подумать что	1	1
289	единство и	1	1
290	само слово	1	1
291	всех сторон	1	1
292	событием и	1	1
293	на их	1	1
294	бы то	3	1
295	но конечно	2	1
296	в ее	1	1
297	друг к	1	1
298	для других	2	1
299	сознания не	1	1
300	он будет	1	1
301	себе и	1	1
302	явлениями и	1	1
303	один и	1	1
304	в истории	1	1
305	в одной	1	1
306	если она	1	1
307	что именно	1	1
308	с чисто	2	1
309	чем мы	1	1
310	стороны и	2	1
311	как к	3	1
312	этого развития	1	1
313	она как	1	1
314	предметы и	1	1
315	перед нами	1	1
316	и понимания	1	1
317	и наконец	3	1
318	имеет в	3	1
319	о самом	1	1
320	то в	1	1
321	сливается с	2	1
322	между их	1	1
323	так можно	1	1
324	только на	3	1
325	находящееся в	1	1
326	его и	1	1
327	нем но	1	1
328	было дано	1	1
329	имеем в	2	1
330	тому же	2	1
331	дальше и	1	1
332	не отвечает	1	1
333	он не	2	1
334	этого нельзя	1	1
335	он должен	3	1
336	к одному	1	1
337	какие именно	1	1
338	на связи	1	1
339	не к	3	1
340	из него	2	1
341	и независимо	1	1
342	значительной степени	1	1
343	том же	1	1
344	то ни	3	1
345	же не	1	1
346	обойтись без	1	1
347	связанных с	1	1
348	и с	3	1
349	к другу	1	1
350	что давно	1	1
351	или наконец	1	1
352	входит в	1	1
353	и дает	2	1
354	в переводе	1	1
355	делает его	2	1
356	определяется тем	1	1
357	поэтому можно	1	1
358	ни в	3	1
359	из нее	1	1
360	не всегда	1	1
361	мы видели	1	1
362	легче всего	1	1
363	форма и	1	1
364	внешнему миру	1	1
365	можно сказать	5	1
366	можно найти	2	1
367	в такой	3	1
368	и без	1	1
369	группы к	1	1
370	это только	1	1
371	с точки	2	1
372	себе оно	1	1
373	что уже	1	1
374	оно стало	1	1
375	что я	1	1
376	внутренней речи	3	1
377	этого содержания	1	1
378	которые в	1	1
379	от изменения	1	1
380	и более	3	1
381	природу и	1	1
382	мы таким	1	1
383	случае мы	1	1
384	можем сказать	2	1
385	и вся	1	1
386	между людьми	1	1
387	тесную связь	2	1
388	с которой	1	1
389	для определения	1	1
390	она могла	1	1
391	дело в	4	1
392	существуют для	1	1
393	наблюдений над	1	1
394	какой бы	1	1
395	в игру	1	1
396	найти в	1	1
397	становятся все	1	1
398	ничего не	2	1
399	другой только	1	1
400	слова как	1	1
401	поэтическое произведение	5	1
402	этих двух	2	1
403	и степень	1	1
404	все стороны	1	1
405	слова которая	1	1
406	ровно ничего	1	1
407	по своей	1	1
408	внутренней и	1	1
409	не нужен	1	1
410	уже и	1	1
411	только отдельные	1	1
412	химические тела	1	1
413	известной степени	2	1
414	теперь когда	1	1
415	содержание в	1	1
416	требования и	1	1
417	к тому	1	1
418	слова с	1	1
419	на это	2	1
420	предмет в	1	1
421	ничего общего	1	1
422	и самое	2	1
423	как мы	1	1
424	словом так	1	1
425	но при	1	1
426	здесь не	3	1
427	только то	1	1
428	такой взгляд	1	1
429	множественного числа	1	1
430	проч и	1	1
431	и которые	1	1
432	так называемую	1	1
433	на которую	1	1
434	исключительно при	1	1
435	на них	1	1
436	и всякого	1	1
437	другого и	1	1
438	и внешней	1	1
439	в содержании	1	1
440	со всех	2	1
441	приближается к	1	1
442	слова из	1	1
443	непосредственное выражение	1	1
444	и та	2	1
445	определенным образом	1	1
446	что каждый	1	1
447	др и	1	1
448	имеет и	1	1
449	на что	1	1
450	мы понимаем	1	1
451	притом с	1	1
452	которой было	1	1
453	и легче	1	1
454	мы ни	5	1
455	и целых	1	1
456	все в	1	1
457	деле в	1	1
458	слов и	1	1
459	как явление	1	1
460	можно подумать	1	1
461	к нему	4	1
462	что здесь	1	1
463	слова должно	1	1
464	следует ли	1	1
465	дело с	2	1
466	явления в	1	1
467	бы показать	1	1
468	как нечто	1	1
469	его место	1	1
470	по мнению	1	1
471	конечно не	3	1
472	в большинстве	1	1
473	смысл слова	1	1
474	при помощи	1	1
475	он имеет	1	1
476	может находиться	1	1
477	к ним	2	1
478	бы это	1	1
479	этой задачи	1	1
480	в особенности	2	1
481	найти его	1	1
482	а эта	1	1
483	мы воспринимаем	1	1
484	так не	1	1
485	именно в	1	1
