N	3gram	Bakhtin_Pr_4	Istorich
1	с другой стороны	3	8
2	в этом случае	1	7
3	с одной стороны	1	7
4	в этих случаях	2	6
5	о том что	2	4
6	в связи с	1	4
7	но все же	1	4
8	как мы увидим	3	3
9	так же как	1	3
10	не может быть	8	3
11	после того как	1	3
12	по отношению к	5	2
13	же как и	1	2
14	до сих пор	8	2
15	мы не будем	1	2
16	в свою противоположность	1	2
17	уже после того	1	2
18	можно наблюдать что	1	2
19	в данном случае	1	2
20	не только в	1	2
21	и вместе с	1	2
22	но и в	2	2
23	мы не знаем	1	2
24	друг с другом	5	2
25	в том что	2	2
26	он живет в	1	2
27	как и в	3	2
28	в античности в	1	1
29	его функции в	1	1
30	мере того как	1	1
31	иметь в виду	1	1
32	в виду что	1	1
33	для наших целей	2	1
34	в том числе	4	1
35	никак не может	1	1
36	по мере того	1	1
37	одной стороны и	1	1
38	друг в друга	1	1
39	с точки зрения	9	1
40	сам по себе	3	1
41	приведем два примера	1	1
42	в отличие от	3	1
43	не знаем о	1	1
44	ведь это не	1	1
45	в себе и	1	1
46	том числе и	3	1
47	то же время	5	1
48	же относится и	1	1
49	дело не в	1	1
50	которых никто не	1	1
51	должны войти в	1	1
52	они друг друга	1	1
53	во всяком случае	1	1
54	мы увидим что	2	1
55	о нем в	1	1
56	и в других	2	1
57	как в данном	1	1
58	что может быть	1	1
59	на этом мы	2	1
60	с самого начала	1	1
61	в пределах одной	1	1
62	и не могло	1	1
63	в самом деле	4	1
64	можно сказать что	2	1
65	и по всей	1	1
66	что все его	1	1
67	сюда же относится	1	1
68	в то же	5	1
69	в себя как	1	1
70	в него и	1	1
71	до некоторой степени	1	1
72	его роль в	1	1
73	как мы знаем	1	1
74	следует за ней	1	1
75	в пределах одного	6	1
76	но для наших	1	1
