N	2gram	Losev_Prob_2	Dialekti
1	не есть	33	40
2	и не	37	30
3	по себе	8	25
4	т е	1	25
5	и т	6	21
6	т д	6	19
7	и в	35	18
8	точки зрения	2	17
9	ничего не	10	17
10	может быть	18	17
11	и есть	4	16
12	в нем	1	16
13	ни в	6	15
14	не имеет	7	15
15	так что	11	15
16	потому что	13	14
17	значит что	4	14
18	а не	10	14
19	не только	24	13
20	и даже	11	13
21	то что	38	13
22	что в	11	13
23	в этом	17	12
24	было бы	8	12
25	если бы	4	12
26	и что	13	12
27	не может	13	12
28	что это	1	11
29	учение о	2	11
30	в себе	5	11
31	что он	4	11
32	так как	7	11
33	как бы	4	11
34	это значит	4	11
35	все это	4	11
36	то же	5	10
37	есть нечто	7	10
38	несмотря на	3	10
39	что такое	18	10
40	прежде всего	11	10
41	сказать что	24	10
42	и то	10	9
43	отнюдь не	5	9
44	так и	7	9
45	это не	1	9
46	том что	19	9
47	никогда не	1	9
48	это есть	1	9
49	в том	12	9
50	сама по	4	8
51	ясно что	8	8
52	но это	6	8
53	в каком	4	8
54	к нему	2	8
55	совершенно не	2	8
56	также и	12	7
57	и как	4	7
58	то в	1	7
59	что она	4	7
60	что не	5	7
61	той или	5	7
62	не существует	6	7
63	отождествляется с	2	7
64	вовсе не	37	7
65	не просто	11	7
66	но и	16	7
67	сам по	1	6
68	хотя бы	12	6
69	есть ни	3	6
70	не то	2	6
71	но в	6	6
72	с другой	6	6
73	не в	2	6
74	она не	3	6
75	в то	6	6
76	думают что	1	6
77	с ним	1	6
78	никак не	11	6
79	можно сказать	6	6
80	ни с	2	6
81	не было	3	6
82	ни на	1	6
83	да и	10	6
84	и ни	3	6
85	говорить о	10	5
86	я не	1	5
87	отношение к	1	5
88	общего с	2	5
89	в своем	4	5
90	все же	8	5
91	на то	6	5
92	и с	10	5
93	что оно	2	5
94	и мы	2	5
95	внутреннее и	1	5
96	а потом	1	5
97	в этих	4	5
98	но если	4	5
99	в отношении	4	5
100	ни о	4	5
101	в виду	8	5
102	есть только	8	5
103	в дальнейшем	1	5
104	можно было	5	5
105	как же	4	5
106	мы должны	3	5
107	он сам	3	5
108	само по	2	5
109	говорит о	1	5
110	она есть	1	5
111	есть и	1	5
112	или не	2	5
113	а в	4	5
114	это и	3	4
115	мы говорим	4	4
116	каком случае	3	4
117	то это	3	4
118	даже просто	1	4
119	тут не	1	4
120	об этом	2	4
121	он есть	1	4
122	как таковой	4	4
123	по крайней	6	4
124	и более	5	4
125	на всю	2	4
126	что эта	1	4
127	и притом	3	4
128	только и	3	4
129	не о	6	4
130	к тому	3	4
131	ничего общего	3	4
132	как мы	5	4
133	только то	3	4
134	и вообще	16	4
135	о том	18	4
136	крайней мере	6	4
137	и об	1	4
138	быть и	2	4
139	но не	4	4
140	не мешает	1	4
141	в конце	7	4
142	для меня	5	4
143	мы можем	6	4
144	как раз	8	4
145	как это	1	4
146	хотя и	3	4
147	или другой	5	4
148	собственно говоря	2	4
149	так же	5	4
150	другой стороны	5	4
151	во всяком	13	4
152	отношения к	1	3
153	самом деле	4	3
154	только потому	1	3
155	для науки	1	3
156	от самого	2	3
157	должна быть	1	3
158	есть не	6	3
159	и тут	4	3
160	в ней	2	3
161	мысли и	2	3
162	на самом	4	3
163	а только	6	3
164	и все-таки	3	3
165	если в	1	3
166	есть просто	2	3
167	или иное	2	3
168	все равно	3	3
169	что они	3	3
170	если она	1	3
171	стороны и	4	3
172	то или	3	3
173	более или	4	3
174	конечно не	2	3
175	от этого	1	3
176	но эта	3	3
177	в самом	5	3
178	потом уже	1	3
179	он не	2	3
180	всех этих	4	3
181	и еще	1	3
182	не значит	2	3
183	из сферы	1	3
184	то как	1	3
185	содержит в	2	3
186	что ни	1	3
187	но все	2	3
188	этом смысле	5	3
189	меньше всего	1	3
190	в них	2	3
191	и вы	2	3
192	должно быть	2	3
193	или менее	4	3
194	имеет ничего	2	3
195	в их	3	3
196	и значит	1	3
197	же тут	2	3
198	при условии	6	3
199	и почти	1	3
200	не что-нибудь	1	3
201	даже в	2	3
202	тому что	3	3
203	на себе	1	3
204	в основе	3	3
205	случае не	4	3
206	иметь в	1	3
207	но только	4	3
208	та или	2	3
209	в науке	3	3
210	или иная	2	3
211	только с	2	3
212	уже и	3	3
213	ли это	2	3
214	указывает на	5	3
215	утверждать что	2	3
216	и о	4	3
217	имеет никакого	2	3
218	сознания и	2	3
219	и та	1	3
220	что и	2	3
221	может иметь	2	3
222	один из	3	3
223	но с	1	3
224	только в	14	3
225	только на	9	3
226	но что	1	3
227	даже и	18	3
228	же это	5	3
229	или иной	5	3
230	даже не	3	3
231	еще и	5	3
232	что для	3	3
233	ничем не	2	3
234	и потому	1	3
235	в данном	10	3
236	относиться к	2	3
237	что же	9	3
238	в его	7	3
239	тех или	3	3
240	не является	7	3
241	и все	5	3
242	у них	1	3
243	бы в	3	3
244	еще более	2	3
245	и смысл	1	3
246	конце концов	7	3
247	но вот	2	3
248	состоит из	2	3
249	была бы	1	3
250	о чем-то	1	3
251	думать что	1	3
252	гораздо более	4	3
253	необходимым образом	1	2
254	можно говорить	3	2
255	говоря о	1	2
256	же как	1	2
257	чтобы не	2	2
258	вещь не	1	2
259	и больше	1	2
260	от всякой	2	2
261	для своего	1	2
262	что если	4	2
263	вопрос о	3	2
264	время как	1	2
265	оно есть	1	2
266	мы и	6	2
267	и говорить	1	2
268	не нужно	3	2
269	как один	1	2
270	то мы	1	2
271	оно или	1	2
272	друг к	2	2
273	из этих	3	2
