N	3gram	Vygotskiy__5	formyVre
1	и т п	3	11
2	с точки зрения	2	8
3	для того чтобы	19	7
4	не только в	2	5
5	друг с другом	3	4
6	и в этом	1	3
7	в том что	14	3
8	и т д	3	3
9	в другом месте	1	2
10	что в этом	6	2
11	равно как и	1	2
12	то же самое	3	2
13	в этом случае	2	2
14	на первый план	2	2
15	до сих пор	5	2
16	сами по себе	2	2
17	может быть и	2	2
18	в одной фразе	1	2
19	лежит в основе	1	2
20	потому что они	1	2
21	в этом отношении	3	2
22	мы имеем в	1	2
23	друг от друга	2	2
24	жизни но и	1	1
25	это же самое	1	1
26	во время чумы	1	1
27	и того же	2	1
28	в чем не	1	1
29	сводится к тому	2	1
30	и в сущности	1	1
31	то есть не	1	1
32	на самом деле	2	1
33	том что он	1	1
34	и как он	1	1
35	в конце концов	2	1
36	так как все	1	1
37	что он не	1	1
38	в отличие от	2	1
39	жизни и смерти	1	1
40	с двух сторон	1	1
41	то что в	2	1
42	но он не	1	1
43	в частности на	1	1
44	для чего не	1	1
45	с этой точки	1	1
46	так сказать в	1	1
47	вместе с тем	3	1
48	одно и то	3	1
49	к себе и	1	1
50	и ни для	1	1
51	то время как	1	1
52	в данном случае	2	1
53	каждый из этих	1	1
54	для того и	1	1
55	что в основе	1	1
56	она еще не	1	1
57	о которых мы	2	1
58	с одной стороны	12	1
59	в значительной мере	1	1
60	в себя и	1	1
61	и то же	3	1
62	по сравнению с	4	1
63	время чумы и	1	1
64	и никак не	1	1
65	он утверждает что	1	1
66	ни для чего	1	1
67	это имеет место	1	1
68	здесь имеет место	1	1
69	могут быть сведены	1	1
70	чем если бы	1	1
71	если бы на	1	1
72	с другой стороны	5	1
73	вместо того чтобы	1	1
74	не может быть	2	1
75	именно в том	2	1
76	этой точки зрения	1	1
77	в частности в	1	1
78	ни в чем	1	1
79	и как бы	4	1
80	в то время	1	1
81	в свою очередь	1	1
82	рядом с этим	1	1
83	о том что	6	1
84	с тем что	3	1
85	с самого начала	3	1
86	остается все же	1	1
87	можно сказать что	2	1
88	и в результате	2	1
89	состоит именно в	1	1
90	одного и того	2	1
91	же самое мы	1	1
92	к тому что	6	1
93	как бы в	2	1
94	в совершенно ином	1	1
95	одна из самых	1	1
96	при взгляде на	1	1
97	на одном из	1	1
98	той или иной	2	1
99	но к этому	1	1
100	и в другом	1	1
