N	3gram	Vygotskiy__2	RusskieA
1	в том что	21	18
2	состоит в том	3	13
3	в данном случае	3	6
4	для того чтобы	10	6
5	так же как	1	4
6	о том что	4	4
7	мы видели что	3	4
8	в отличие от	3	3
9	не может быть	6	3
10	подобно тому как	2	3
11	только тогда когда	2	3
12	и в некоторых	1	2
13	в своей книге	1	2
14	мы не будем	1	2
15	на самом же	1	2
16	в том чтобы	4	2
17	но вместе с	1	2
18	самом же деле	1	2
19	мы не можем	3	2
20	после того как	1	2
21	по этому поводу	3	2
22	с одной стороны	7	2
23	в некоторых других	1	1
24	в другом месте	2	1
25	том что в	2	1
26	потому что он	2	1
27	не может не	1	1
28	в свете приведенных	1	1
29	с и сл	1	1
30	с таким же	2	1
31	это обстоятельство не	1	1
32	прежде всего как	1	1
33	иметь в виду	1	1
34	но так как	1	1
35	более или менее	2	1
36	он показывает что	1	1
37	в том же	2	1
38	о том как	1	1
39	мы должны будем	2	1
40	если верно что	1	1
41	но все это	1	1
42	в этом отношении	3	1
43	то что в	1	1
44	из того что	4	1
45	а вместе с	1	1
46	можно было бы	5	1
47	в своем исследовании	1	1
48	ту сторону этой	1	1
49	в применении к	1	1
50	что в первый	1	1
51	во всяком случае	6	1
52	смысле этого слова	3	1
53	не входит в	1	1
54	может рассматриваться как	3	1
55	как и вообще	1	1
56	в такой же	1	1
57	той и другой	2	1
58	видели что в	1	1
59	ступени ее развития	1	1
60	дело в том	1	1
61	оно зависит от	1	1
62	с другой стороны	1	1
63	в этой теории	2	1
64	он был бы	1	1
65	к выводу что	1	1
66	можно сказать что	1	1
67	для его решения	1	1
68	или во всяком	2	1
69	на то что	6	1
70	нас не может	1	1
71	вопрос о том	2	1
72	как мы уже	3	1
73	как одна из	1	1
74	не можем согласиться	1	1
75	до некоторой степени	1	1
76	дело не в	1	1
77	по его мнению	1	1
78	как и в	1	1
79	вопрос который в	1	1
80	к ее началу	1	1
81	как мы видели	1	1
82	во всей их	1	1
