N	2gram	Vygotskiy__2	Analitik
1	не только	12	22
2	и в	32	18
3	как и	10	14
4	так и	3	14
5	в этом	13	14
6	и его	7	13
7	но и	10	13
8	том что	21	12
9	в качестве	1	12
10	и не	10	12
11	в частности	3	12
12	при этом	13	11
13	то есть	21	10
14	а в	4	10
15	как бы	6	10
16	что в	20	9
17	может быть	18	9
18	со стороны	1	9
19	а не	7	9
20	в том	37	9
21	с его	2	8
22	и даже	5	8
23	в первой	1	8
24	в русской	1	7
25	как раз	5	7
26	в его	2	7
27	с другой	3	7
28	но не	2	7
29	еще не	2	6
30	в этой	6	6
31	он не	6	6
32	в их	3	6
33	не в	8	6
34	к тому	7	6
35	для него	1	6
36	о том	6	6
37	того же	2	5
38	той же	8	5
39	мы имеем	4	5
40	в самом	12	5
41	однако в	1	5
42	в сущности	7	5
43	что и	17	5
44	между тем	4	5
45	уже не	1	5
46	в конце	3	5
47	никогда не	9	5
48	в свою	3	5
49	прежде всего	1	5
50	такого рода	1	5
51	в результате	1	5
52	другой стороны	2	5
53	принадлежит к	1	4
54	и на	5	4
55	столь же	4	4
56	а и	1	4
57	что он	13	4
58	отнюдь не	5	4
59	и как	7	4
60	что по	2	4
61	по пути	1	4
62	и к	3	4
63	таким образом	21	4
64	приводит к	1	4
65	состоит в	3	4
66	по себе	12	4
67	тем самым	1	4
68	в одном	2	4
69	имеем дело	1	4
70	ли не	1	4
71	не менее	8	4
72	свою очередь	2	4
73	и сам	4	4
74	произведение искусства	1	4
75	можно сказать	1	4
76	русской литературе	1	4
77	крайней мере	1	4
78	не есть	1	4
79	однако что	1	4
80	далеко не	5	4
81	по крайней	1	4
82	в данном	4	4
83	все же	4	4
84	с новыми	1	3
85	едва ли	4	3
86	его не	1	3
87	мы не	3	3
88	в целом	4	3
89	но как	3	3
90	если в	2	3
91	ответ на	2	3
92	что они	7	3
93	как говорит	3	3
94	как в	9	3
95	с этим	4	3
96	что касается	1	3
97	поскольку он	1	3
98	из этих	1	3
99	роль в	2	3
100	тому же	1	3
101	роли в	1	3
102	ключ к	1	3
103	нашего времени	1	3
104	у пушкина	1	3
105	подобно тому	2	3
106	то же	13	3
107	в каждом	2	3
108	не будет	1	3
109	его в	1	3
110	самого пушкина	1	3
111	и того	1	3
112	одного и	2	3
113	точки зрения	17	3
114	и без	2	3
115	не столько	1	3
116	все это	5	3
117	в то	5	3
118	дело не	1	3
119	только не	1	3
120	ничего не	4	3
121	же время	2	3
122	указывает на	3	3
123	с ее	3	3
124	в ее	2	3
125	данном случае	4	3
126	в произведении	4	3
127	так в	2	3
128	жизнь и	3	3
129	восходит к	1	3
130	именно в	1	3
131	было бы	11	3
132	дело с	8	3
133	во всем	3	3
134	этом отношении	5	3
135	были бы	3	3
136	в особенности	2	3
137	что не	3	3
138	не было	2	3
139	он и	1	3
140	как это	4	3
141	по поводу	1	3
142	к этому	1	3
143	во сне	2	3
144	только к	1	2
145	отношения к	1	2
146	например в	3	2
147	самом деле	16	2
148	мере в	1	2
149	от своей	1	2
150	в первом	1	2
151	по преимуществу	1	2
152	есть не	4	2
153	а для	1	2
154	власть над	1	2
155	и он	3	2
156	в ней	5	2
157	во всех	3	2
158	в стихе	7	2
159	со всеми	1	2
160	конечном счете	3	2
161	в общем	3	2
162	очевидно что	2	2
163	иметь дело	4	2
164	отличие от	2	2
165	это и	1	2
166	более чем	1	2
167	как к	3	2
168	и той	4	2
169	когда он	10	2
170	могли бы	2	2
171	но в	3	2
172	в противоположность	1	2
173	бы и	3	2
174	все эти	7	2
175	в тех	1	2
176	в себе	2	2
177	не могла	1	2
178	на его	2	2
179	что она	16	2
180	в нем	4	2
181	однако при	1	2
182	не как	3	2
183	и вот	3	2
184	о его	1	2
185	например как	1	2
186	свое время	1	2
187	одной и	4	2
188	и по	4	2
189	этом он	1	2
190	это не	2	2
191	в жизни	4	2
192	борьбе за	1	2
193	в них	2	2
194	с тем	11	2
195	несмотря на	4	2
196	с не	1	2
197	иначе говоря	4	2
198	с точки	10	2
199	в принципе	1	2
200	в отличие	1	2
201	от его	1	2
202	тем не	4	2
203	вплоть до	2	2
204	дело в	1	2
205	одна из	1	2
206	без остатка	1	2
207	сводится к	2	2
208	могут быть	4	2
209	эстетического объекта	2	2
210	подход к	2	2
211	в себя	1	2
212	те же	6	2
213	не с	1	2
214	в борьбе	1	2
215	об этом	3	2
216	произведения как	2	2
217	и здесь	2	2
218	и т.д	1	2
219	на примере	2	2
220	в глаза	2	2
221	сознания к	2	2
222	в конечном	3	2
223	в глазах	1	2
224	тех пор	1	2
225	один из	3	2
226	обе эти	1	2
227	только в	7	2
228	то в	1	2
229	который как	1	2
230	и ее	3	2
231	с одной	1	2
232	для всех	1	2
233	вопроса о	1	2
234	в большинстве	1	2
235	всяком случае	2	2
236	произведения и	1	2
237	мы можем	3	2
238	тем что	9	2
239	одной стороны	1	2
240	русской поэзии	1	2
241	который не	3	2
242	этом как	2	2
243	и прежде	1	2
244	в романе	2	2
245	говорит о	2	2
246	в соответствии	1	2
247	на эту	1	2
248	там где	2	2
249	что мы	1	2
250	совершенно очевидно	1	2
251	не может	17	2
252	вместе с	2	2
253	по своему	3	2
254	в той	1	2
255	когда мы	2	2
256	тому как	3	2
257	этого слова	1	2
258	произведении искусства	1	2
259	и для	4	2
260	и от	2	2
261	мира и	1	2
262	и все	4	2
263	не более	1	2
264	как показывает	1	2
265	хотя в	1	2
266	то что	21	2
267	нам не	1	2
268	сказать что	7	2
269	совершенно не	4	2
270	в свое	2	2
271	к числу	1	2
272	читателя и	2	2
273	в искусстве	21	2
274	явственно обнаруживается	1	2
275	во всяком	2	2
276	а между	1	1
277	как известно	1	1
278	речь идет	1	1
279	говоря о	1	1
280	таком случае	1	1
281	человека и	1	1
282	которого в	1	1
283	листа в	1	1
284	сам по	4	1
285	утверждение что	1	1
286	на самом	5	1
287	тем же	1	1
288	из самых	2	1
289	к другому	1	1
290	и до	4	1
291	на две	1	1
292	из его	1	1
293	не имеют	2	1
294	с таким	8	1
295	в зависимости	1	1
296	первой и	1	1
297	при анализе	2	1
298	что между	1	1
299	что если	6	1
300	ни у	2	1
301	стих в	1	1
302	никак не	4	1
303	этой роли	1	1
304	что иное	1	1
305	оно есть	1	1
306	мы и	1	1
307	с типичными	1	1
308	зависимости от	1	1
309	о судьбе	1	1
310	бы сказать	1	1
311	в таком	2	1
312	он сам	1	1
313	иное как	1	1
314	и русской	1	1
315	этом и	1	1
316	время в	1	1
317	тем как	1	1
318	как если	1	1
319	все больше	1	1
320	мы будем	2	1
321	с отцом	1	1
322	уже как	1	1
323	отношение к	2	1
324	художественного впечатления	2	1
325	друг от	1	1
326	должны были	1	1
327	за пределы	1	1
328	один и	1	1
329	внешних и	1	1
330	в истории	1	1
331	идет о	1	1
332	независимо от	1	1
333	в полном	2	1
334	кто из	1	1
335	говорит что	7	1
336	ничего более	1	1
337	мир и	1	1
338	имеет в	1	1
339	себе не	1	1
340	героев на	1	1
341	моментов в	2	1
342	жизни после	1	1
343	та же	3	1
344	и идет	1	1
345	и у	2	1
346	идет не	2	1
347	же самой	2	1
348	бы не	2	1
349	всем с	1	1
350	и тот	2	1
351	на то	11	1
352	вследствие этого	1	1
353	что каждая	2	1
354	не следует	1	1
355	видел в	1	1
356	они в	2	1
357	в восприятии	1	1
358	однако он	2	1
359	в силу	1	1
360	том чтобы	3	1
361	евгения онегина	3	1
362	на целых	1	1
363	всех своих	1	1
364	развитию и	1	1
365	в нее	1	1
366	от других	1	1
367	здесь мы	2	1
368	совпадают с	1	1
369	факт что	1	1
370	тем в	1	1
371	и может	1	1
372	того кто	1	1
373	произведения с	2	1
374	в другом	1	1
375	будто в	1	1
376	а по	1	1
377	это было	3	1
378	в художественном	6	1
379	заключается в	12	1
380	с другими	2	1
381	от одного	1	1
382	свое я	1	1
383	этом смысле	1	1
384	отличать от	1	1
385	отражение в	1	1
386	только одно	1	1
387	из нее	1	1
388	его частей	1	1
389	как об	1	1
390	не узнает	1	1
391	во внимание	2	1
392	которой он	1	1
393	трактует как	1	1
394	должно быть	1	1
395	потому и	1	1
396	с еще	1	1
397	степени можно	1	1
398	или к	1	1
399	менее чем	1	1
400	в эту	1	1
401	бы на	1	1
402	сводятся к	2	1
403	этом случае	1	1
404	от своего	1	1
405	и сейчас	3	1
406	в своей	3	1
407	искать ответ	1	1
408	таким же	1	1
409	особенности же	1	1
410	себе никакой	1	1
411	разного рода	1	1
412	самый момент	1	1
413	место в	2	1
414	себе а	1	1
415	лишь тем	1	1
416	произведение есть	1	1
417	собой и	1	1
418	как предмет	1	1
419	при рассмотрении	1	1
420	что было	1	1
421	обращали внимание	1	1
422	в устах	1	1
423	для этого	3	1
424	как полагал	1	1
425	для нее	2	1
426	или иного	2	1
427	же мы	3	1
428	что звуки	2	1
429	сущности говоря	4	1
430	дело когда	1	1
431	как можно	2	1
432	от нас	1	1
433	с теми	1	1
434	принадлежат к	2	1
435	на него	2	1
436	является на	1	1
437	в основе	11	1
438	бы мы	1	1
439	само по	3	1
440	того чтобы	14	1
441	исследователями как	1	1
442	каждый из	2	1
443	казалось бы	2	1
444	народной жизни	1	1
445	в противоречие	1	1
446	и является	1	1
447	и чувства	1	1
448	прибегать к	1	1
449	потому что	21	1
450	с новой	1	1
451	связи с	1	1
452	комизм и	1	1
453	своей цели	1	1
454	возвращает нас	1	1
455	и оказывается	1	1
456	как будто	7	1
457	не нуждается	1	1
458	при такой	1	1
459	и далее	2	1
460	доверие к	2	1
461	не могут	3	1
462	встречается в	1	1
463	понимается при	1	1
464	похож на	1	1
465	что уже	1	1
466	в наши	1	1
467	он оказывается	1	1
468	мы могли	1	1
469	что при	9	1
470	для себя	1	1
471	следует отнести	1	1
472	в из	1	1
473	как мы	1	1
474	и о	1	1
475	от друга	1	1
476	действующие лица	1	1
477	только при	1	1
478	формы и	6	1
479	для читателя	1	1
480	и будем	2	1
481	романе в	2	1
482	культуры и	1	1
483	склонны все	1	1
484	природе своей	1	1
485	что у	5	1
486	из двух	1	1
487	в одну	1	1
488	здесь как	1	1
489	живет в	1	1
490	и каждый	1	1
491	является в	1	1
492	строго говоря	1	1
493	формы то	1	1
494	и всякого	1	1
495	с этого	1	1
496	если бы	6	1
497	совпадают и	1	1
498	же автора	1	1
499	образом в	3	1
500	основе своей	1	1
501	о ней	4	1
502	сознание не	1	1
503	именно потому	2	1
504	искусства и	9	1
505	и должно	1	1
506	нет на	1	1
507	в самой	2	1
508	характер этого	1	1
509	то во	1	1
510	они принадлежат	1	1
511	все его	1	1
512	звуков в	3	1
513	этих двух	2	1
514	роман и	2	1
515	того или	3	1
516	связь между	1	1
517	а у	1	1
518	жизни но	1	1
519	автор как	1	1
520	а потому	2	1
521	и только	2	1
522	вслед за	5	1
523	тем более	2	1
524	в соотношении	1	1
525	как объект	1	1
526	на почве	1	1
527	того что	8	1
528	герой в	1	1
529	при разрешении	1	1
530	тот же	6	1
531	с ними	1	1
532	одного сознания	1	1
533	же события	1	1
534	и так	3	1
535	по этому	1	1
536	в уста	1	1
537	между отдельными	1	1
538	так что	3	1
539	как полагает	1	1
540	этом что	1	1
541	каким образом	3	1
542	двух основных	1	1
543	по выражению	1	1
544	его и	1	1
545	момент своего	1	1
546	их как	2	1
547	мы знаем	7	1
548	нее в	1	1
