1	о том что	5	9
2	то же время	12	8
3	и т п	2	8
4	в то же	13	8
5	по отношению к	1	8
6	в том что	6	6
7	к тому что	1	4
8	в этой связи	2	4
9	тем не менее	2	3
10	в связи с	1	3
11	в первой главе	1	3
12	в финале рассказа	1	3
13	и т д	1	3
14	в творчестве чехова	1	3
15	и в самом	1	3
16	друг для друга	1	3
17	и с тургенева	1	3
18	в русской литературе	2	3
19	как и в	1	3
20	но в то	4	3
21	до сих пор	1	2
22	не только в	2	2
23	так и от	1	2
24	что он не	1	2
25	подробнее об этом	1	2
26	что у него	1	2
27	что же касается	1	2
28	для всего мира	1	2
29	на наш взгляд	1	2
30	ту или иную	1	2
31	в первую очередь	1	2
32	в конечном счете	4	2
33	м м бахтин	6	2
34	это прежде всего	1	2
35	том что в	2	2
36	то и другое	1	2
37	не только для	1	1
38	об этом см	1	1
39	о нем и	1	1
40	предлагаемая вниманию читателя	1	1
41	с той же	1	1
42	что он вовсе	1	1
43	мы узнаем что	1	1
44	человека в мире	1	1
45	по себе а	1	1
46	на первый взгляд	1	1
47	все с той	1	1
48	в художественном мире	1	1
49	всегда было и	1	1
50	одна и та	1	1
51	с самого начала	3	1
52	в отличие от	1	1
53	то же самое	1	1
54	д с лихачева	1	1
55	к жизни в	1	1
56	не может не	1	1
57	только в качестве	1	1
58	сами по себе	1	1
59	по нашему мнению	5	1
60	та же самая	2	1
61	он вовсе не	1	1
62	но при этом	1	1
63	и в то	2	1
64	и та же	2	1
65	объясняется тем что	1	1
66	в свою очередь	1	1
67	в одной из	2	1
68	на самом же	1	1
69	самом же деле	1	1
70	заключает в себе	1	1
71	имеют для них	1	1
72	подлинного а не	1	1
73	а и герцена	1	1
74	все та же	1	1
75	не имеют для	1	1
76	с одной стороны	1	1
77	на самом деле	2	1
78	том что я	1	1
79	в данном случае	2	1
80	по сути дела	3	1
81	такой же как	1	1
82	когда же герои	1	1
83	прежде всего на	1	1
84	и что в	1	1
85	героя и героини	1	1
86	мы уже говорили	1	1
87	пока что еще	1	1
88	человека если же	1	1
89	он ее не	1	1
90	чувство стыда за	1	1
91	в конце концов	1	1
92	потому что не	1	1
93	не означает что	1	1
94	ни на шаг	1	1
95	в этот момент	1	1
96	не в его	1	1
97	в движении сюжета	1	1
98	за то что	1	1
