N	2gram	Vygotskiy__7	Vladivir
1	и в	26	30
2	в этом	29	20
3	то что	24	20
4	у него	1	19
5	и не	18	18
6	в том	18	18
7	и с	5	14
8	что он	8	13
9	в конце	4	13
10	не только	24	12
11	том что	17	12
12	что в	12	12
13	как мы	14	11
14	в его	4	11
15	а в	2	11
16	сказать что	8	11
17	и вообще	1	10
18	не было	1	10
19	все же	6	9
20	кроме того	1	9
21	было бы	6	9
22	не в	4	9
23	в то	3	9
24	не может	11	9
25	для него	3	9
26	потому что	16	9
27	в своем	1	8
28	но в	4	8
29	что же	2	8
30	не мог	2	8
31	связи с	4	8
32	но и	11	8
33	в связи	1	8
34	вместе с	12	8
35	до конца	5	7
36	ни в	2	7
37	точки зрения	28	7
38	никогда не	4	7
39	не менее	4	7
40	может быть	7	7
41	а не	6	7
42	как это	5	7
43	для нас	2	7
44	и все	1	7
45	также и	2	6
46	хотя и	1	6
47	и к	7	6
48	в себе	9	6
49	об этом	3	6
50	тем не	3	6
51	и его	12	6
52	у нас	2	6
53	то время	2	6
54	только в	8	6
55	всяком случае	1	6
56	а именно	1	6
57	прежде всего	7	6
58	о чем	4	6
59	к этому	2	6
60	во всяком	2	6
61	того же	1	5
62	и то	7	5
63	с этим	2	5
64	то в	2	5
65	все эти	6	5
66	при этом	1	5
67	как и	15	5
68	в своей	3	5
69	в котором	4	5
70	по себе	3	5
71	так как	14	5
72	для себя	24	5
73	это мы	2	5
74	так и	3	5
75	с ним	3	5
76	другими словами	1	5
77	и что	6	5
78	того что	14	5
79	так что	4	5
80	как бы	6	5
81	в основном	3	5
82	о его	3	5
83	все это	3	5
84	в результате	1	5
85	из этого	2	5
86	то же	8	4
87	той же	8	4
88	я не	3	4
89	и он	2	4
90	в ней	3	4
91	время в	2	4
92	что его	2	4
93	совсем не	1	4
94	отношение к	2	4
95	в которой	11	4
96	что это	6	4
97	в целом	5	4
98	в этой	3	4
99	на его	2	4
100	в нем	2	4
101	он не	3	4
102	содержит в	3	4
103	его в	2	4
104	это было	1	4
105	и мы	1	4
106	несмотря на	2	4
107	мы знаем	2	4
108	мы с	1	4
109	в этих	2	4
110	мы должны	6	4
111	не есть	4	4
112	и о	3	4
113	здесь не	1	4
114	можно сказать	5	4
115	о том	4	4
116	с которыми	2	4
117	конечно не	1	4
118	вовсе не	2	4
119	для меня	1	4
120	именно в	6	4
121	так же	14	4
122	с этой	5	4
123	но это	3	4
124	в начале	5	4
125	и наконец	4	4
126	на этот	1	4
127	ко всему	2	4
128	по поводу	1	4
129	можно говорить	2	3
130	отношения к	2	3
131	и больше	2	3
132	едва ли	4	3
133	именно к	1	3
134	во всех	6	3
135	но не	3	3
136	отличие от	2	3
137	как в	4	3
138	и как	1	3
139	из этих	3	3
140	учение о	3	3
141	в очень	1	3
142	всех этих	1	3
143	таким образом	23	3
144	должен был	1	3
145	только одно	2	3
146	в них	1	3
147	должно быть	2	3
148	в отношении	2	3
149	с точки	21	3
150	в отличие	2	3
151	что я	1	3
152	но он	2	3
153	том же	2	3
154	он написал	1	3
155	только и	3	3
156	учения о	4	3
157	к ней	2	3
158	в области	4	3
159	он и	1	3
160	сравнительно с	1	3
161	и это	1	3
162	никак не	5	3
163	что и	3	3
164	мы будем	1	3
165	уже в	2	3
166	в виде	1	3
167	а это	1	3
168	на этих	2	3
169	само собой	2	3
170	наконец в	2	3
171	конце концов	1	3
172	под влиянием	1	3
173	в данном	5	3
174	по существу	1	3
175	и для	5	3
176	еще более	1	3
177	в свою	2	3
178	в таком	1	3
179	точно так	2	3
180	и особенно	1	3
181	также что	1	2
182	увидим ниже	1	2
183	сам по	1	2
184	и есть	2	2
185	в чисто	1	2
186	и до	2	2
187	что эти	3	2
188	мы уже	3	2
189	от всякой	2	2
190	еще на	1	2
191	на первом	2	2
192	что если	2	2
193	время как	2	2
194	ему в	1	2
195	но то	2	2
196	не был	1	2
197	только после	1	2
198	по своему	9	2
199	только тогда	1	2
200	как к	3	2
201	первых двух	1	2
202	в самом	9	2
203	бы с	2	2
204	еще один	1	2
205	в последнее	2	2
206	на то	4	2
207	не могла	2	2
208	а к	1	2
209	мысли и	11	2
210	и по	3	2
211	на этом	1	2
212	есть единство	1	2
213	но все	1	2
214	это значит	1	2
215	в работе	1	2
216	и может	1	2
217	на все	1	2
218	заключается в	6	2
219	это не	3	2
220	начала и	1	2
221	этого не	1	2
222	с тем	5	2
223	которой он	1	2
224	мы видели	3	2
225	говорится о	1	2
226	мы не	7	2
227	еще в	1	2
228	и при	2	2
229	в их	2	2
230	то его	1	2
231	к той	1	2
232	их в	1	2
233	даже в	2	2
234	раз и	1	2
235	она не	5	2
236	не имеет	2	2
237	на котором	3	2
238	тогда когда	5	2
239	правда в	1	2
240	того как	2	2
241	с и	1	2
242	в самых	1	2
243	само по	1	2
244	того чтобы	19	2
245	того и	2	2
246	казалось бы	2	2
247	всего на	1	2
248	как будто	1	2
249	больше того	1	2
250	исходить из	2	2
251	и часто	1	2
252	которого я	1	2
253	к тому	7	2
254	некоторой степени	1	2
255	но по	1	2
256	в виду	5	2
257	свою очередь	2	2
258	без всякого	1	2
259	данном случае	5	2
260	последнее время	3	2
261	и ту	1	2
262	ничего не	2	2
263	о нем	1	2
264	прямо и	1	2
265	после того	1	2
266	в чем	3	2
267	в сущности	9	2
268	и во	4	2
269	нас в	2	2
270	или как	1	2
271	к нему	3	2
272	которой мы	2	2
273	и она	2	2
274	в каких	1	2
275	под этими	1	2
276	он сам	1	2
277	него и	1	2
278	его и	2	2
279	себе в	5	2
280	мы находим	3	2
281	друг друга	4	2
282	до некоторой	1	2
283	бытия и	1	2
284	ее на	1	2
285	для того	18	2
286	видно из	2	2
287	себе представить	1	2
288	и из	1	2
289	здесь в	1	2
290	во второй	5	2
291	что не	2	2
292	что для	2	2
293	с которым	1	2
294	если не	1	2
295	в частности	1	2
296	к его	2	2
297	и потому	3	2
298	наряду с	2	2
299	в той	4	2
300	у вас	1	2
301	можно было	2	2
302	и от	4	2
303	в двух	1	2
304	я хотел	1	2
305	к этой	2	2
306	же в	1	2
307	о своем	2	2
308	с ней	2	2
309	этот период	2	2
310	в своих	2	2
311	гораздо более	4	2
312	с новыми	1	1
313	в объективном	1	1
314	как известно	2	1
315	и т	1	1
316	одним из	2	1
317	напомнить о	1	1
318	например в	1	1
319	в этот	3	1
320	уже все	1	1
321	а из	2	1
322	мере в	2	1
323	отношений в	1	1
324	между двумя	3	1
325	учения как	1	1
326	отношения между	4	1
327	речи на	2	1
328	собственном смысле	3	1
329	высшей степени	1	1
330	действительности и	1	1
331	с таким	1	1
332	сказать с	1	1
333	поэзии и	2	1
334	в несколько	1	1
335	слово во	1	1
336	есть не	3	1
337	то совершенно	1	1
338	в нерасчлененном	1	1
339	что между	2	1
340	он как	1	1
341	представлением о	1	1
342	говорить о	1	1
343	но она	1	1
344	что иное	1	1
345	оно есть	5	1
346	следовало ожидать	1	1
347	представление о	7	1
348	имеет дело	1	1
349	начала в	1	1
350	значит и	1	1
351	ним и	1	1
352	в которых	2	1
353	иное как	1	1
354	ответа на	1	1
355	самом деле	6	1
356	все больше	3	1
357	но как	1	1
358	а только	1	1
359	если в	4	1
360	менее всего	3	1
361	и никак	1	1
362	нет и	3	1
363	что они	10	1
364	о необходимости	1	1
365	как говорит	5	1
366	тем больше	1	1
367	критический обзор	1	1
368	чем мы	1	1
369	является основным	1	1
370	некоторое время	1	1
371	в среду	1	1
372	целом но	1	1
373	работе вне	1	1
374	целый ряд	4	1
375	было продиктовано	1	1
376	что по	2	1
377	и словом	5	1
378	по пути	1	1
379	его к	2	1
380	самом начале	3	1
381	и свою	1	1
382	в необходимости	1	1
383	за собой	1	1
384	к чему	1	1
385	та же	1	1
386	а последний	1	1
387	прямое выражение	1	1
388	из той	1	1
389	в нашем	4	1
390	выражение в	6	1
391	думать что	1	1
392	тому же	1	1
393	так сказать	1	1
394	все ее	1	1
395	что каждая	1	1
396	к выводу	3	1
397	что она	8	1
398	в первых	1	1
399	они в	1	1
400	в первую	1	1
401	он вдруг	1	1
402	чем у	3	1
403	требует перехода	1	1
404	не к	1	1
405	же самая	1	1
406	но вместе	1	1
407	его от	2	1
408	ней не	1	1
409	прежде чем	2	1
410	так например	1	1
411	в глубину	1	1
412	середине и	1	1
413	от нее	2	1
414	мы его	1	1
415	что все	2	1
416	а по	2	1
417	для своей	1	1
418	лишь в	2	1
419	а как	1	1
420	первую очередь	1	1
421	с вопросом	1	1
422	в природу	1	1
423	остановиться на	2	1
424	с необходимостью	2	1
425	и находит	1	1
426	к области	1	1
427	для них	1	1
428	к годам	1	1
429	в высшей	1	1
430	все равно	1	1
431	к которым	1	1
432	в общей	1	1
433	полной противоположностью	1	1
434	на основании	2	1
435	мы имеем	1	1
436	со своими	1	1
437	во внимание	1	1
438	друга в	1	1
439	оно имеет	2	1
440	чем в	4	1
441	этого примера	1	1
442	года и	1	1
443	такой же	3	1
444	и ко	2	1
445	но я	1	1
446	не так	1	1
447	во время	2	1
448	но если	2	1
449	будет в	1	1
450	в такой	4	1
451	и без	1	1
452	на месте	1	1
453	предложения с	1	1
454	место в	1	1
455	еще с	1	1
456	на первых	1	1
457	оказывается что	2	1
458	бы мы	1	1
459	не путем	1	1
460	мысли от	2	1
461	исследование с	1	1
462	нельзя было	2	1
463	не раз	2	1
464	развитие в	1	1
465	но эта	2	1
466	которые в	2	1
467	нам в	1	1
468	если бы	5	1
469	по всем	1	1
470	вещей и	1	1
471	чтобы иметь	1	1
472	что этот	5	1
473	могли быть	1	1
474	для нее	3	1
475	что с	5	1
476	на ряд	1	1
477	с теми	1	1
478	самого начала	7	1
479	дело не	1	1
480	что такое	1	1
481	и сама	1	1
482	на него	1	1
483	но только	3	1
484	не могло	1	1
485	это с	1	1
486	только не	11	1
487	следовательно и	1	1
488	самого предмета	1	1
489	связанное с	1	1
490	в самой	3	1
491	что наша	1	1
492	и весь	2	1
493	этих двух	2	1
494	и лишь	1	1
495	того в	1	1
496	эта тенденция	1	1
497	он хочет	1	1
498	в слишком	1	1
499	и является	3	1
500	во всем	3	1
501	в сознании	6	1
502	иногда не	1	1
503	было не	1	1
504	в каком	1	1
505	если только	1	1
506	перед ним	1	1
507	у меня	1	1
508	и здесь	2	1
509	к отдельным	1	1
510	если у	1	1
511	что самая	1	1
512	ли не	2	1
513	должны быть	4	1
514	что является	1	1
515	долго не	1	1
516	чем менее	2	1
517	оно может	1	1
518	тогда я	1	1
519	и которая	1	1
520	своего развития	1	1
521	которого мы	2	1
522	не хочу	1	1
523	представляет в	1	1
524	такое что	3	1
525	в собственном	3	1
526	бы вообще	1	1
527	в себя	1	1
528	но мы	3	1
529	с самого	7	1
530	всей своей	1	1
531	есть все	1	1
532	от того	1	1
533	и дальше	1	1
534	с собой	3	1
535	в нескольких	1	1
536	которыми мы	1	1
537	времени и	1	1
538	ясно что	1	1
539	больше в	1	1
540	здесь как	2	1
541	теоретического значения	1	1
542	еще не	4	1
543	внутренние отношения	1	1
544	поэтому в	1	1
545	совершенно невозможно	1	1
546	быть может	1	1
547	поехать в	1	1
548	собой и	1	1
549	для этого	3	1
550	еще ни	1	1
551	выводу что	2	1
552	из других	1	1
553	пор пока	1	1
554	и должно	1	1
555	на вопрос	5	1
556	то как	2	1
557	не содержит	1	1
558	хочет сказать	1	1
559	не имеем	1	1
560	в пользу	4	1
561	формах чем	1	1
562	меня за	1	1
563	спросить у	1	1
564	двух сторон	1	1
565	как внутреннее	1	1
566	первых порах	1	1
567	вещи к	1	1
568	раньше чем	1	1
569	во втором	3	1
570	в глазах	1	1
571	тотчас же	1	1
572	также в	1	1
573	это несомненно	1	1
574	и самые	1	1
575	в литературе	1	1
576	значит что	1	1
577	в современной	2	1
578	для ребенка	2	1
579	что здесь	1	1
580	но с	2	1
581	или за	1	1
582	этот вопрос	1	1
583	дело с	1	1
584	в какой	6	1
585	которое мы	2	1
586	нерасчлененном виде	1	1
587	и ее	2	1
588	не мешает	1	1
589	и тем	6	1
590	по этому	4	1
591	со всеми	2	1
592	в качестве	5	1
593	к которой	1	1
594	человека с	1	1
595	этому поводу	3	1
596	зрения того	1	1
597	если мы	5	1
598	только на	3	1
599	речи в	27	1
600	и теоретическая	1	1
601	и везде	1	1
602	слова не	1	1
603	при помощи	1	1
604	в данной	1	1
605	и других	2	1
606	уже с	1	1
607	из них	1	1
608	и этот	1	1
609	и свойства	1	1
610	и их	5	1
611	никто не	2	1
612	точка зрения	1	1
613	в одном	1	1
614	что хотел	1	1
615	здесь перед	1	1
616	в прошлом	1	1
617	к ним	1	1
618	заметить что	1	1
619	как раз	3	1
620	тем что	9	1
621	этом отношении	3	1
622	до тех	1	1
623	виде все	1	1
624	и природа	1	1
625	зрения с	1	1
626	это развитие	1	1
627	его ни	1	1
628	нужно было	4	1
629	не были	1	1
630	до сих	3	1
631	два разных	1	1
632	на ее	2	1
633	эта работа	1	1
634	говорить и	1	1
635	вещь и	1	1
636	больше и	2	1
637	к более	1	1
638	деле если	1	1
639	процесс в	1	1
640	то и	4	1
641	которых мы	2	1
642	ничем не	1	1
643	мы и	2	1
644	что несмотря	1	1
645	было сказано	3	1
646	также с	1	1
647	рукой и	1	1
648	ни о	1	1
649	эту книгу	1	1
650	что мы	9	1
651	и п	1	1
652	с удивлением	1	1
653	если это	1	1
654	нечто такое	2	1
655	все более	1	1
656	того с	1	1
657	что во	1	1
658	случае по	1	1
659	его как	1	1
660	вещей но	1	1
661	если она	1	1
662	спорить но	1	1
663	не могут	4	1
664	он говорит	1	1
665	в общих	1	1
666	она есть	1	1
667	перехода от	4	1
668	есть только	2	1
669	перед нами	2	1
670	не удалось	1	1
671	одновременно с	1	1
672	это есть	4	1
673	содержат в	3	1
674	не что	1	1
675	и всей	2	1
676	даже с	2	1
677	в первой	3	1
678	вы мне	1	1
679	мысли это	1	1
680	до кончины	1	1
681	из отдельных	1	1
682	н и	1	1
683	тех пор	1	1
684	дело здесь	1	1
685	этом случае	14	1
686	с переводом	1	1
687	нее к	1	1
688	не причина	1	1
689	сих пор	3	1
690	но для	2	1
691	в смысле	6	1
692	за ним	1	1
693	место на	1	1
694	этом смысле	1	1
695	исключает всякую	1	1
696	чем дело	3	1
697	являются не	1	1
698	в начальной	1	1
699	словами то	1	1
700	нельзя сказать	1	1
701	к кому	1	1
702	чтобы понять	1	1
703	развития и	2	1
704	время и	1	1
705	то о	4	1
706	и которое	1	1
707	он никак	1	1
708	ни к	1	1
709	по самой	1	1
710	и непонятной	1	1
711	отношении к	1	1
712	о развитии	4	1
713	в период	2	1
714	между ними	3	1
715	только как	1	1
716	была бы	1	1
717	по одному	1	1
718	любви к	1	1
719	какой мере	2	1
720	мы увидим	1	1
721	в действительности	2	1
722	ней с	1	1
723	но эти	1	1
724	котором по	1	1
725	быть у	1	1
726	ее в	8	1
