N	2gram	Propp_Isto_4	DiskursI
1	в себе	2	19
2	при этом	3	17
3	в этом	7	16
4	как и	7	16
5	и в	26	16
6	в качестве	7	16
7	может быть	14	16
8	и не	9	15
9	а не	6	14
10	в частности	2	12
11	тогда как	4	11
12	но в	5	11
13	представляет собой	2	11
14	но и	12	11
15	со стороны	1	10
16	не только	15	10
17	том что	3	10
18	своего рода	1	10
19	так и	10	9
20	не может	6	9
21	такого рода	2	9
22	как в	7	8
23	в том	3	8
24	а также	3	8
25	но не	5	7
26	в данном	3	7
27	в нем	2	7
28	ни в	2	7
29	не менее	2	7
30	при всей	1	7
31	прежде всего	1	7
32	то же	8	6
33	еще не	6	6
34	данном случае	3	6
35	себя в	2	6
36	все же	9	6
37	в своей	4	6
38	тем самым	1	6
39	по своей	2	6
40	в своих	1	6
41	и на	2	5
42	в своем	2	5
43	в то	1	5
44	с другой	4	5
45	что в	14	5
46	то что	16	5
47	а с	1	5
48	ни к	1	5
49	героя в	7	5
50	и то	6	4
51	в этой	2	4
52	роль в	1	4
53	человека в	1	4
54	в основе	1	4
55	потому что	6	4
56	о том	4	4
57	в пределах	1	4
58	одного из	1	4
59	одно из	1	4
60	в одном	5	4
61	как бы	3	4
62	точки зрения	1	4
63	к его	1	4
64	к этому	5	4
65	например в	3	3
66	чего не	1	3
67	принадлежит к	1	3
68	к жизни	1	3
69	перед нами	3	3
70	и как	5	3
71	и наконец	1	3
72	все эти	3	3
73	всей своей	1	3
74	из этих	3	3
75	он не	7	3
76	не следует	1	3
77	и может	1	3
78	в другом	5	3
79	его в	9	3
80	это не	5	3
81	в этих	7	3
82	в котором	1	3
83	где герой	1	3
84	не в	5	3
85	в русской	3	3
86	в тексте	2	3
87	могут быть	6	3
88	приводит к	1	3
89	в его	5	3
90	но она	1	3
91	только в	3	3
92	в сказании	1	3
93	и его	10	3
94	уже не	5	3
95	из них	2	3
96	в них	1	3
97	в исторической	2	3
98	здесь в	1	3
99	не было	1	3
100	не знает	1	3
101	как будто	1	3
102	иначе говоря	1	3
103	можно сказать	1	3
104	но это	3	3
105	и все	2	3
106	жизни и	1	3
107	как на	1	3
108	же как	13	2
109	и это	1	2
110	той же	1	2
111	исторической перспективе	1	2
112	совпадает с	1	2
113	в ней	1	2
114	к своему	3	2
115	мы имеем	7	2
116	общих чертах	2	2
117	большей части	1	2
118	к которой	1	2
119	отношение к	2	2
120	тут же	2	2
121	что как	1	2
122	в целом	2	2
123	должна быть	2	2
124	не к	2	2
125	подобно тому	1	2
126	что ни	3	2
127	одно и	1	2
128	содержит в	2	2
129	и с	5	2
130	который по	1	2
131	но уже	1	2
132	такой же	1	2
133	все это	2	2
134	этом случае	3	2
135	их в	7	2
136	между жизнью	1	2
137	никогда не	2	2
138	со своим	1	2
139	что на	2	2
