N	2gram	Potebnia_M_3	FransuaR
1	и в	30	41
2	то есть	34	20
3	таким образом	14	19
4	в этом	10	15
5	как и	10	14
6	и все	3	14
7	то же	23	13
8	все эти	1	13
9	в этой	2	13
10	мы уже	2	12
11	в его	4	12
12	в себе	16	11
13	как мы	7	11
14	в том	32	11
15	прежде всего	3	11
16	так и	11	10
17	в то	10	10
18	никто не	3	10
19	все это	4	10
20	в своем	5	9
21	не в	15	9
22	же время	5	9
23	и его	4	9
24	и т.п	1	9
25	но и	19	9
26	что в	17	9
27	но в	1	8
28	то что	18	8
29	и от	4	8
30	в нем	9	7
31	вовсе не	7	7
32	в них	5	7
33	как бы	3	7
34	и не	15	7
35	и до	2	6
36	ни в	2	6
37	о том	2	6
38	мы видим	2	6
39	только в	21	6
40	это не	1	6
41	есть в	3	6
42	для него	9	6
43	у него	2	6
44	как в	10	5
45	не только	21	5
46	мы видели	4	5
47	точки зрения	2	5
48	того как	4	5
49	потому что	46	5
50	и это	4	5
51	в ней	8	5
52	к нему	3	5
53	на одном	1	5
54	уже в	5	5
55	что и	13	5
56	вместе с	12	5
57	так же	3	5
58	а в	12	5
59	к этому	3	5
60	место в	3	4
61	в сущности	1	4
62	как я	1	4
63	и на	3	4
64	хотя и	1	4
65	целый ряд	2	4
66	и наконец	2	4
67	та же	2	4
68	что это	4	4
69	он не	4	4
70	при виде	1	4
71	но все	2	4
72	и с	2	4
73	должно быть	5	4
74	том что	18	4
75	но он	1	4
76	ничего не	1	4
77	в виду	1	4
78	в образе	3	4
79	из одного	1	4
80	и здесь	1	4
81	после того	1	4
82	может быть	28	4
83	в более	1	4
84	было бы	9	4
85	все что	4	4
86	например в	6	3
87	он может	1	3
88	и есть	3	3
89	с точки	1	3
90	той же	2	3
91	он был	1	3
92	на них	1	3
93	во всех	1	3
94	совсем не	1	3
95	его к	2	3
96	от этого	2	3
97	так сказать	2	3
98	при этом	3	3
99	но именно	1	3
100	и по	4	3
101	в нее	1	3
102	в мире	1	3
103	его в	3	3
104	несмотря на	2	3
105	во время	2	3
106	в своей	2	3
107	таким же	1	3
108	в их	2	3
109	тем самым	7	3
110	не должно	1	3
111	не имеет	6	3
112	тем что	7	3
113	как о	2	3
114	все то	1	3
115	свою очередь	3	3
116	за то	1	3
117	что у	1	3
118	все его	1	3
119	нас в	1	3
120	в форме	2	3
121	что он	6	3
122	по этому	1	3
123	из них	6	3
124	в одном	2	3
125	так как	13	3
126	в ряде	1	3
127	не на	1	3
128	не было	4	3
129	но есть	1	3
130	не может	6	3
131	видели в	1	3
132	и потому	4	3
133	в область	1	3
134	но этот	2	3
135	но это	6	3
136	не подлежит	2	3
137	с ними	1	3
138	в свою	3	3
139	не знает	3	3
140	того же	1	3
141	есть и	1	3
142	жизни и	2	3
143	и эта	1	3
144	это в	2	3
145	как нечто	1	2
146	мы здесь	1	2
147	и то	8	2
148	на самом	1	2
149	было как	1	2
150	явления и	1	2
151	оно было	1	2
152	есть не	7	2
153	со всех	1	2
154	мы не	9	2
155	что между	1	2
156	мир не	1	2
157	в которой	3	2
158	и заставляет	1	2
159	же что	6	2
160	образом это	1	2
161	еще не	5	2
162	в которых	2	2
163	время в	3	2
164	оно ни	2	2
165	в чем	3	2
166	и человеческой	2	2
167	с его	1	2
168	а только	3	2
169	явлений и	2	2
170	по отношению	5	2
171	отношение к	2	2
172	в одной	1	2
173	к новому	1	2
174	перед нами	2	2
175	более или	3	2
176	роль играет	1	2
177	но без	2	2
178	как он	1	2
179	слово это	2	2
180	и вот	1	2
181	свое время	1	2
182	одно и	5	2
183	что все	3	2
184	и может	3	2
185	это было	3	2
186	себе все	1	2
187	с этим	6	2
188	это слияние	1	2
189	далеко не	4	2
190	которой он	1	2
191	такою же	1	2
192	в этих	1	2
193	вещи в	1	2
194	места в	1	2
195	том как	3	2
196	или менее	3	2
197	образом и	3	2
198	их в	2	2
199	что есть	2	2
200	и сама	1	2
201	в процессе	1	2
202	человек может	2	2
203	следовательно и	1	2
204	все свои	1	2
205	глядя на	2	2
206	этом отношении	2	2
207	в области	2	2
208	нет ни	2	2
209	не знаем	3	2
210	к тому	7	2
211	не есть	17	2
212	оно не	4	2
213	в каждой	4	2
214	должен быть	1	2
215	с самого	1	2
216	на том	1	2
217	здесь как	3	2
218	особенно в	1	2
219	жизнь и	1	2
220	в словах	3	2
221	остановимся на	1	2
222	в разных	2	2
223	находится в	1	2
224	связанное с	2	2
225	и т.д	1	2
226	другими словами	1	2
227	одного из	1	2
228	бы в	2	2
229	того что	18	2
230	здесь от	1	2
231	на которой	3	2
232	тот же	1	2
233	одной из	2	2
234	и ее	1	2
235	эти образы	1	2
236	уже не	6	2
237	только на	3	2
238	же в	2	2
239	и со	1	2
240	отношению к	5	2
