N	3gram	Voloshinov_1	Marksizm
1	с точки зрения	2	20
2	не может быть	7	13
3	в самом деле	1	9
4	и не может	3	9
5	до сих пор	3	8
6	бы то ни	3	8
7	то ни было	3	8
8	в настоящее время	2	6
9	с другой стороны	2	5
10	в процессе социального	1	4
11	на материале слова	2	4
12	с самого начала	1	4
13	в отношении к	2	4
14	то же самое	2	3
15	в этом отношении	1	3
16	отнюдь не является	1	3
17	и здесь мы	1	3
18	субъективного сознания говорящего	1	3
19	может быть и	3	3
20	в науке о	1	3
21	в высшей степени	1	3
22	и тот же	1	3
23	каких бы то	1	3
24	один и тот	1	3
25	то же время	1	3
26	но все же	1	3
27	можно сказать что	5	3
28	в то же	1	3
29	в том что	4	3
30	или хотя бы	1	2
31	же как и	1	2
32	же самое справедливо	2	2
33	сама по себе	1	2
34	на самом же	1	2
35	можно было бы	1	2
36	точки зрения не	1	2
37	со всех сторон	1	2
38	как если бы	4	2
39	слова и его	1	2
40	только в процессе	2	2
41	так же как	1	2
42	может быть понято	1	2
43	но в то	1	2
44	во всяком случае	1	2
45	в какой степени	2	2
46	мы не найдем	1	2
47	справедливо и относительно	1	2
48	по отношению к	11	2
49	оно ни было	1	2
50	в свою очередь	1	2
51	от каких бы	1	2
52	и прежде всего	1	2
53	самом же деле	1	2
54	в этом смысле	1	2
55	тем не менее	3	2
56	самое справедливо и	2	2
57	свое выражение в	1	2
58	ничего общего с	1	2
59	бытия данной группы	1	1
60	все более и	1	1
61	все разобранные нами	1	1
62	двух направлениях к	1	1
63	в индивидуальной психике	1	1
64	какой степени не	1	1
65	одним и тем	1	1
66	хотя бы только	1	1
67	равно как и	1	1
68	подобно тому как	1	1
69	словом и его	1	1
70	идеологического творчества вырастают	1	1
71	а между тем	1	1
72	как это делает	1	1
73	и для него	1	1
74	по своей тенденции	1	1
75	до известной степени	2	1
76	сами по себе	1	1
77	таким образом к	1	1
78	только на основе	1	1
79	сказать что и	1	1
80	но и в	1	1
81	по аналогии с	1	1
82	само нуждается в	1	1
83	находит свое выражение	2	1
84	и его социальная	1	1
85	его значение и	1	1
86	в основе своей	1	1
87	но уже в	1	1
88	может быть только	1	1
89	находят свое выражение	1	1
90	ни в какой	1	1
91	не приблизимся к	1	1
92	в значительной степени	1	1
93	в нашем случае	1	1
94	и тем же	1	1
95	сих пор мы	1	1
96	с одной стороны	2	1
97	области социального общения	1	1
98	и относительно всех	1	1
99	отражает в себе	3	1
100	не поймет их	1	1
101	все же не	1	1
102	какой бы то	1	1
103	в этом направлении	1	1
104	не должна быть	1	1
105	остановимся несколько подробнее	1	1
106	науки об идеологии	1	1
107	и та же	1	1
108	одна и та	1	1
109	в двух направлениях	1	1
110	данной социальной группы	1	1
111	во внутренней речи	1	1
112	сих пор не	1	1
113	более или менее	1	1
114	внутренней речи а	1	1
115	следовательно только в	1	1
116	этой точки зрения	3	1
117	обстоит дело и	1	1
118	процессе социального взаимодействия	1	1
119	может реализовать себя	1	1
120	более и более	1	1
121	не может стать	1	1
122	прежде всего определяется	1	1
123	таким образом не	1	1
124	как мы уже	1	1
125	допустим что мы	1	1
126	на самом деле	2	1
127	и в нем	1	1
128	выходят за пределы	2	1
129	тесной зависимости от	1	1
130	можно найти только	1	1
