N	3gram	Vinokur_St_3	KulturaY
1	и т п	6	24
2	и т д	2	14
3	в том что	11	10
4	можно было бы	1	9
5	с точки зрения	4	8
6	для того чтобы	1	8
7	в самом деле	1	7
8	то обстоятельство что	5	7
9	с другой стороны	4	7
10	по крайней мере	4	6
11	в этом смысле	4	5
12	во всяком случае	4	5
13	тем не менее	2	5
14	и тем не	2	4
15	в этой области	2	4
16	не только в	3	4
17	не может быть	5	4
18	в лучшем случае	1	3
19	в этом отношении	4	3
20	на этой почве	1	3
21	в конце концов	3	3
22	в связи с	3	3
23	то же время	3	3
24	в то же	3	3
25	сплошь да рядом	1	2
26	потому что он	2	2
27	и пр но	1	2
28	не говоря уже	1	2
29	на самом деле	1	2
30	говоря уже о	1	2
31	в наше время	1	2
32	в данном отношении	1	2
33	с этой точки	1	2
34	т п но	1	2
35	вместе с тем	1	2
36	дело не в	1	2
37	об этом ниже	1	2
38	тем что он	2	2
39	к вопросу о	1	2
40	в свое время	1	2
41	этой точки зрения	1	2
42	в свою очередь	1	2
43	и в самом	1	2
44	т п в	1	2
45	но все же	2	2
46	можно сказать что	1	2
47	на то что	3	2
48	так или иначе	1	2
49	и в другом	1	2
50	я думаю что	1	1
51	в том смысле	2	1
52	все это однако	1	1
53	то что я	2	1
54	состоит в том	3	1
55	примером может служить	1	1
56	иметь в виду	1	1
57	со стороны ее	1	1
58	прежде всего в	3	1
59	смысле этого термина	1	1
60	собою как бы	1	1
61	т е не	1	1
62	о котором говорилось	1	1
63	принять во внимание	1	1
64	до сих пор	2	1
65	в живом языке	1	1
66	тот или иной	1	1
67	этом ниже а	1	1
68	что мы имеем	2	1
69	и на том	1	1
70	сам по себе	1	1
71	как можно было	1	1
72	связанные с этим	1	1
73	сказать несколько слов	1	1
74	в последние десятилетия	1	1
75	и то обстоятельство	1	1
76	но это не	3	1
77	отличается тем что	1	1
78	к этому сводится	1	1
79	на тему об	1	1
80	что если бы	2	1
81	смысле в каком	1	1
82	и той же	1	1
83	в первые годы	1	1
84	и не в	2	1
85	может быть не	1	1
86	но может быть	1	1
87	и в других	1	1
88	и в частности	1	1
89	вообще и в	1	1
90	обстоятельство что в	1	1
91	то время как	4	1
92	пр с точки	1	1
93	и пр ср	1	1
94	не потому что	1	1
95	свое место в	1	1
96	мы находим и	1	1
97	сказывается и в	1	1
98	с одной стороны	2	1
99	как нельзя более	1	1
100	какова должна быть	1	1
101	крайней мере дважды	1	1
102	ответ на это	1	1
103	в году в	1	1
104	в известном смысле	1	1
105	привыкли к тому	1	1
106	котором говорилось выше	1	1
107	отношение к слову	1	1
108	и пр с	1	1
109	приводит к тому	1	1
110	не в том	3	1
111	которая была бы	1	1
112	но были и	1	1
113	все более и	2	1
114	мы имеем здесь	1	1
115	я имею в	1	1
116	в каком смысле	2	1
117	на этом пути	1	1
118	т е как	1	1
119	тем или иным	1	1
120	не только у	1	1
121	от того кто	1	1
122	знает что это	1	1
123	что рядом с	1	1
124	что именно этот	1	1
125	и свое место	1	1
126	имею в виду	1	1
127	и что такое	1	1
128	хотя бы на	1	1
129	заключается в том	2	1
130	в то время	4	1
131	может быть это	3	1
132	в том чтобы	2	1
133	найти и в	1	1
134	и здесь следует	1	1
135	связи с этим	1	1
136	о том что	4	1
137	в каком этот	1	1
138	с самого начала	2	1
139	более и более	2	1
140	отношении его к	1	1
141	речь идет о	1	1
142	этого термина а	1	1
143	имеем здесь дело	1	1
144	я уже упоминал	1	1
145	в другом случае	1	1
146	к тому что	2	1
147	одной и той	1	1
148	это однако не	1	1
149	в предисловии к	2	1
150	на то как	1	1
151	пр ср также	1	1
152	таким образом в	1	1
153	по определенному руслу	1	1
154	мы сталкиваемся с	1	1
155	такие слова как	1	1
156	находит свое выражение	1	1
157	только тогда когда	2	1
158	как мы видели	1	1
