N	3gram	Bakhtin_Fr_3	Narrotol
1	в том что	1	8
2	о том что	2	6
3	по отношению к	2	6
4	в том числе	3	6
5	в отличие от	3	5
6	не может быть	2	5
7	том числе и	2	4
8	в основе своей	1	4
9	в данном случае	2	4
10	с другой стороны	1	4
11	той или иной	2	4
12	но все же	1	4
13	можно сказать что	2	4
14	бы то ни	1	3
15	в этом отношении	2	3
16	то ни было	1	3
17	то же время	6	3
18	в свою очередь	1	3
19	в то же	6	3
20	что иное как	1	2
21	в той или	2	2
22	подобно тому как	1	2
23	с точки зрения	1	2
24	можно было бы	2	2
25	в значительной степени	2	2
26	не что иное	1	2
27	в первом случае	1	2
28	в связи с	4	2
29	том что в	1	1
30	но и самого	1	1
31	какой бы то	1	1
32	между жизнью и	3	1
33	самым существенным образом	1	1
34	прежде всего в	1	1
35	дело в том	1	1
36	на самом деле	3	1
37	у него под	1	1
38	и в особенности	1	1
39	и т.п то	1	1
40	в том же	2	1
41	здесь мы касаемся	1	1
42	с таким же	1	1
43	до сих пор	4	1
44	не подлежит сомнению	1	1
45	об этом свидетельствует	1	1
46	только то что	1	1
47	рода ключом к	1	1
48	жизни то есть	1	1
49	или иной степени	1	1
50	и др в	1	1
51	до наших дней	2	1
52	и придает ему	1	1
53	может быть только	1	1
54	некоторые из них	1	1
55	может быть и	1	1
56	дело не с	1	1
57	а также и	3	1
58	до нас в	1	1
59	и не было	2	1
60	что в отличие	1	1
61	дело здесь не	1	1
62	то что он	1	1
63	или иной форме	1	1
64	как мы увидим	1	1
65	в мире и	1	1
66	своего рода ключом	1	1
67	все то что	2	1
68	в свое время	1	1
69	есть не что	1	1
70	в том чтобы	1	1
71	само по себе	1	1
72	включает в себя	1	1
73	и прежде всего	3	1
74	как мы уже	5	1
75	в данном контексте	1	1
76	жизнью и смертью	3	1
77	тех или иных	1	1
78	мы уже отмечали	1	1
79	особое отношение к	1	1
80	как и в	2	1
81	в отрыве от	1	1
82	как мы видели	2	1
