N	2gram	Tiupa_Anal_1	Istorich
1	что он	3	24
2	в сказке	1	21
3	и т	3	19
4	не только	15	18
5	может быть	29	17
6	мы имеем	6	15
7	и в	18	15
8	никогда не	2	15
9	так как	2	14
10	но и	17	14
11	что в	5	12
12	то что	6	12
13	а в	9	12
14	в этом	13	11
15	в этих	1	11
16	и не	21	11
17	то же	9	10
18	его в	1	10
19	еще не	3	9
20	все же	4	9
21	в другом	4	9
22	с тем	1	9
23	потому что	2	9
24	он не	3	8
25	связи с	1	8
26	один из	2	8
27	мы увидим	1	8
28	в нем	3	7
29	таким образом	3	7
30	том что	12	7
31	не в	14	7
32	ничего не	1	7
33	смерти и	1	7
34	вместе с	4	7
35	сих пор	1	7
36	но в	8	6
37	что это	1	6
38	и что	1	6
39	в его	13	6
40	что и	3	6
41	мы уже	1	6
42	так что	1	6
43	до сих	1	6
44	как бы	5	6
45	в том	27	6
46	только в	6	6
47	и есть	3	5
48	что герой	1	5
49	представляет собой	16	5
50	как в	1	5
51	и наконец	1	5
52	имеем в	1	5
53	но все	1	5
54	было бы	2	5
55	в котором	3	5
56	на него	1	5
57	так и	4	5
58	к нему	3	5
59	в одном	1	5
60	прежде всего	6	5
61	а не	17	5
62	в связи	1	5
63	не может	22	5
64	к тому	7	5
65	в ней	1	4
66	и на	5	4
67	в себе	11	4
68	все эти	2	4
69	в этой	5	4
70	при этом	12	4
71	и с	2	4
72	вопрос о	2	4
73	но он	1	4
74	дело не	3	4
75	для нас	1	4
76	иной мир	1	4
77	о нем	3	4
78	с одной	3	4
79	его и	2	4
80	у него	1	4
81	и др	1	4
82	связь с	1	4
83	но это	1	4
84	не должен	2	4
85	мы должны	1	4
86	они не	1	4
87	мы не	1	3
88	не происходит	1	3
89	он был	1	3
90	что ее	1	3
91	он в	1	3
92	из этих	2	3
93	как он	3	3
94	всех этих	1	3
95	подобно тому	3	3
96	здесь мы	1	3
97	он и	1	3
98	хотя в	1	3
99	в их	5	3
100	и его	5	3
101	как будто	3	3
102	но по	1	3
103	в себя	6	3
104	роль в	2	3
105	по мере	1	3
106	о том	5	3
107	а именно	3	3
108	того что	4	3
109	герой в	1	3
110	в качестве	31	3
111	по отношению	6	3
112	в состоянии	1	3
113	представляют собой	2	3
114	одной стороны	3	3
115	что мы	3	3
116	как это	1	3
117	тому как	3	3
118	силу и	1	3
119	отношению к	5	3
120	например в	1	2
121	самом деле	2	2
122	на самом	2	2
123	и для	1	2
124	в сущности	6	2
125	что иное	5	2
126	принадлежит к	1	2
127	я не	1	2
128	хотя бы	3	2
129	и то	2	2
130	в которых	1	2
131	иное как	5	2
132	во всех	1	2
133	но не	10	2
134	не все	2	2
135	не просто	2	2
136	в поисках	1	2
137	его на	1	2
138	перед нами	1	2
139	не сам	2	2
140	но его	1	2
141	в которой	2	2
142	тому же	4	2
143	на его	2	2
144	вера в	1	2
145	состоит в	11	2
146	в силу	3	2
147	из него	1	2
148	и по	2	2
149	могла бы	3	2
150	а затем	1	2
151	и может	1	2
152	из них	2	2
153	той же	2	2
154	с другими	4	2
155	это не	6	2
156	ни в	4	2
157	она и	1	2
158	как и	13	2
159	такой же	2	2
160	во время	1	2
161	и ее	1	2
162	не столько	2	2
163	и эти	1	2
164	и более	4	2
165	их в	1	2
166	случае мы	1	2
167	тем самым	7	2
168	одна из	1	2
169	на котором	1	2
170	другой стороны	2	2
171	только с	1	2
172	к себе	1	2
173	могут быть	4	2
174	того чтобы	3	2
175	в виду	1	2
176	здесь не	2	2
177	уже с	1	2
178	же эти	1	2
179	в разных	1	2
180	на вопрос	4	2
181	с другой	4	2
182	а также	3	2
183	они приобретают	1	2
184	в него	1	2
185	на которой	1	2
186	оно и	1	2
187	ниже при	1	2
188	проникнуть в	1	2
189	а то	1	2
190	при помощи	2	2
191	дает ему	1	2
192	слова в	1	2
193	всегда только	1	2
194	тут же	1	2
195	и вместе	1	2
196	и только	1	2
197	не было	1	2
198	в особенности	1	2
199	именно в	4	2
200	здесь в	1	2
201	а с	3	2
202	себя и	4	2
203	его из	1	2
204	превращается в	1	2
205	нет ничего	2	2
206	смысле этого	1	2
207	происходит в	1	2
208	в мир	1	2
209	в тот	1	2
210	да и	1	2
211	здесь имеется	1	2
212	о его	1	2
213	см ниже	2	2
214	или в	1	2
215	и вызывает	1	2
216	вполне могла	1	2
217	его уже	1	2
218	будто бы	3	2
219	все еще	1	2
220	не знает	1	2
221	не что	4	2
222	также не	1	2
223	ее в	1	2
224	себя как	1	1
225	сам по	1	1
226	он может	2	1
227	ко всем	1	1
228	перед лицом	6	1
229	к сыну	1	1
230	или по	1	1
231	не имеют	1	1
232	едва ли	2	1
233	в зависимости	1	1
234	то самое	1	1
235	по его	1	1
236	а как	2	1
237	есть не	8	1
238	под ними	1	1
239	и о	2	1
240	это всегда	3	1
241	на себя	2	1
242	что можно	1	1
243	зависимости от	1	1
244	итак анализ	1	1
245	вопрос об	3	1
246	отсылает к	2	1
247	в отличие	6	1
248	он сам	1	1
249	с его	3	1
250	тем как	1	1
251	старик в	1	1
252	чем это	1	1
253	а тем	1	1
254	на основе	2	1
255	но как	1	1
256	а только	1	1
257	к которой	1	1
258	в сторону	1	1
259	может она	1	1
260	отличие от	6	1
261	отнюдь не	15	1
262	как говорит	2	1
263	в течение	1	1
264	до его	2	1
265	как к	2	1
266	как нам	1	1
267	однако не	3	1
268	и той	1	1
269	встрече с	3	1
270	и как	5	1
271	и тот	1	1
272	говорит об	1	1
273	и к	3	1
274	именно эта	1	1
275	со своей	1	1
276	в целом	5	1
277	себя к	1	1
278	всей своей	1	1
279	самым и	1	1
280	нам как	1	1
281	еще одна	1	1
282	ей в	1	1
283	в обратном	1	1
284	к миру	1	1
285	становится его	1	1
286	силу своей	2	1
287	или болью	1	1
288	нее собственно	1	1
289	войти в	1	1
290	одной и	1	1
291	что ни	1	1
292	в основу	1	1
293	не будет	3	1
294	неожиданным и	1	1
295	и внутренняя	1	1
296	была в	1	1
297	для своей	1	1
298	с целью	2	1
299	входит в	1	1
300	при встрече	3	1
301	который и	1	1
302	отца к	1	1
303	смерть и	1	1
304	для них	1	1
305	в них	1	1
306	героя или	1	1
307	исходили из	1	1
308	соответствии с	2	1
309	далеко не	6	1
310	этот странный	1	1
311	не всегда	4	1
312	несмотря на	2	1
313	к своему	1	1
314	при анализе	1	1
315	на дорогу	1	1
316	в своей	6	1
317	показывает и	1	1
318	не подлежит	1	1
319	я один	1	1
320	всякий раз	3	1
321	которые в	2	1
322	в стране	1	1
323	при рассмотрении	3	1
324	бы быть	3	1
325	по себе	4	1
326	даже в	3	1
327	нас к	1	1
328	однако между	1	1
329	с миром	1	1
330	не менее	1	1
331	вплоть до	1	1
332	от нас	1	1
333	в обоих	1	1
334	в науке	1	1
335	в то	9	1
336	к этим	1	1
337	в самых	1	1
338	только не	2	1
339	а сама	1	1
340	однако если	1	1
341	воображаемого мира	1	1
342	ужас и	1	1
343	эта сторона	1	1
344	при наличии	3	1
345	этих двух	1	1
346	то именно	1	1
347	во всем	1	1
348	ему и	1	1
349	к какому-нибудь	1	1
350	в процессе	2	1
351	страны мертвых	1	1
352	не вполне	1	1
353	в каком	1	1
354	с другом	1	1
355	только мы	1	1
356	сюжета в	1	1
357	мы встречаем	1	1
358	со стороны	2	1
359	если он	1	1
360	не могут	3	1
361	вступления в	1	1
362	его с	1	1
363	на это	1	1
364	время он	1	1
365	сама же	1	1
366	как мы	2	1
367	ни одно	2	1
368	тогда как	14	1
369	миром и	1	1
370	факт не	1	1
371	таит в	1	1
372	чтобы быть	1	1
373	в пределах	2	1
374	особенно в	2	1
375	одного из	2	1
376	к тем	1	1
377	том как	1	1
378	мира и	1	1
379	является в	1	1
380	от начала	1	1
381	о котором	1	1
382	с ним	4	1
383	образом в	1	1
384	какой это	1	1
385	сводится к	5	1
386	встал и	1	1
387	под этим	1	1
388	это происходит	1	1
389	это вполне	1	1
390	людей как	1	1
391	ее и	1	1
392	обратном порядке	1	1
393	и во	1	1
394	от него	1	1
395	восходит к	1	1
396	связь между	1	1
397	которого не	1	1
398	или иначе	1	1
399	нуждается в	8	1
400	вслед за	1	1
