N	2gram	Vygotskiy__2	FransuaR
1	и в	32	45
2	то есть	21	25
3	и не	10	15
4	в этом	13	14
5	но в	3	14
6	не только	12	14
7	во всех	3	13
8	и его	7	13
9	в его	2	13
10	как бы	6	12
11	что в	20	12
12	то же	13	11
13	в то	5	11
14	в романе	2	11
15	в нем	4	10
16	и с	4	10
17	как и	10	10
18	в том	37	10
19	но и	10	10
20	прежде всего	1	10
21	же время	2	9
22	в ней	5	8
23	таким образом	21	8
24	в самой	2	8
25	как мы	1	8
26	мира и	1	8
27	жизни и	4	8
28	вовсе не	2	8
29	так же	18	8
30	также и	2	7
31	с его	2	7
32	образы в	1	7
33	мы видели	1	7
34	том что	21	7
35	не в	8	7
36	потому что	21	7
37	что и	17	7
38	в конце	3	7
39	и все	4	7
40	все это	5	7
41	в этой	6	6
42	он не	6	6
43	в них	2	6
44	того чтобы	14	6
45	связи с	1	6
46	так и	3	6
47	что он	13	6
48	так как	12	6
49	для того	13	6
50	одним из	1	5
51	например в	3	5
52	самом деле	16	5
53	на самом	5	5
54	это и	1	5
55	с ее	3	5
56	и на	5	5
57	и как	7	5
58	и к	3	5
59	в себя	1	5
60	и у	2	5
61	все эти	7	5
62	на этом	3	5
63	форм и	2	5
64	его в	1	5
65	этом отношении	5	5
66	мы видим	4	5
67	со всеми	1	5
68	и их	3	5
69	как раз	5	5
70	в связи	1	5
71	не может	17	5
72	но это	2	5
73	же как	4	4
74	той же	8	4
75	его не	1	4
76	мы не	3	4
77	и о	1	4
78	в сущности	7	4
79	но не	2	4
80	в общем	3	4
81	кроме того	1	4
82	в самом	12	4
83	тому же	1	4
84	по своему	3	4
85	об этом	3	4
86	это было	3	4
87	точки зрения	17	4
88	в их	3	4
89	в основе	11	4
90	и это	4	4
91	можно было	7	4
92	здесь как	1	4
93	ничего не	4	4
94	и здесь	2	4
95	о том	6	4
96	и во	1	4
97	только в	7	4
98	в первой	1	4
99	с этим	4	4
100	мы находим	2	4
101	и даже	5	4
102	сказать что	7	4
103	а не	7	4
104	чем же	1	4
105	как это	4	4
106	и от	2	4
107	бы в	1	4
108	а в	4	4
109	как на	5	4
110	по поводу	1	4
111	такой же	7	4
112	почти всегда	1	3
113	почти все	1	3
114	того же	2	3
115	и он	3	3
116	из этих	1	3
117	как в	9	3
118	дело идет	1	3
119	выйти из	1	3
120	как он	2	3
121	вообще не	1	3
122	что она	16	3
123	и вот	3	3
124	ни в	2	3
125	он и	1	3
126	до сих	5	3
127	в своей	3	3
128	в которых	3	3
129	от его	1	3
130	не менее	8	3
131	мир и	1	3
132	дело в	1	3
133	не имеет	4	3
134	что на	4	3
135	от того	4	3
136	то время	3	3
137	в другом	1	3
138	часто в	1	3
139	это не	2	3
140	именно в	1	3
141	того что	8	3
142	и прежде	1	3
143	для всех	1	3
144	в поэзии	3	3
145	для него	1	3
146	в одном	2	3
147	но он	3	3
148	не было	2	3
149	там где	2	3
150	вместе с	2	3
151	от страха	1	3
152	по существу	3	3
153	сих пор	5	3
154	и для	4	3
155	с помощью	1	3
156	находим в	1	3
157	на этот	2	3
158	и другие	1	3
159	ту же	4	2
160	чтобы не	1	2
161	не хочет	1	2
162	с точки	10	2
163	и до	4	2
164	из его	1	2
165	самому существу	1	2
166	и больше	1	2
167	и за	1	2
168	в целом	4	2
169	к самым	1	2
170	в чем	4	2
171	в данном	4	2
172	отличие от	2	2
173	относится к	3	2
174	в истории	1	2
175	независимо от	1	2
176	все же	4	2
177	кто не	1	2
178	когда он	10	2
179	и наконец	1	2
180	что это	8	2
181	он в	3	2
182	очень важно	1	2
183	им в	1	2
184	роль в	2	2
185	и если	1	2
186	при этом	13	2
187	но именно	1	2
188	он должен	1	2
189	с представлением	1	2
190	так например	1	2
191	том же	2	2
192	на все	5	2
193	было бы	11	2
194	и смерти	1	2
195	с тем	11	2
196	несмотря на	4	2
197	когда в	1	2
198	философии а	1	2
199	и без	2	2
200	человеком и	3	2
201	не столько	1	2
202	из области	1	2
203	но эта	2	2
204	в отношении	3	2
205	вплоть до	2	2
206	что эта	1	2
207	на котором	1	2
208	если в	2	2
209	на него	2	2
210	не нуждается	1	2
211	взглянуть на	1	2
212	у этого	1	2
213	к ней	1	2
214	видим что	3	2
215	они и	1	2
216	уже и	1	2
217	которая не	2	2
218	с другом	1	2
219	не могут	3	2
220	что все	9	2
221	к тому	7	2
222	о таких	1	2
223	он оказывается	1	2
224	в каждом	2	2
225	должен быть	1	2
226	если мы	12	2
227	данном случае	4	2
228	так в	2	2
229	и что	22	2
230	на том	2	2
231	еще в	1	2
232	том как	2	2
233	по тому	1	2
234	жизнь и	3	2
235	и вообще	2	2
236	же самое	6	2
237	утверждают что	1	2
238	вот это	1	2
239	и т.д	1	2
240	и та	1	2
241	но мы	1	2
242	можно сказать	1	2
243	к нему	2	2
244	между тем	4	2
245	переходит в	1	2
246	применяется к	2	2
247	в свете	2	2
248	и она	1	2
249	важное значение	1	2
250	ли он	2	2
251	это очень	2	2
252	здесь с	1	2
253	в уста	1	2
254	в качестве	1	2
255	в большинстве	1	2
256	значение и	2	2
257	ведь это	1	2
258	у нее	1	2
259	мы можем	3	2
260	может быть	18	2
261	заметить что	2	2
262	и только	2	2
263	в особенности	2	2
264	в отличие	1	2
265	себя и	1	2
266	нужно сказать	1	2
267	один из	3	2
268	чем на	1	2
269	на эту	1	2
270	один раз	1	2
271	эти особенности	1	2
272	эти последние	1	2
273	конечно не	1	2
274	во все	1	2
275	и там	1	2
276	друг с	1	2
277	раз то	1	2
278	благодаря этому	1	2
279	которой можно	1	2
280	в эту	1	2
281	хотя бы	3	2
282	то что	21	2
283	их с	2	2
284	это в	2	2
285	к этому	1	2
286	с новыми	1	1
287	совершенно справедливо	6	1
288	не остается	2	1
289	утверждение что	1	1
290	он может	1	1
291	далее и	1	1
292	то в	1	1
293	тем же	1	1
294	этот краткий	1	1
295	из самых	2	1
296	а об	1	1
297	не имеют	2	1
298	все те	2	1
299	течения и	1	1
300	и этот	2	1
301	всей литературы	1	1
302	поэзии и	7	1
303	в несколько	1	1
304	а как	1	1
305	полагает что	2	1
306	есть не	4	1
307	для выражения	2	1
308	и была	1	1
309	том насколько	1	1
310	нуждаются в	1	1
311	нашу мысль	2	1
312	та же	3	1
313	что уже	1	1
314	то это	3	1
315	в ход	2	1
316	самой границе	1	1
317	похожи на	1	1
318	в обычной	1	1
319	столь же	4	1
320	время в	1	1
321	же самые	2	1
322	тем как	1	1
323	могло быть	1	1
324	но как	3	1
325	же на	1	1
326	для других	1	1
327	конечном счете	3	1
328	он полагает	1	1
329	не просто	1	1
330	друг от	1	1
331	за пределы	1	1
332	что они	7	1
333	характер и	1	1
334	более чем	1	1
335	и будем	2	1
336	если она	2	1
337	его на	1	1
338	общего с	1	1
339	что кроме	1	1
340	связывает их	1	1
341	века и	1	1
342	и где	1	1
343	сознания в	1	1
344	целый ряд	6	1
345	что по	2	1
346	имеет в	1	1
347	он на	1	1
348	и стремления	1	1
349	лет а	1	1
350	где все	1	1
351	бы и	3	1
352	самой природе	1	1
353	формы в	3	1
354	бы не	2	1
355	одном случае	1	1
356	нами в	1	1
357	там мы	1	1
358	общественного человека	1	1
359	в себе	2	1
360	другом случае	1	1
361	любит а	1	1
362	на то	11	1
363	его более	1	1
364	он все	3	1
365	из большого	1	1
366	которая является	1	1
367	не как	3	1
368	искаженном виде	1	1
369	для понимания	1	1
370	не могли	3	1
371	и верно	1	1
372	одной и	4	1
373	и по	4	1
374	в нее	1	1
375	в основу	1	1
376	но все	1	1
377	как оно	1	1
378	в одну	1	1
379	мы его	1	1
380	здесь он	1	1
381	и характер	1	1
382	значение в	2	1
383	возвращает к	1	1
384	удовольствие от	3	1
385	рассказывает о	1	1
386	было в	1	1
387	к природе	2	1
388	бы нам	1	1
389	и мы	6	1
390	форму и	2	1
391	что большинство	1	1
392	должен был	2	1
393	начала и	2	1
394	все действующие	1	1
395	в жизни	4	1
396	даже по	1	1
397	поэтому можно	1	1
398	вводит в	1	1
399	далеко не	5	1
400	все было	1	1
401	тот самый	2	1
402	что не	3	1
403	одна и	1	1
404	жизни но	1	1
405	и формы	1	1
406	они в	2	1
407	потому и	1	1
408	и того	1	1
409	смысл и	2	1
410	между ними	1	1
411	игру и	1	1
412	об особом	1	1
413	нужно было	1	1
414	и сейчас	3	1
415	к восприятию	1	1
416	и тут	1	1
417	в котором	1	1
418	бы к	1	1
419	что всякий	1	1
420	он дает	2	1
421	жизни с	3	1
422	должны были	1	1
423	своему существу	2	1
424	и той	4	1
425	в поэме	1	1
426	которые в	4	1
427	тем не	4	1
428	и более	4	1
429	их в	2	1
430	на его	2	1
431	что этот	2	1
432	для нее	2	1
433	и под	1	1
434	любовь к	1	1
435	тому что	4	1
436	точно и	2	1
437	что с	3	1
438	что ему	1	1
439	же самую	2	1
440	эти формы	1	1
441	тогда когда	3	1
442	принадлежат к	2	1
443	того как	4	1
444	одна из	1	1
445	совершенно аналогично	3	1
446	своего существования	1	1
447	к этим	1	1
448	имеют ничего	1	1
449	в процессе	2	1
450	есть еще	1	1
451	мы все	1	1
452	действующие лица	1	1
453	принадлежит к	1	1
454	в день	2	1
455	никогда не	9	1
456	и всегда	2	1
457	казалось бы	2	1
458	это то	2	1
459	при всем	3	1
460	этих двух	2	1
461	с нами	1	1
462	очень мало	1	1
463	как она	4	1
464	связь и	1	1
465	на природу	1	1
466	же он	1	1
467	не по	1	1
468	возвращает нас	1	1
469	как будто	7	1
470	игре и	1	1
471	в области	1	1
472	больше того	2	1
473	к той	1	1
474	все то	1	1
475	прямо говорит	2	1
476	встречается в	1	1
477	этой истории	1	1
478	чтобы сделать	1	1
479	это конечно	1	1
480	как только	2	1
481	еще яснее	1	1
482	что вы	1	1
483	в наши	1	1
484	указывает на	3	1
485	участвуют в	1	1
486	что при	9	1
487	и со	1	1
488	из ее	1	1
489	не поймем	1	1
490	из нее	1	1
491	и самое	1	1
492	этом нет	1	1
493	от друга	1	1
494	существенное значение	1	1
495	свою очередь	2	1
496	и сами	1	1
497	это только	3	1
498	на другой	2	1
499	формы и	6	1
500	и говорит	2	1
501	в произведении	4	1
502	идет не	2	1
503	никак не	4	1
504	так было	2	1
505	приводит к	1	1
506	имеет никакого	1	1
507	и когда	4	1
508	и сам	4	1
509	то как	3	1
510	что у	5	1
511	те же	6	1
512	времени и	1	1
513	можно понять	1	1
514	еще не	2	1
515	подход к	2	1
516	понятно что	2	1
517	с этого	1	1
518	если бы	6	1
519	собой и	1	1
520	для этого	3	1
521	после того	2	1
522	стремление к	1	1
523	в игре	2	1
524	их образы	1	1
525	смысле и	1	1
526	образом в	3	1
527	по чисто	1	1
528	о нем	1	1
529	именно потому	2	1
530	характер этого	1	1
531	на вопрос	2	1
532	и поэтому	4	1
533	они принадлежат	1	1
534	что каждый	1	1
535	основе своей	1	1
536	все его	1	1
537	значение имеют	1	1
538	в конечном	3	1
539	связь между	1	1
540	которой мы	2	1
541	идет к	1	1
542	самым ранним	1	1
543	этому поводу	1	1
544	за основу	2	1
545	я думаю	1	1
546	в языке	4	1
547	и содержания	1	1
548	он по	1	1
549	тем более	2	1
550	на какую	1	1
551	у всех	2	1
552	ряд других	1	1
553	и самые	1	1
554	порядка и	2	1
555	в новой	2	1
556	в двух	1	1
557	тот же	6	1
558	и влияние	1	1
559	с ними	1	1
560	и является	1	1
561	которое мы	1	1
562	и ее	3	1
563	по этому	1	1
564	и из	6	1
565	позволяет себе	1	1
566	не будет	1	1
567	именно на	2	1
568	король и	1	1
569	происходящую в	1	1
570	время которое	1	1
571	которому он	2	1
572	на такой	1	1
573	он начинает	1	1
574	же явления	1	1
575	только тогда	1	1
576	свидетельствует о	1	1
577	не дает	1	1
578	из них	4	1
