N	3gram	Bakhtin_Fr_3	Problema
1	с точки зрения	1	11
2	той или иной	2	11
3	в нашем смысле	1	10
4	в том что	1	8
5	в той или	2	7
6	с другой стороны	1	6
7	в данном случае	2	5
8	но даже и	1	4
9	можно было бы	2	4
10	во всяком случае	1	4
11	имеем в виду	1	3
12	на самом деле	3	3
13	тех или иных	1	3
14	в связи с	4	3
15	о том что	2	3
16	только в пределах	1	2
17	что иное как	1	2
18	и в других	2	2
19	хотя бы и	1	2
20	как будто бы	1	2
21	в значительной мере	1	2
22	и в частности	1	2
23	в том чтобы	1	2
24	все такого рода	1	2
25	а также и	3	2
26	и не было	2	2
27	не только для	1	2
28	вовсе не являются	1	2
29	мы все время	1	2
30	для того чтобы	3	2
31	есть не что	1	2
32	не что иное	1	2
33	заключается в том	1	2
34	и прежде всего	3	2
35	но никак не	1	2
36	в то же	6	2
37	в виду и	1	1
38	но все же	1	1
39	на том что	1	1
40	силой и с	1	1
41	дело здесь не	1	1
42	дело в том	1	1
43	мы имеем в	1	1
44	здесь прежде всего	1	1
45	свидетельствует о том	1	1
46	и не раз	1	1
47	о том как	1	1
48	в нем и	1	1
49	как раз и	1	1
50	по сравнению с	2	1
51	дело вовсе не	1	1
52	и не может	1	1
53	бы то ни	1	1
54	каждый такой образ	1	1
55	только то что	1	1
56	то что тот	1	1
57	том числе и	2	1
58	за то что	1	1
59	в мировой литературе	3	1
60	в основе своей	1	1
61	и потому в	1	1
62	физического и духовного	1	1
63	до сих пор	4	1
64	как и его	1	1
65	войне и мире	1	1
66	не подлежит никакому	2	1
67	то ни было	1	1
68	подлежит никакому сомнению	2	1
69	который в свою	1	1
70	ни к какому	1	1
71	нам уже приходилось	1	1
72	несет на себе	1	1
73	это тот самый	1	1
74	тут же и	1	1
75	бы и не	1	1
76	прежде всего в	1	1
77	то есть он	1	1
78	в том числе	3	1
79	они превращаются в	1	1
80	и как они	1	1
81	в новое время	1	1
82	само по себе	1	1
83	в художественном образе	1	1
84	жизни то есть	1	1
85	по себе конечно	1	1
86	точном смысле слова	1	1
87	она вовсе не	1	1
88	и вместе с	1	1
89	в свою очередь	1	1
90	это и есть	1	1
91	в начале этого	1	1
92	очень далек от	1	1
93	но и для	1	1
94	с самого начала	1	1
95	в них все	1	1
96	в настоящее время	1	1
97	здесь вовсе не	1	1
98	об этом свидетельствует	1	1
99	это вовсе не	2	1
100	выражение только в	1	1
101	а не так	1	1
102	как и в	2	1
