N	3gram	Bakhtin_Pr_3	Istorich
1	и т д	2	16
2	с другой стороны	3	8
3	о том что	2	5
4	тем не менее	2	4
5	в том что	1	4
6	то что в	1	3
7	не может быть	6	3
8	в данном случае	1	3
9	даже там где	1	2
10	и в других	1	2
11	потому что у	1	2
12	до сих пор	1	2
13	но тем не	1	2
14	лежит в основе	1	2
15	так и в	2	2
16	есть еще одна	1	2
17	но все же	1	2
18	как и в	1	2
19	что и в	1	2
20	мы увидим что	2	2
21	потому что я	1	1
22	хотя и не	1	1
23	так что он	1	1
24	самом деле и	1	1
25	с точки зрения	4	1
26	от него и	1	1
27	он не мог	1	1
28	а не в	2	1
29	по отношению к	5	1
30	в самом деле	3	1
31	и в особенности	1	1
32	т д и	1	1
33	в этом случае	2	1
34	тем что это	1	1
35	он мог бы	1	1
36	он не может	3	1
37	в нем и	1	1
38	что он может	1	1
39	сама по себе	2	1
40	что он не	1	1
41	мы должны признать	1	1
42	не входит в	2	1
43	таким образом на	1	1
44	бы то ни	4	1
45	а так как	1	1
46	но все это	2	1
47	и т п	6	1
48	в большинстве случаев	2	1
49	как мы уже	1	1
50	вы говорите что	1	1
51	как если бы	1	1
52	и не в	3	1
53	у него нет	1	1
54	вместе с тем	2	1
55	и у других	1	1
56	вопрос об исторических	1	1
57	там где он	2	1
58	то ни было	4	1
59	и что он	1	1
60	остановимся только на	2	1
61	и тот же	1	1
62	друг на друга	2	1
63	как бы от	1	1
64	в которой он	1	1
65	то что он	1	1
66	как в начале	1	1
67	не может и	1	1
68	на вопрос что	1	1
69	почти никогда не	1	1
70	в них не	1	1
71	один и тот	1	1
72	до бесконечности и	1	1
73	то новое что	1	1
74	этого не может	1	1
75	перед тем как	1	1
76	вопрос о том	1	1
77	но все эти	1	1
78	он обращается к	1	1
79	его за руку	1	1
80	к тому что	1	1
81	что он на	1	1
82	на друга что	1	1
83	к самому себе	1	1
84	но не может	1	1
85	по его мнению	1	1
86	уже не в	1	1
87	а я на	1	1
88	как мы видели	2	1
89	мы видели что	1	1
