N	2gram	Bakhtin_Pr_1	Narrotol
1	не только	13	31
2	но и	11	27
3	и не	34	23
4	при этом	3	19
5	может быть	21	15
6	в качестве	1	14
7	в частности	1	14
8	как и	8	13
9	а не	20	13
10	а в	7	13
11	в этом	25	12
12	только в	8	12
13	и в	23	11
14	в данном	2	11
15	тогда как	1	10
16	своего рода	1	10
17	и его	13	10
18	такого рода	1	10
19	то есть	24	9
20	времени и	1	9
21	во времени	3	9
22	то что	18	9
23	то же	10	8
24	не может	11	8
25	данном случае	2	8
26	в том	11	8
27	уже не	8	8
28	со стороны	2	8
29	и т.п	3	8
30	но в	4	7
31	том что	9	7
32	если бы	10	7
33	у него	6	7
34	и он	1	6
35	в самом	8	6
36	не в	6	6
37	в этой	4	6
38	в себе	5	6
39	об этом	1	6
40	к тому	1	6
41	во втором	1	6
42	в его	24	6
43	как бы	28	6
44	один из	2	6
45	как раз	4	6
46	жизни и	6	6
47	и на	10	5
48	как правило	1	5
49	перед нами	4	5
50	так и	10	5
51	точки зрения	21	5
52	в своей	11	5
53	тем самым	1	5
54	потому что	12	5
55	можно сказать	2	5
56	точка зрения	7	5
57	то в	1	4
58	в первом	2	4
59	на себя	3	4
60	еще не	5	4
61	с его	6	4
62	но не	8	4
63	как в	6	4
64	все же	5	4
65	хотя и	1	4
66	из этих	2	4
67	в нем	20	4
68	в мире	7	4
69	из них	2	4
70	по себе	7	4
71	и тем	2	4
72	в одном	9	4
73	в то	10	4
74	одна из	2	4
75	того чтобы	4	4
76	никогда не	5	4
77	в сознании	2	4
78	к себе	2	4
79	в ней	1	4
80	что у	1	4
81	о том	2	4
82	же время	7	4
83	к нему	3	4
84	в литературе	3	4
85	того что	2	4
86	для него	15	4
87	прежде всего	7	4
88	мира в	6	4
89	и то	1	3
90	самом деле	5	3
91	идет о	3	3
92	едва ли	1	3
93	мы не	2	3
94	а для	1	3
95	он сам	3	3
96	но как	3	3
97	в своем	8	3
98	и как	8	3
99	в целом	4	3
100	в нашем	1	3
101	но именно	4	3
102	он не	4	3
103	для того	2	3
104	подобно тому	3	3
105	и с	4	3
106	это не	10	3
107	начала и	1	3
108	в жизни	6	3
109	их в	2	3
110	однако в	2	3
111	не менее	1	3
112	но они	4	3
113	в русской	1	3
114	как будто	3	3
115	этом отношении	5	3
116	у нас	1	3
117	и о	3	3
118	но при	1	3
119	о нем	11	3
120	его жизни	1	3
121	лишь в	3	3
122	между тем	5	3
123	что он	10	3
124	по отношению	11	3
125	могло бы	1	3
126	в пространстве	3	3
127	может служить	1	3
128	представляют собой	1	3
129	именно в	6	3
130	при всей	1	3
131	не было	3	3
132	из участников	1	3
133	тому как	3	3
134	в начале	1	3
135	но для	2	3
136	это уже	1	3
137	не существует	1	3
138	и все	3	3
139	жизни а	2	3
140	первом случае	1	3
141	отношению к	11	3
142	героя в	4	3
143	что в	8	3
144	а о	1	2
145	в сфере	2	2
146	своего и	1	2
147	тем же	1	2
148	сознания героя	1	2
149	в зависимости	3	2
150	всех его	1	2
151	героя но	1	2
152	и для	3	2
153	в сущности	5	2
154	и чужого	1	2
155	жизни как	1	2
156	зависимости от	3	2
157	и самого	4	2
158	двух или	1	2
159	в чем	1	2
160	события в	1	2
161	как если	1	2
162	чем это	1	2
163	в зеркале	1	2
164	отличие от	2	2
165	в едином	4	2
166	в е	2	2
167	в той	6	2
168	что касается	1	2
169	в событие	1	2
170	дистанция между	1	2
171	сознания в	2	2
172	глава вторая	1	2
173	зрения как	1	2
174	в известном	1	2
175	роль в	2	2
176	героя к	1	2
177	так сказать	3	2
178	и еще	1	2
179	и вот	2	2
180	одно и	1	2
181	человека в	5	2
182	не будет	1	2
183	а его	3	2
184	входит в	2	2
185	это было	1	2
186	я в	1	2
187	для них	1	2
188	все равно	2	2
189	он и	5	2
190	и тогда	1	2
191	в этих	2	2
192	в отличие	2	2
193	сих пор	2	2
194	у тургенева	1	2
195	она не	5	2
196	дело в	1	2
197	не могло	1	2
198	казалось бы	1	2
199	ничего не	6	2
200	как она	1	2
201	и является	1	2
202	истории как	1	2
203	не столь	1	2
204	не слышит	1	2
205	же самое	1	2
206	они и	1	2
207	оно не	2	2
208	как мы	5	2
209	у себя	3	2
210	с ее	2	2
211	здесь не	1	2
212	другой стороны	2	2
213	в произведении	1	2
214	в пределах	9	2
215	что может	2	2
216	с ним	6	2
217	точек зрения	3	2
218	за пределами	1	2
219	слово то	1	2
220	никак не	2	2
221	до сих	2	2
222	один голос	1	2
223	с другой	2	2
224	другого сознания	1	2
225	времени в	1	2
226	тем или	1	2
227	в форме	6	2
228	и только	1	2
229	же в	2	2
230	известном смысле	1	2
231	всяком случае	3	2
232	который в	1	2
233	себя в	3	2
234	до конца	5	2
235	его и	1	2
236	сами по	3	2
237	в конце	5	2
238	не о	1	2
239	друг друга	3	2
240	глава первая	1	2
241	нами не	1	2
242	и даже	3	2
243	в области	3	2
244	в результате	4	2
245	как у	2	2
246	на ее	1	2
247	и притом	2	2
248	что не	1	2
249	героя и	5	2
250	а на	1	2
251	человеческой жизни	2	2
252	что мы	1	2
253	позволяет нам	1	2
254	вместе с	2	2
255	к его	1	2
256	по своим	2	2
257	да и	2	2
258	в первой	2	2
259	быть и	1	2
260	нести в	1	2
261	и от	1	2
262	она может	1	2
263	в году	1	2
264	или иным	1	2
265	хотя бы	2	2
266	только что	1	2
267	прошлого и	1	2
268	жизни в	1	2
269	в романе	11	2
270	между ними	2	2
271	сказать что	5	2
272	все что	3	2
273	во всяком	4	2
274	и наиболее	1	1
275	если б	1	1
276	одним из	8	1
277	же как	1	1
278	бы именно	1	1
279	не видим	1	1
280	одного дня	1	1
281	на самом	4	1
282	е годы	2	1
283	это и	9	1
284	и есть	5	1
285	и до	1	1
286	разделяется на	1	1
287	мы уже	2	1
288	из всех	1	1
289	например в	3	1
290	слезами и	1	1
291	нами был	1	1
292	событийного взаимодействия	1	1
293	не приходится	1	1
294	в первый	1	1
295	этом не	1	1
296	он как	1	1
297	то и	2	1
298	в каждый	1	1
299	и внутренние	1	1
300	принадлежит к	1	1
301	субъективную значимость	1	1
302	слова о	1	1
303	но даже	1	1
304	этого термина	1	1
305	из которых	2	1
306	и сами	1	1
307	в последних	1	1
308	бы то	3	1
309	тем как	4	1
310	не отличается	1	1
311	от лица	1	1
312	своей работе	1	1
313	человеку с	1	1
314	а только	1	1
315	не то	1	1
316	не входит	1	1
317	значение и	1	1
318	его сознания	3	1
319	не все	1	1
320	ответ на	1	1
321	отношение к	1	1
322	героев для	1	1
323	слова героя	1	1
324	к автору	1	1
325	в особом	1	1
326	его на	2	1
327	что именно	2	1
328	с этим	1	1
329	так можно	1	1
330	на минуту	1	1
331	в полном	1	1
332	не улавливает	1	1
333	искусстве слова	1	1
334	и наконец	5	1
335	более глубоким	1	1
336	и к	4	1
337	в действительности	1	1
338	в противоположность	3	1
339	за собой	1	1
340	впечатление что	1	1
341	со своей	1	1
342	прошлое в	1	1
343	в которой	4	1
344	что это	1	1
345	ни один	2	1
346	позиции автора	1	1
347	тут и	2	1
348	тоже не	1	1
349	ни одна	1	1
350	приводит к	3	1
351	что даже	1	1
352	видим и	1	1
353	чем его	1	1
354	мира но	2	1
355	но ведь	1	1
356	претендовать на	1	1
357	как он	2	1
358	но на	1	1
359	всей его	2	1
360	другому сознанию	1	1
361	что она	2	1
362	задний план	1	1
363	к герою	1	1
364	что писатель	1	1
365	не как	12	1
366	имеет смысл	2	1
367	друг с	3	1
368	какой бы	2	1
369	в творческом	1	1
370	и по	2	1
371	облик героя	1	1
372	людей и	1	1
373	таким образом	11	1
374	но все	4	1
375	значительной степени	1	1
376	то ни	3	1
377	которого была	1	1
378	значение в	1	1
379	чего он	1	1
380	той же	6	1
381	них не	1	1
382	его в	4	1
383	первой главе	1	1
384	с другими	7	1
385	на бумаге	1	1
386	он есть	3	1
387	о художественной	1	1
388	лишь на	2	1
389	на свои	1	1
390	он является	1	1
391	далеко не	1	1
