N	2gram	Voloshinov_1	Myshleni
1	речи и	6	28
2	точки зрения	10	26
3	таким образом	7	26
4	в том	2	24
5	и в	38	23
6	том что	3	21
7	в целом	4	20
8	с точки	5	18
9	в этом	10	17
10	того чтобы	7	17
11	то что	8	17
12	не только	27	16
13	так же	4	16
14	того что	4	15
15	для того	9	15
16	как и	10	14
17	речи в	1	14
18	может быть	13	14
19	но и	13	14
20	в его	6	14
21	что в	1	14
22	с помощью	6	13
23	в развитии	1	12
24	не может	12	12
25	представляет собой	2	11
26	сказать что	3	11
27	как бы	28	11
28	в отношении	2	10
29	с другой	1	10
30	прежде всего	21	10
31	внутренней речи	18	9
32	и с	5	9
33	между тем	3	9
34	в качестве	4	9
35	другой стороны	1	9
36	же точно	1	9
37	вместе с	5	9
38	и не	14	9
39	не является	5	9
40	человеческой речи	3	8
41	то же	14	8
42	самого начала	4	8
43	в процессе	6	8
44	в основе	2	8
45	с самого	4	8
46	и на	6	8
47	нашего исследования	2	8
48	мы не	9	7
49	вопрос о	2	7
50	как уже	2	7
51	в самом	4	7
52	в этой	6	7
53	в другом	1	7
54	с тем	8	7
55	в то	9	7
56	так как	7	7
57	что он	2	7
58	же как	1	6
59	в сущности	1	6
60	все это	4	6
61	столь же	1	6
62	независимо от	5	6
63	с этим	2	6
64	в себе	9	6
65	в силу	1	6
66	лишь в	4	6
67	и тем	6	6
68	с этой	1	6
69	по сравнению	1	6
70	мысли и	1	6
71	и его	7	6
72	другом месте	1	6
73	о том	4	6
74	учения о	1	6
75	связь между	2	6
76	все время	5	6
77	только в	6	6
78	между этими	1	6
79	мы можем	7	6
80	тем что	2	6
81	от того	3	6
82	именно в	1	6
83	потому что	5	6
84	собственном смысле	1	5
85	сравнению с	1	5
86	между собой	2	5
87	бы в	5	5
88	в собственном	1	5
89	перед нами	3	5
90	и как	9	5
91	но в	5	5
92	на то	1	5
93	он не	2	5
94	а затем	1	5
95	представить себе	3	5
96	если бы	4	5
97	тем самым	7	5
98	для этого	1	5
99	по себе	1	5
100	тому что	5	5
101	по своей	2	5
102	как мы	9	5
103	что может	1	5
104	связан с	1	5
105	и т.д	21	5
106	и что	1	5
107	можно сказать	4	5
108	так и	6	5
109	что для	1	5
110	слова и	5	5
111	что мы	11	5
112	и все	4	5
113	тем более	1	5
114	мы должны	10	5
115	речи если	1	5
116	в какой	2	5
117	в своих	2	5
118	в котором	3	4
119	которую мы	1	4
120	в чем	1	4
121	с его	7	4
122	но не	2	4
123	как в	2	4
124	целый ряд	3	4
125	и к	4	4
126	все эти	2	4
127	при этом	9	4
128	их в	3	4
129	было бы	7	4
130	ни в	1	4
131	в своей	2	4
132	не в	6	4
133	но вместе	1	4
134	убедиться в	1	4
135	этом отношении	2	4
136	к тому	4	4
137	должен быть	2	4
138	речи мы	1	4
139	внутренняя речь	5	4
140	по мере	1	4
141	мы видим	3	4
142	для всех	2	4
143	в одном	3	4
144	как раз	1	4
145	и речь	2	4
146	до сих	1	4
147	а с	5	4
148	этого слова	3	4
149	сих пор	2	4
150	стоит только	1	4
151	она должна	1	4
152	в результате	1	4
153	хотя бы	18	4
154	в свою	6	4
155	показали что	1	4
156	к этому	2	4
157	смысле слова	1	3
158	отношения к	3	3
159	человека и	1	3
160	не остается	1	3
161	и то	3	3
162	самом деле	4	3
163	приходит к	1	3
164	мы называем	4	3
165	оба эти	1	3
166	я не	1	3
167	из которых	3	3
168	в их	1	3
169	же мере	1	3
170	ответ на	2	3
171	в общем	1	3
172	в новом	1	3
173	нашего сознания	2	3
174	в одной	1	3
175	что именно	3	3
176	в своем	1	3
177	все же	7	3
178	в которой	7	3
179	что это	4	3
180	он в	1	3
181	из этих	1	3
182	речи но	2	3
183	самым существенным	1	3
184	как он	1	3
185	в наших	1	3
186	друг другу	2	3
187	и если	1	3
188	сейчас не	1	3
189	факт что	1	3
190	его не	2	3
191	на все	1	3
192	между отдельными	1	3
193	на две	1	3
194	мы говорили	2	3
195	в которых	2	3
196	должны были	2	3
197	на эти	2	3
198	она не	1	3
199	тогда когда	1	3
200	ничего не	8	3
201	в области	5	3
202	в каком	2	3
203	же самое	5	3
204	что оно	3	3
205	и это	7	3
206	свою очередь	4	3
207	можно было	4	3
208	внутреннюю речь	3	3
209	речь как	1	3
210	об этом	3	3
211	остается ничего	1	3
212	одного из	1	3
213	может не	1	3
214	на отдельные	2	3
215	к установлению	1	3
216	и которое	1	3
217	и следовательно	5	3
218	обе эти	1	3
219	этот вопрос	2	3
220	связи с	3	3
221	уже в	5	3
222	отдельные элементы	1	3
223	вовсе не	2	3
224	общения и	4	3
225	на этот	1	3
226	во всех	6	3
227	превращается в	1	3
228	а не	6	3
229	речь не	1	3
230	смысле этого	2	3
231	если не	3	3
232	значения слова	1	3
233	тем и	2	3
234	и от	7	3
235	сознания и	1	3
236	останавливаться на	2	3
237	от всех	1	3
238	он может	1	2
239	другому человеку	1	2
240	между двумя	2	2
241	и до	1	2
242	что эти	2	2
243	в зависимости	5	2
244	той же	5	2
245	есть не	2	2
246	является наиболее	3	2
247	бы что	1	2
248	само слово	1	2
249	которое не	2	2
250	зависимости от	5	2
251	почти на	1	2
252	ответа на	1	2
253	что его	1	2
254	в ее	3	2
255	только тогда	2	2
256	который мы	2	2
257	себе и	2	2
258	на речь	1	2
259	за пределы	1	2
260	к сожалению	1	2
261	как говорит	1	2
262	речи именно	1	2
263	тех случаях	2	2
264	хотя и	3	2
265	когда он	1	2
266	и понимания	1	2
267	и наконец	5	2
268	в противоположность	1	2
269	от этого	1	2
270	за собой	1	2
271	бы и	2	2
272	в нашем	5	2
273	и те	1	2
274	в общении	1	2
275	главным образом	3	2
276	а скорее	1	2
277	ключ к	1	2
278	всех этих	1	2
279	он должен	3	2
280	не к	3	2
281	и вот	3	2
282	одной и	2	2
283	на этом	1	2
284	одно и	4	2
285	но все	4	2
286	значительной степени	2	2
287	том же	1	2
288	из всех	1	2
289	что перед	2	2
290	речью и	1	2
291	с другими	2	2
292	ближе к	1	2
293	несмотря на	2	2
294	мы видели	5	2
295	должно быть	2	2
296	как таковой	3	2
297	был бы	1	2
298	вопроса об	1	2
299	на первый	1	2
300	в этих	2	2
301	и при	2	2
302	из которой	1	2
303	есть речь	1	2
304	и той	5	2
305	точку зрения	3	2
306	и эти	1	2
307	что этот	1	2
308	сам с	1	2
309	с развитием	2	2
310	что эта	1	2
311	этими двумя	1	2
312	того как	1	2
313	говорить о	1	2
314	речь и	4	2
315	никогда не	7	2
316	потребностей и	1	2
317	благодаря тому	1	2
318	слова как	2	2
319	же время	7	2
320	на удовлетворение	1	2
321	на него	4	2
322	про себя	2	2
323	в наши	1	2
324	к пониманию	1	2
325	на вопрос	1	2
326	понять это	1	2
327	в конце	6	2
328	огромное количество	1	2
329	что у	3	2
330	понимание и	2	2
331	с собой	2	2
332	не с	3	2
333	ясно что	2	2
334	поэтому в	1	2
335	короче говоря	3	2
336	и поэтому	3	2
337	в значительной	2	2
338	вслед за	1	2
339	один из	4	2
340	нуждается в	2	2
341	говорили выше	1	2
342	исследования мы	1	2
343	словом и	3	2
344	может сказать	1	2
345	человека с	2	2
346	уже не	4	2
347	вопроса о	4	2
348	в виде	1	2
349	речь в	1	2
350	или даже	2	2
351	ту или	3	2
352	к мысли	1	2
353	для него	3	2
354	эти три	2	2
355	заметить что	2	2
356	зрения с	1	2
357	и даже	3	2
358	развития в	2	2
359	в основу	1	2
360	с той	1	2
361	по всей	1	2
362	если мы	4	2
363	связано с	2	2
364	и пр	4	2
365	чтобы убедиться	1	2
366	которых мы	1	2
367	в слове	3	2
368	и слово	3	2
369	и отношение	1	2
370	в речи	1	2
371	в частности	3	2
372	и потому	2	2
373	как это	5	2
374	человека к	1	2
375	о чем	1	2
376	всего в	3	2
377	в течение	1	2
378	и переживания	2	2
379	в словах	3	2
380	там где	1	2
381	в состоянии	1	2
382	внешнего мира	1	2
383	действительность в	1	2
384	является как	1	2
385	о котором	1	2
386	речи с	1	2
387	речи так	1	2
388	по самой	1	2
389	а в	5	2
390	между ними	3	2
391	с ней	2	2
392	прибавить еще	1	2
393	мы начинаем	1	2
394	жизни и	3	2
395	не слово	1	1
396	не иначе	1	1
397	и развитие	1	1
398	одним из	1	1
399	например в	1	1
400	этом она	1	1
401	наших исследований	1	1
402	на самом	3	1
403	речи во	2	1
404	переход от	1	1
405	показаться что	2	1
406	мы имели	2	1
407	и всем	1	1
408	из трех	2	1
409	не имеют	1	1
410	от всяких	1	1
411	и больше	2	1
412	входящих в	1	1
413	мы уже	10	1
414	для построения	1	1
415	всего того	1	1
416	от своего	1	1
417	первой и	1	1
418	развитие звуковой	1	1
419	среды и	1	1
420	только благодаря	2	1
421	принадлежит к	1	1
422	жизни как	1	1
423	но даже	2	1
424	в виду	3	1
425	себе что	1	1
426	в ней	8	1
427	который может	1	1
428	от всей	1	1
429	эти мысли	1	1
430	еще не	3	1
431	быть в	1	1
432	качестве примера	1	1
433	с реальной	1	1
434	и главное	1	1
435	все больше	2	1
436	итак мы	2	1
437	то он	3	1
438	которые связаны	3	1
439	мы будем	6	1
440	же на	1	1
441	не то	1	1
442	в сторону	1	1
443	общественной жизнью	1	1
444	конечном счете	1	1
445	очевидно что	2	1
446	можем не	2	1
447	что так	1	1
448	и будет	1	1
449	не просто	2	1
450	мы сейчас	1	1
451	взаимодействие как	1	1
452	значение для	1	1
453	он ни	1	1
454	в истории	1	1
455	если она	1	1
456	только ее	1	1
457	это ни	1	1
458	как к	1	1
459	к какому	1	1
460	кроме того	2	1
461	в нужную	1	1
462	и слова	1	1
463	язык жестов	3	1
