N	2gram	Vygotskiy__4	Literetu
1	и не	8	22
2	тогда как	2	17
3	и в	20	16
4	при этом	12	15
5	в этом	24	14
6	не только	15	14
7	но и	9	14
8	в том	42	12
9	может быть	12	12
10	а не	7	12
11	то что	15	12
12	в частности	5	11
13	своего рода	1	10
14	не в	4	10
15	такого рода	6	10
16	то же	16	9
17	так и	5	9
18	в то	1	9
19	того что	10	9
20	в этой	3	8
21	том что	35	8
22	не может	6	8
23	как бы	7	8
24	в своей	7	7
25	тем самым	7	7
26	только в	10	7
27	себя в	3	7
28	со стороны	3	7
29	точки зрения	24	7
30	еще не	2	6
31	в себе	10	6
32	состоит в	4	6
33	о том	5	6
34	и его	5	6
35	в его	11	6
36	и т.п	2	6
37	с другой	12	6
38	к тому	6	6
39	в отличие	2	5
40	отличие от	2	5
41	как в	5	5
42	в целом	11	5
43	тому же	6	5
44	это не	5	5
45	как и	9	5
46	в основе	17	5
47	этом отношении	7	5
48	что он	6	5
49	в качестве	21	5
50	именно в	3	5
51	вместе с	8	5
52	а в	2	5
53	одним из	2	4
54	но не	3	4
55	по отношению	1	4
56	хотя и	1	4
57	входит в	2	4
58	должно быть	3	4
59	место в	2	4
60	даже в	2	4
61	не говоря	1	4
62	никогда не	5	4
63	говоря уже	1	4
64	данном случае	2	4
65	а также	2	4
66	с одной	9	4
67	в начале	2	4
68	из них	4	4
69	одно из	1	4
70	в одном	1	4
71	как у	1	4
72	одной стороны	9	4
73	в данном	2	4
74	по существу	3	4
75	и для	4	4
76	отношению к	1	4
77	например в	1	3
78	самом деле	7	3
79	свое место	2	3
80	едва ли	2	3
81	той же	6	3
82	отнюдь не	3	3
83	однако не	1	3
84	и как	9	3
85	и к	5	3
86	но в	3	3
87	то в	1	3
88	на его	3	3
89	а затем	2	3
90	и тем	8	3
91	в слове	2	3
92	взгляд на	1	3
93	с точки	11	3
94	по своей	6	3
95	потому что	12	3
96	в области	4	3
97	уже о	1	3
98	говоря словами	1	3
99	прежде всего	2	3
100	между тем	9	3
101	вслед за	2	3
102	все время	4	3
103	совершенно не	3	3
104	уже не	1	3
105	в самом	6	3
106	о чем	1	3
107	как это	9	3
108	тому как	2	3
109	на смену	1	3
110	том числе	2	3
111	того же	9	2
112	как мы	13	2
113	вопрос о	1	2
114	так чтобы	1	2
115	я не	1	2
116	мы и	2	2
117	и на	6	2
118	бы то	1	2
119	во всех	1	2
120	стороны и	2	2
121	все же	5	2
122	когда он	3	2
123	могли бы	9	2
124	не знает	2	2
125	представляет собой	3	2
126	раз в	2	2
127	на то	5	2
128	в нем	2	2
129	в первой	1	2
130	не как	1	2
131	том чтобы	2	2
132	подобно тому	2	2
133	то ни	1	2
134	в совершенно	3	2
135	и с	4	2
136	а по	1	2
137	его в	6	2
138	знает что	3	2
139	действительности в	2	2
140	было бы	8	2
141	и даже	1	2
142	далеко не	2	2
143	не всегда	1	2
144	и тогда	2	2
145	со всей	2	2
146	и при	4	2
147	и ее	1	2
148	всякий раз	1	2
149	вплоть до	1	2
150	ни было	1	2
151	в конце	1	2
152	и наоборот	1	2
153	по себе	1	2
154	нас к	3	2
155	не менее	3	2
156	с которой	1	2
157	как о	1	2
158	того чтобы	7	2
159	как раз	1	2
160	другой стороны	9	2
161	целом и	2	2
162	у нас	1	2
163	же самое	7	2
164	числе и	2	2
165	для себя	1	2
166	и сам	1	2
167	если бы	5	2
168	о нем	1	2
169	слова из	2	2
170	одного из	1	2
171	можно сказать	1	2
172	складывается из	1	2
173	что и	9	2
174	во всей	4	2
175	и только	4	2
176	и одновременно	1	2
177	здесь не	2	2
178	с ними	1	2
179	со всеми	3	2
180	связи с	3	2
181	которому он	1	2
182	для него	2	2
183	других но	1	2
184	тем что	7	2
185	для того	5	2
186	что не	1	2
187	в живом	1	2
188	не означает	3	2
189	и выше	1	2
190	если не	2	2
191	все более	2	2
192	в полном	1	2
193	так же	11	2
194	и потому	1	2
195	если это	1	2
196	быть не	1	2
197	с этой	4	2
198	художественное произведение	1	2
199	один из	3	2
200	на слово	2	2
201	сознания и	1	2
202	но одновременно	1	2
203	что в	19	2
204	внимание на	3	2
205	же в	1	2
206	начале своего	1	2
207	отношением к	1	2
208	в свою	2	2
209	эти слова	1	2
210	еще и	1	2
211	ее в	1	2
212	в своих	1	2
213	к этому	4	2
214	и наиболее	1	1
215	как известно	3	1
216	и хотя	1	1
217	и то	10	1
218	истинном смысле	1	1
219	на самом	1	1
220	тех же	1	1
221	исходя из	1	1
222	идет о	3	1
223	в приведенном	1	1
224	и есть	1	1
225	между двумя	2	1
226	с целым	1	1
227	по которым	1	1
228	оно было	1	1
229	с таким	3	1
230	положение при	1	1
231	мы уже	5	1
232	который в	1	1
233	обнаруживается и	1	1
234	человека которая	1	1
235	эти самые	1	1
236	одних и	1	1
237	которые вместе	1	1
238	коренится в	1	1
239	этом не	1	1
240	это означает	2	1
241	на определенный	1	1
242	приводят к	3	1
243	исследования в	2	1
244	говорить о	1	1
245	что иное	1	1
246	в деле	3	1
247	принято называть	1	1
248	и со	1	1
249	и он	2	1
250	в ней	2	1
251	иное как	1	1
252	ответа на	1	1
253	мысли и	2	1
254	быть в	1	1
255	в чем	3	1
256	тем как	3	1
257	и подобно	1	1
258	как правило	1	1
259	состоящее в	1	1
260	если в	1	1
261	не просто	2	1
262	друг от	1	1
263	в истории	10	1
264	мертвых и	1	1
265	независимо от	1	1
266	с этим	5	1
267	что первое	1	1
268	в своем	4	1
269	что касается	1	1
270	перед нами	5	1
271	в этот	1	1
272	ход мысли	1	1
273	путь от	2	1
274	ситуации в	1	1
275	говорил он	2	1
276	в нашем	4	1
277	бы не	1	1
278	не оставляет	1	1
279	и отношения	2	1
280	что к	1	1
281	уже в	6	1
282	их объединяет	1	1
283	сознания который	1	1
284	как он	4	1
285	еще одна	1	1
286	так сказать	1	1
287	что эти	2	1
288	вообще не	2	1
289	момента когда	1	1
290	тем не	1	1
291	он не	1	1
292	ключ к	4	1
293	при виде	1	1
294	именно то	2	1
295	момента в	2	1
296	собой не	2	1
297	в силу	6	1
298	в акте	1	1
299	содержит в	2	1
300	слово есть	1	1
301	прежде чем	1	1
302	таинственный и	1	1
303	не бывает	2	1
304	частности между	1	1
305	высшей формы	2	1
306	бы они	1	1
307	здесь мы	2	1
308	слова и	5	1
309	что почти	1	1
310	мы его	2	1
311	им как	2	1
312	нам остается	1	1
313	его не	1	1
314	согласиться что	1	1
315	момент и	1	1
316	на все	3	1
317	первую очередь	4	1
318	с другими	1	1
319	всю свою	1	1
320	а просто	1	1
321	который по	2	1
322	самые различные	1	1
323	о которых	1	1
324	все равно	1	1
325	всеми другими	1	1
326	чем в	3	1
327	ведет к	1	1
328	на этот	3	1
329	и того	5	1
330	на пути	1	1
331	и конец	1	1
332	на первый	4	1
333	в первую	4	1
334	в ходе	4	1
335	из общего	1	1
336	что такое	5	1
337	нас не	1	1
338	самого в	1	1
339	в их	12	1
340	то для	1	1
341	сами себе	1	1
342	не столько	1	1
343	путем в	1	1
344	процессе своего	1	1
345	значение для	1	1
346	и новые	1	1
347	но это	1	1
348	но он	1	1
349	и является	3	1
350	в таких	1	1
351	новые и	4	1
352	где каждый	2	1
353	в историческом	2	1
354	тому что	4	1
355	же самого	2	1
356	в отношении	10	1
357	условиях но	1	1
358	тогда когда	8	1
