N	2gram	Vygotskiy__2	Problemy
1	и в	15	43
2	и не	7	29
3	может быть	9	23
4	как бы	7	22
5	не может	9	18
6	в пределах	1	16
7	как и	6	14
8	но и	10	14
9	в этом	19	13
10	точки зрения	26	13
11	что он	12	13
12	в нем	1	12
13	в одном	2	12
14	слова в	1	12
15	не только	15	11
16	не в	8	11
17	по себе	7	11
18	и на	1	10
19	но в	6	10
20	как мы	6	10
21	в его	2	10
22	прежде всего	4	10
23	в сущности	9	9
24	он не	7	9
25	никогда не	8	9
26	то же	5	8
27	лишь в	3	8
28	для него	3	8
29	с точки	18	8
30	и его	4	8
31	с самим	1	8
32	или в	3	8
33	перед нами	2	7
34	в самом	11	7
35	к себе	2	7
36	слова с	1	7
37	и сам	3	7
38	в другом	2	7
39	до сих	1	7
40	а не	3	7
41	что же	2	7
42	сих пор	1	7
43	то что	20	7
44	и наконец	1	6
45	так сказать	1	6
46	при этом	3	6
47	в этих	2	6
48	здесь не	1	6
49	приводит к	5	6
50	в том	33	6
51	в котором	2	6
52	у него	2	6
53	в речь	1	6
54	и все	3	6
55	сам по	1	5
56	самом деле	6	5
57	и он	1	5
58	но не	3	5
59	по отношению	6	5
60	слова на	1	5
61	в себе	2	5
62	все эти	3	5
63	но ведь	2	5
64	на то	6	5
65	да и	1	5
66	таким образом	14	5
67	и с	4	5
68	было бы	10	5
69	рядом с	1	5
70	но здесь	1	5
71	в речи	1	5
72	о том	9	5
73	и что	8	5
74	к нему	1	5
75	мы увидим	2	5
76	так что	1	5
77	вовсе не	6	5
78	в той	1	5
79	все это	4	5
80	бы в	1	5
81	а в	4	5
82	отношению к	5	5
83	и до	3	4
84	мы не	10	4
85	так чтобы	1	4
86	я не	1	4
87	с его	4	4
88	во всех	2	4
89	себе и	1	4
90	отличие от	3	4
91	сама по	2	4
92	там где	6	4
93	вот как	1	4
94	в своем	9	4
95	в них	4	4
96	должно быть	2	4
97	во время	3	4
98	в своей	4	4
99	в отличие	3	4
100	их в	4	4
101	том же	2	4
102	как его	1	4
103	в самой	3	4
104	или как	2	4
105	с другом	2	4
106	к тому	7	4
107	на предмет	1	4
108	и это	3	4
109	типов и	1	4
110	с собой	3	4
111	в словах	1	4
112	по мере	1	4
113	этот вопрос	5	4
114	только в	4	4
115	же и	1	4
116	ни одного	1	4
117	так как	4	4
118	как раз	4	4
119	точек зрения	1	4
120	с другой	6	4
121	на этот	6	4
122	до конца	1	4
123	более того	1	4
124	не могут	2	4
125	друг с	2	4
126	но это	1	4
127	в результате	3	4
128	между ними	1	4
129	речи и	15	4
130	что в	14	4
131	себя как	1	3
132	также и	2	3
133	связи между	1	3
134	в приведенном	1	3
135	не хочет	1	3
136	мы уже	6	3
137	той же	2	3
138	что если	2	3
139	и со	1	3
140	в виду	6	3
141	он был	1	3
142	он сам	3	3
143	мы будем	3	3
144	за пределы	2	3
145	стороны и	2	3
146	когда он	3	3
147	и к	6	3
148	более или	2	3
149	еще один	2	3
150	только на	1	3
151	тому же	1	3
152	реакции на	2	3
153	это не	5	3
154	в жизни	1	3
155	такой же	1	3
156	или менее	2	3
157	и их	5	3
158	в их	2	3
159	образом и	1	3
160	зрения и	1	3
161	даже в	4	3
162	в отношении	6	3
163	она не	1	3
164	на два	1	3
165	на него	1	3
166	того и	1	3
167	ничего не	3	3
168	слова как	1	3
169	во всем	2	3
170	уже говорили	3	3
171	могут быть	2	3
172	той или	2	3
173	в себя	2	3
174	можно было	5	3
175	так и	8	3
176	не за	1	3
177	если бы	8	3
178	и даже	5	3
179	с ним	3	3
180	и здесь	1	3
181	между тем	1	3
182	что и	2	3
183	и только	3	3
184	здесь в	1	3
185	образом как	2	3
186	его в	1	3
187	тот же	7	3
188	и ее	3	3
189	теперь в	2	3
190	в виде	1	3
191	общая черта	1	3
192	тем что	2	3
193	или иной	2	3
194	него в	1	3
195	по существу	5	3
196	но для	2	3
197	все же	4	3
198	и для	2	3
199	сознания и	1	3
200	слов с	1	3
201	в эту	4	3
202	это все	2	3
203	не знает	1	3
204	другой стороны	1	3
205	того же	3	3
206	я и	1	2
207	ту же	2	2
208	положение в	1	2
209	человека и	3	2
210	через речь	1	2
211	не во	1	2
212	и о	1	2
213	вопрос о	5	2
214	бы ни	2	2
215	от друга	2	2
216	то это	1	2
217	как если	1	2
218	друг к	1	2
219	он говорит	3	2
220	друг на	1	2
221	друг от	2	2
222	опирается на	1	2
223	как в	4	2
224	с этим	3	2
225	и различные	2	2
226	целый ряд	2	2
227	и как	2	2
228	его к	2	2
229	та же	1	2
230	бы и	3	2
231	что это	6	2
232	в целом	10	2
233	из этих	4	2
234	с их	2	2
235	нами в	1	2
236	отношение между	6	2
237	мы обратимся	1	2
238	как он	6	2
239	но на	3	2
240	и еще	1	2
241	на том	2	2
242	к внутренней	5	2
243	внутренней речи	5	2
244	одно и	1	2
245	но все	2	2
246	а затем	1	2
247	об этом	3	2
248	из них	3	2
249	к другу	1	2
250	речь а	1	2
251	входит в	1	2
252	которая как	1	2
253	известно что	1	2
254	и соответствующие	1	2
255	ни в	2	2
256	он является	2	2
257	на друга	1	2
258	слова что	1	2
259	автора и	1	2
260	том что	27	2
261	и при	1	2
262	что такое	1	2
263	два слова	1	2
264	в такой	2	2
265	в которых	3	2
266	мысли и	1	2
267	значение для	4	2
268	и другого	1	2
269	но эта	3	2
270	и то	1	2
271	речь и	5	2
272	дело в	1	2
273	того как	4	2
274	одна из	1	2
275	одной плоскости	1	2
276	в процессе	11	2
277	его собственного	1	2
278	нами уже	1	2
279	его речи	2	2
280	пути и	1	2
281	и является	1	2
282	и эта	2	2
283	что на	2	2
284	перед ним	1	2
285	у нас	1	2
286	в категориях	2	2
287	лежит в	3	2
288	отличается от	1	2
289	должны быть	1	2
290	указывает на	2	2
291	здесь мы	1	2
292	предмет в	1	2
293	для себя	3	2
294	и самое	1	2
295	без всякого	2	2
296	особенно в	1	2
297	говорили что	1	2
298	что у	3	2
299	он так	1	2
300	в плоскости	1	2
301	для этого	3	2
302	как выражение	1	2
303	переходит в	1	2
304	ибо и	1	2
305	того что	17	2
306	этом смысле	2	2
307	но так	1	2
308	словом и	1	2
309	в стороне	2	2
310	и так	1	2
311	здесь с	1	2
312	первостепенное значение	1	2
313	конечно не	1	2
314	не входит	1	2
315	уже в	5	2
