N	4gram	Losev_Dial_2	Problema
1	и т д и	2	4
2	ни в каком случае	2	3
3	т д и т	2	3
4	д и т д	2	2
5	взятые сами по себе	1	2
6	можно ли сказать что	1	2
7	не что иное как	3	2
8	в каком случае не	1	2
9	до сих пор мы	1	2
10	есть не что иное	2	2
11	и в другом случае	1	1
12	на самом же деле	1	1
13	оно и должно быть	1	1
14	всегда содержит в себе	1	1
15	не есть она сама	1	1
16	то же самое мы	1	1
17	и с точки зрения	1	1
18	что бы то ни	1	1
19	и в то же	1	1
20	интереснее всего то что	1	1
21	а не потому что	1	1
22	же самое мы должны	1	1
23	она не есть ни	2	1
24	по одному тому что	1	1
25	заключается в том что	1	1
26	между тем и другим	1	1
27	или по крайней мере	2	1
28	одно и то же	4	1
29	важно только то что	1	1
30	и то же только	1	1
31	но ведь это же	1	1
32	самое мы должны сказать	1	1
33	что не есть она	1	1
34	необходимо иметь в виду	1	1
35	как мы уже сказали	1	1
36	только тогда когда есть	1	1
37	по себе по своему	1	1
38	не говоря уже о	2	1
39	т д все это	1	1
40	вовсе не обязательно чтобы	1	1
41	и ни на что	1	1
42	должны сказать и о	1	1
43	и в том и	1	1
44	во что бы то	1	1
45	бы то ни стало	1	1
46	в том и в	1	1
47	том и в другом	1	1
48	в связи с этим	1	1
49	же в таком случае	1	1
50	так же как и	1	1
51	о том как он	1	1
52	вовсе не есть изображение	1	1
53	это не значит что	2	1
54	то это значит что	1	1
55	в то время как	3	1
56	и т д все	1	1
57	мы должны сказать и	1	1
58	есть так или иначе	2	1
