N	2gram	Vygotskiy__6	Narrotol
1	не только	16	26
2	а не	3	17
3	представляет собой	3	16
4	но и	10	15
5	при этом	3	14
6	в том	28	14
7	в качестве	4	14
8	и не	11	14
9	в этом	27	13
10	и в	28	13
11	том что	19	13
12	состоит в	2	12
13	только в	18	11
14	в частности	4	11
15	может быть	13	10
16	в данном	2	10
17	так и	6	9
18	к тому	10	9
19	а в	2	9
20	в себе	4	8
21	то что	28	8
22	не в	4	8
23	не может	19	8
24	иначе говоря	3	7
25	у него	2	6
26	в своем	7	6
27	все же	2	6
28	и к	6	6
29	но в	5	6
30	никогда не	8	6
31	данном случае	1	6
32	можно сказать	6	6
33	в его	3	6
34	того что	24	6
35	прежде всего	2	6
36	как бы	11	6
37	я не	4	5
38	ответ на	1	5
39	отличие от	1	5
40	что он	18	5
41	как в	3	5
42	хотя и	3	5
43	в нем	7	5
44	тем не	1	5
45	он не	7	5
46	таким образом	18	5
47	и тем	5	5
48	далеко не	1	5
49	точки зрения	13	5
50	в котором	2	5
51	не столько	1	5
52	тем самым	8	5
53	в то	6	5
54	о том	1	5
55	с одной	1	5
56	по отношению	10	5
57	с другой	2	5
58	одной стороны	1	5
59	в той	4	5
60	в отличие	1	5
61	отношению к	10	5
62	то же	7	4
63	в ее	1	4
64	в этой	5	4
65	отнюдь не	1	4
66	перед нами	1	4
67	что это	1	4
68	в силу	17	4
69	уже не	1	4
70	об этом	1	4
71	все его	1	4
72	в своей	2	4
73	в конце	2	4
74	не менее	2	4
75	в себя	3	4
76	если бы	7	4
77	как у	1	4
78	и т.д	3	4
79	в другом	2	4
80	для него	6	4
81	как и	6	4
82	как это	3	4
83	и все	5	4
84	с ним	2	4
85	и у	1	4
86	что в	17	4
87	все что	1	4
88	самом деле	2	3
89	едва ли	1	3
90	мы имеем	4	3
91	нам в	1	3
92	с его	3	3
93	но не	10	3
94	что они	2	3
95	как к	1	3
96	в целом	3	3
97	все эти	2	3
98	в ответ	1	3
99	в известном	1	3
100	и его	3	3
101	и по	3	3
102	которой он	1	3
103	и того	4	3
104	что я	2	3
105	точку зрения	2	3
106	тому что	11	3
107	одна из	1	3
108	того чтобы	10	3
109	по своей	3	3
110	этом отношении	3	3
111	той или	1	3
112	как по	4	3
113	на том	2	3
114	и когда	1	3
115	между собой	9	3
116	внимание на	2	3
117	это не	5	3
118	один из	3	3
119	с ними	2	3
120	никак не	1	3
121	между тем	1	3
122	то и	1	3
123	или даже	1	3
124	представить себе	3	3
125	как раз	6	3
126	и даже	1	3
127	или иной	1	3
128	только к	3	3
129	с этой	2	3
130	сказать что	13	3
131	к его	2	3
132	он может	2	2
133	к другому	4	2
134	отношения между	4	2
135	мы не	6	2
136	же как	6	2
137	ему в	1	2
138	в будущем	1	2
139	в каждой	4	2
140	еще не	8	2
141	он сам	2	2
142	в чем	6	2
143	иного рода	1	2
144	на самом	1	2
145	себе и	2	2
146	в центре	1	2
147	однако не	1	2
148	могли бы	9	2
149	не являются	2	2
150	в самом	8	2
151	в нашем	4	2
152	из этих	3	2
153	раз в	3	2
154	как он	1	2
155	на то	4	2
156	в случае	3	2
157	что она	1	2
158	именно то	1	2
159	той же	4	2
160	личного опыта	1	2
161	было бы	9	2
162	должен был	3	2
163	несмотря на	2	2
164	ведет к	1	2
165	является его	1	2
166	памяти в	1	2
167	за которым	1	2
168	с точки	10	2
169	и что	6	2
170	от его	1	2
171	всякий раз	3	2
172	но он	2	2
173	и более	2	2
174	что с	3	2
175	не имеет	6	2
176	в процессе	9	2
177	и внутренней	1	2
178	не могло	2	2
179	только не	3	2
180	имеем дело	2	2
181	своей природе	4	2
182	потому что	22	2
183	для нас	2	2
184	с таким	1	2
185	в сознании	4	2
186	в области	6	2
187	у нас	2	2
188	и здесь	3	2
189	в направлении	1	2
190	я сам	1	2
191	имеет место	2	2
192	оно не	4	2
193	и он	1	2
194	подобно тому	1	2
195	то чтобы	1	2
196	что у	2	2
197	можно было	7	2
198	те же	3	2
199	во второй	2	2
200	том как	2	2
201	эти два	1	2
202	что и	4	2
203	представления о	2	2
204	в современной	1	2
205	дело с	2	2
206	может оказаться	1	2
207	в виде	1	2
208	в начале	1	2
209	в равной	1	2
210	обратиться к	1	2
211	на одном	2	2
212	вовсе не	1	2
213	себя но	1	2
214	в других	2	2
215	представляют собой	3	2
216	на стороне	1	2
217	только на	2	2
218	с другим	1	2
219	именно в	4	2
220	а с	1	2
221	говорит о	1	2
222	только по	4	2
223	из наиболее	1	2
224	зависит от	3	2
225	если не	1	2
226	на фоне	3	2
227	так же	15	2
228	к своему	1	2
229	по своему	2	2
230	о чем	1	2
231	тому как	1	2
232	но это	2	2
233	к которому	2	2
234	собственно и	1	2
235	в результате	1	2
236	своей собственной	1	2
237	интерес к	2	2
238	бы в	3	2
239	тем более	1	2
240	не должен	1	2
241	только что	2	2
242	во время	1	2
243	как показывает	7	2
244	в свою	1	2
245	точно так	1	2
246	в своих	3	2
247	как на	3	2
248	они не	4	2
249	не иначе	4	1
250	отношения к	3	1
251	одним из	2	1
252	например в	4	1
253	рассматривается как	2	1
254	начинается с	3	1
255	неизбежно должно	1	1
256	словами и	1	1
257	это и	3	1
258	другому человеку	1	1
259	далее и	1	1
260	тем же	1	1
261	между двумя	2	1
262	чего не	3	1
263	в определенный	1	1
264	оказывается для	1	1
265	собой но	1	1
266	из его	1	1
267	он уже	1	1
268	видеть в	1	1
269	в зависимости	5	1
270	которое может	1	1
271	и должен	1	1
272	если я	4	1
273	смысле можно	1	1
274	вопрос о	5	1
275	исследования в	3	1
276	оба эти	3	1
277	как то	1	1
278	а для	1	1
279	вместо того	2	1
280	к началу	1	1
281	мы и	4	1
282	но напротив	1	1
283	зависимости от	5	1
284	первого и	1	1
285	иное как	1	1
286	быть в	1	1
287	иначе как	5	1
288	во всех	4	1
289	очевидно что	3	1
290	в новом	2	1
291	него с	1	1
292	отношение к	7	1
293	не просто	1	1
294	человеку и	1	1
295	за пределы	1	1
296	относится к	4	1
297	как первые	1	1
298	в одной	4	1
299	не определяется	1	1
300	осознает что	1	1
301	им в	1	1
302	находящиеся в	1	1
303	кто не	1	1
304	и как	6	1
305	и наконец	2	1
306	его к	1	1
307	неизмеримо более	1	1
308	самое важное	1	1
309	то в	5	1
310	за собой	3	1
311	точкой зрения	1	1
312	в которой	7	1
313	применительно к	1	1
314	только два	1	1
315	с их	1	1
316	например как	1	1
317	факт который	1	1
318	в плане	3	1
319	определяется с	1	1
320	на этом	4	1
321	прежде чем	1	1
322	в нее	1	1
323	что является	1	1
324	непосредственно а	2	1
325	и характер	1	1
326	в единую	1	1
327	входит в	1	1
328	есть не	1	1
329	этом смысле	2	1
330	всю свою	2	1
331	приходит в	1	1
332	которые одновременно	1	1
333	мы встречаемся	1	1
334	и ошибок	1	1
335	обычно с	1	1
336	в это	1	1
337	ни в	1	1
338	но уже	1	1
339	но мы	3	1
340	роли и	1	1
341	интереса для	1	1
342	он имеет	2	1
343	во взаимной	1	1
344	определенного рода	2	1
345	в развитии	24	1
346	обратимся к	1	1
347	не мог	1	1
348	между ними	7	1
349	одного и	4	1
350	только тем	1	1
351	на первый	1	1
352	есть в	3	1
353	в ходе	3	1
354	поставлены в	1	1
355	в такой	2	1
356	и без	1	1
357	это делает	1	1
358	еще нет	1	1
359	жизнь его	2	1
360	в которых	2	1
361	мысли и	2	1
362	его отношение	3	1
363	возвращение к	1	1
364	своем собственном	1	1
365	к новой	2	1
366	совершенно иной	1	1
367	их в	1	1
368	не могли	5	1
369	же может	1	1
370	новое и	1	1
371	связи с	3	1
372	раз и	2	1
373	что есть	1	1
374	в отношении	10	1
375	случае в	1	1
376	каждого отдельного	3	1
377	мы были	1	1
378	но они	1	1
379	мы переживаем	1	1
380	как можно	1	1
381	она не	2	1
382	дело не	1	1
383	на котором	2	1
384	и притом	1	1
385	в основе	3	1
386	необходимо должно	2	1
387	время как	5	1
388	процессами и	1	1
389	что иное	1	1
390	это еще	1	1
391	нам и	1	1
392	виде в	1	1
393	находятся в	1	1
394	мыслей и	2	1
395	и теперь	1	1
396	правда мы	2	1
397	не по	3	1
398	для другого	1	1
399	только с	1	1
400	в каком	1	1
401	как показывают	3	1
402	этом направлении	1	1
403	к той	1	1
404	например что	1	1
405	к структуре	2	1
406	обоих этих	1	1
407	в живой	1	1
408	детей в	1	1
409	что можно	1	1
410	принадлежит к	2	1
411	не могут	5	1
412	есть только	1	1
413	ли не	1	1
414	как только	2	1
415	себе дорогу	1	1
416	же самое	6	1
417	об одном	2	1
418	сходство с	1	1
419	не тождественны	1	1
420	мысли о	1	1
421	и возникает	2	1
422	гласит что	2	1
423	как мы	10	1
424	тем и	3	1
425	и о	1	1
426	это движение	1	1
427	что все	5	1
428	начало нового	1	1
429	и сами	1	1
430	появляется в	1	1
431	определенным и	1	1
432	на другой	1	1
433	языка и	5	1
434	среднее звено	1	1
435	то время	6	1
436	приводит к	6	1
437	по аналогии	1	1
438	не с	2	1
439	ясно что	4	1
440	участвующие в	1	1
441	к анализу	3	1
442	оно как	1	1
443	когда его	1	1
444	связи которые	1	1
445	еще в	2	1
446	историю своего	1	1
447	как ему	1	1
448	по сравнению	15	1
449	жизнь и	1	1
450	благодаря этому	1	1
451	собой и	1	1
452	всегда имеет	1	1
453	это обычно	1	1
454	которые у	1	1
455	не на	2	1
456	мы всегда	2	1
457	в детском	1	1
458	в раннем	2	1
459	что центральный	1	1
460	означает что	2	1
461	не умею	2	1
462	таким же	1	1
463	утверждает что	1	1
464	с того	3	1
465	может не	1	1
466	аналогии с	1	1
467	мы делаем	1	1
468	это было	1	1
469	к нему	1	1
470	всегда может	1	1
471	том или	1	1
472	и во	1	1
473	для второго	1	1
474	этот момент	1	1
475	а потому	1	1
476	полноту и	1	1
477	во всей	1	1
478	в другой	3	1
479	от этих	1	1
