N	3gram	Losev_Prob_2	Istorich
1	и т д	6	16
2	в этих случаях	1	10
3	с другой стороны	5	8
4	не только в	2	5
5	о том что	14	5
6	так же как	1	4
7	с одной стороны	5	4
8	на первый взгляд	1	4
9	мы имеем в	1	4
10	тем не менее	12	4
11	в том что	4	4
12	то что в	1	3
13	что и здесь	1	3
14	не может быть	3	3
15	в данном случае	5	3
16	идти только о	1	2
17	то время как	1	2
18	точно так же	3	2
19	но и в	3	2
20	может идти только	1	2
21	но это не	1	2
22	и здесь мы	2	2
23	до сих пор	4	2
24	но тем не	1	2
25	здесь мы имеем	1	2
26	речь может идти	1	2
27	одна из этих	1	2
28	так и в	1	2
29	а в том	1	2
30	мы не можем	1	2
31	в то время	1	2
32	но все же	1	2
33	на то чтобы	1	2
34	о том как	1	1
35	таким образом что	1	1
36	на том что	1	1
37	каждый элемент в	1	1
38	мы хотели бы	1	1
39	только потому что	1	1
40	что он обладает	1	1
41	в таких условиях	1	1
42	будет сказать что	3	1
43	что в данном	1	1
44	в самом деле	2	1
45	еще не вполне	1	1
46	никак не может	2	1
47	нам кажется что	1	1
48	в этом случае	7	1
49	же как и	1	1
50	то же самое	5	1
51	он не может	1	1
52	ничем не отличается	2	1
53	но далеко не	1	1
54	только в том	4	1
55	в чистом виде	3	1
56	в зависимости от	1	1
57	только в условиях	1	1
58	сама по себе	4	1
59	бы то ни	2	1
60	а так как	1	1
61	из самых важных	1	1
62	можно было бы	2	1
63	не отличается от	1	1
64	как мы уже	1	1
65	то и другое	1	1
66	вместе с тем	1	1
67	не имеет никаких	2	1
68	и что здесь	1	1
69	в свете этой	1	1
70	то ни было	1	1
71	ничего не будет	1	1
72	и соответствующие им	1	1
73	мы все же	3	1
74	то что она	2	1
75	и тот же	2	1
76	то и здесь	1	1
77	не должны были	1	1
78	то это значит	2	1
79	в связи с	5	1
80	мы просто имеем	1	1
81	она все же	1	1
82	по содержанию своему	2	1
83	только о том	1	1
84	один и тот	2	1
85	представляет собой переход	1	1
86	более или менее	4	1
87	этого можно будет	1	1
88	это значит что	3	1
89	сих пор мы	1	1
90	и тем более	1	1
91	вопрос о том	2	1
92	не только на	1	1
93	мысль о том	2	1
94	по тому что	1	1
95	ту или иную	1	1
96	или может быть	1	1
97	эта теория хотя	1	1
98	как и сам	1	1
99	т д тем	1	1
100	в каких доказательствах	1	1
101	мы и здесь	1	1
102	тем более не	2	1
103	в противоречие с	1	1
104	для нас не	1	1
105	не просто как	3	1
106	д тем не	1	1
107	ни в каких	1	1
