N	2gram	Bakhtin_KF_1	Myshleni
1	в том	6	33
2	том что	4	27
3	точки зрения	12	26
4	то что	7	20
5	в этом	14	19
6	с точки	9	18
7	того что	3	17
8	мышления и	2	16
9	не только	5	15
10	и в	24	15
11	что в	4	14
12	того чтобы	2	12
13	и т.д	2	12
14	что он	2	12
15	в самом	1	11
16	в процессе	2	11
17	мы не	3	10
18	в целом	10	10
19	было бы	8	10
20	для того	3	10
21	но и	9	10
22	мы можем	1	10
23	в своем	16	9
24	о том	3	9
25	может быть	45	9
26	что мы	1	9
27	не может	27	9
28	не является	1	9
29	не в	12	8
30	никогда не	5	8
31	так и	2	8
32	если бы	8	8
33	к действительности	1	8
34	едва ли	2	7
35	на основе	7	7
36	он не	6	7
37	по себе	2	7
38	к тому	1	7
39	и т.п	1	7
40	тот же	1	7
41	потому что	2	7
42	как бы	9	7
43	и не	26	7
44	мышлением и	1	7
45	во всяком	1	7
46	самом деле	3	6
47	в зависимости	1	6
48	мы уже	1	6
49	зависимости от	1	6
50	по отношению	26	6
51	в этой	2	6
52	в истории	1	6
53	мы должны	1	6
54	и к	1	6
55	что это	3	6
56	на то	1	6
57	к выводу	1	6
58	как и	5	6
59	всяком случае	1	6
60	в отношении	1	6
61	что эта	2	6
62	в виду	3	6
63	но в	5	6
64	по своей	1	6
65	если мы	1	6
66	вовсе не	7	6
67	там где	5	6
68	вместе с	1	6
69	как это	1	6
70	смысле слова	1	5
71	показать что	1	5
72	то же	5	5
73	вопрос о	2	5
74	мышления как	2	5
75	приводит к	1	5
76	это не	10	5
77	тогда когда	3	5
78	во всей	4	5
79	и даже	1	5
80	связь между	1	5
81	и их	6	5
82	друг друга	1	5
83	и др	1	5
84	отношению к	22	5
85	все что	1	5
86	хотя бы	4	4
87	с его	1	4
88	конечном счете	1	4
89	независимо от	3	4
90	как в	2	4
91	все же	5	4
92	в которой	1	4
93	что все	1	4
94	несмотря на	1	4
95	в эту	1	4
96	в своей	10	4
97	от его	5	4
98	признать что	1	4
99	значение для	1	4
100	к этому	2	4
101	их в	1	4
102	не имеет	5	4
103	и его	17	4
104	и с	1	4
105	в конечном	1	4
106	мы видим	1	4
107	так как	1	4
108	только в	16	4
109	в качестве	2	4
110	как раз	1	4
111	а с	2	4
112	прежде всего	2	4
113	все это	10	4
114	для нас	4	4
115	а в	4	4
116	по поводу	1	4
117	на самом	3	3
118	и до	1	3
119	для которого	3	3
120	действительности и	1	3
121	мы имеем	5	3
122	и ее	2	3
123	мы будем	1	3
124	что именно	1	3
125	с этим	1	3
126	смысле этого	1	3
127	когда он	1	3
128	бы и	3	3
129	все эти	10	3
130	что она	1	3
131	при этом	4	3
132	и по	1	3
133	об этом	1	3
134	лишь в	8	3
135	но эта	5	3
136	для этого	2	3
137	из которых	2	3
138	вытекает из	2	3
139	в основе	5	3
140	для себя	5	3
141	и это	12	3
142	с собой	1	3
143	с ним	5	3
144	ничего не	3	3
145	но мы	1	3
146	и только	6	3
147	мышление и	2	3
148	одной из	1	3
149	но не	12	3
150	для него	8	3
151	во власти	1	3
152	со стороны	7	3
153	только что	1	3
154	ничем не	1	3
155	а не	17	3
156	в данном	2	3
157	этого слова	2	3
158	только для	1	3
159	которых он	1	3
160	не существует	1	3
161	или в	1	3
162	в результате	1	3
163	и все	7	3
164	лежит в	1	3
165	того же	1	3
166	не можем	1	3
167	тем самым	4	3
168	они не	1	3
169	ту же	1	2
170	также и	1	2
171	и есть	9	2
172	в котором	24	2
173	мышления но	1	2
174	той же	1	2
175	из всех	1	2
176	и само	1	2
177	что между	1	2
178	он как	1	2
179	оба эти	2	2
180	говорить о	2	2
181	эта функция	1	2
182	в их	8	2
183	столь же	1	2
184	во всех	11	2
185	только тогда	1	2
186	нет и	3	2
187	отнюдь не	6	2
188	ней в	1	2
189	относятся к	1	2
190	и как	2	2
191	его к	2	2
192	он находится	1	2
193	от этого	2	2
194	за собой	1	2
195	к чему	3	2
196	в известном	1	2
197	само по	1	2
198	как основной	1	2
199	в себе	21	2
200	в мышлении	1	2
201	но ведь	5	2
202	всей его	2	2
203	не следует	1	2
204	он должен	1	2
205	подход к	1	2
206	в другом	3	2
207	на все	1	2
208	и мы	2	2
209	этом смысле	3	2
210	ни в	12	2
211	все равно	1	2
212	должно быть	6	2
213	в один	1	2
214	нисколько не	4	2
215	в этих	1	2
216	мысль и	2	2
217	том же	1	2
218	этом ее	1	2
219	приспособиться к	1	2
220	с которой	1	2
221	не могло	1	2
222	для всего	1	2
223	на язык	3	2
224	или как	2	2
225	к ней	1	2
226	во всем	7	2
227	и теперь	1	2
228	следует что	1	2
229	уже и	1	2
230	не потому	2	2
231	к себе	2	2
232	могут быть	3	2
233	во все	1	2
234	но все	5	2
235	же самое	1	2
236	его с	2	2
237	той или	3	2
238	должен быть	7	2
239	бы что	1	2
240	с ее	2	2
241	в себя	7	2
242	на том	1	2
243	живет в	1	2
244	не падает	1	2
245	можно сказать	1	2
246	с целью	1	2
247	которой мы	1	2
248	и психологического	1	2
249	в его	40	2
250	что и	7	2
251	и можно	1	2
252	познания но	2	2
253	научного мышления	2	2
254	в стороне	1	2
255	бы ни	1	2
256	и тем	3	2
257	не дает	3	2
258	и других	2	2
259	ибо он	1	2
260	в одном	4	2
261	тем что	3	2
262	с действительностью	1	2
263	от того	3	2
264	были бы	2	2
265	или иной	2	2
266	и из	1	2
267	именно в	5	2
268	с ней	1	2
269	понятие о	1	2
270	связь с	1	2
271	чем в	1	2
272	это есть	2	2
273	остается в	1	2
274	в первой	1	2
275	в категориях	4	2
276	самое что	1	2
277	но для	2	2
278	но с	1	2
279	и для	9	2
280	мира и	4	2
281	к признанию	1	2
282	к его	1	2
283	и другой	1	2
284	ее в	1	2
285	и эта	2	2
286	себя как	2	1
287	я и	2	1
288	говоря о	1	1
289	переведено на	1	1
290	вывод о	1	1
291	проблемы в	1	1
292	связи между	1	1
293	единстве и	3	1
294	его содержание	1	1
295	а единственным	1	1
296	что эти	1	1
297	не имеют	1	1
298	видеть в	1	1
299	и этот	3	1
300	она в	1	1
301	на первом	2	1
302	ни у	2	1
303	и о	1	1
304	это что	1	1
305	что уже	1	1
306	единство и	1	1
307	и формальной	1	1
308	так чтобы	1	1
309	только это	2	1
310	а для	2	1
311	этот факт	2	1
312	теория познания	1	1
313	я не	6	1
314	вместо того	1	1
315	пространство и	2	1
316	так называемые	1	1
317	и он	1	1
318	в ней	3	1
319	и ценность	2	1
320	и то	2	1
321	быть понято	1	1
322	и на	3	1
323	здесь не	3	1
324	бы то	2	1
325	в чем	4	1
326	в ее	16	1
327	но как	5	1
328	к которой	2	1
329	но достаточно	1	1
330	менее всего	6	1
331	себе и	3	1
332	это и	2	1
333	теоретически в	1	1
334	один и	1	1
335	стал бы	2	1
336	становится действительно	2	1
337	более чем	1	1
338	его на	2	1
339	данный момент	3	1
340	мышление но	1	1
341	оторванное от	1	1
342	нечто подобное	1	1
343	он вступает	1	1
344	факторов и	1	1
345	сознания в	2	1
346	и наконец	1	1
347	и тот	1	1
348	в непосредственной	1	1
349	и принципиально	2	1
350	и свою	1	1
351	можно в	1	1
352	истины и	2	1
353	та же	2	1
354	не будем	1	1
355	эти положения	1	1
356	ни один	1	1
357	это открытие	1	1
358	в нашем	1	1
359	действительности а	1	1
360	думать что	2	1
361	в контекст	1	1
362	нами в	1	1
363	находится на	1	1
364	бы только	1	1
365	жизнь как	6	1
366	предметов и	1	1
367	имеем в	2	1
368	отвлеченной точки	1	1
369	их развития	1	1
370	с чем	1	1
371	в нем	28	1
372	по самому	1	1
373	время и	5	1
374	она становится	1	1
375	момента в	1	1
376	не являются	1	1
377	не к	1	1
378	однако он	1	1
379	быть представлен	1	1
380	мысли как	1	1
381	теории и	3	1
382	целом как	2	1
383	постольку поскольку	1	1
384	на этом	1	1
385	всех своих	4	1
386	чтобы дать	2	1
387	эта же	1	1
388	этом последнем	1	1
389	котором говорит	1	1
390	этим самым	1	1
391	смысле в	2	1
392	то ни	2	1
393	могла бы	4	1
394	а затем	1	1
395	не за	1	1
396	и может	3	1
397	нам остается	1	1
398	а по	2	1
399	его в	5	1
400	входит в	3	1
401	того или	3	1
402	всеми своими	1	1
403	полноте и	1	1
404	должен был	1	1
405	ней но	1	1
406	при данных	1	1
407	ведь если	1	1
408	в жизни	2	1
409	который по	1	1
410	нет в	4	1
411	это положение	1	1
