N	2gram	Bakhtin_Pr_3	Istorich
1	и в	53	25
2	вместе с	2	22
3	что он	4	22
4	может быть	12	17
5	представление о	1	17
6	мы имеем	1	14
7	не только	4	13
8	но и	7	13
9	в его	8	12
10	так как	7	11
11	уже не	1	11
12	и не	15	11
13	в этом	8	10
14	тем что	2	10
15	и его	10	9
16	его в	2	9
17	с другой	2	9
18	таким образом	6	9
19	героя в	1	9
20	еще не	5	8
21	и на	18	8
22	все эти	9	8
23	что в	2	8
24	на него	1	8
25	связи с	1	8
26	и что	1	8
27	мы видим	2	8
28	другой стороны	1	8
29	связь с	2	8
30	том что	5	8
31	в нем	10	7
32	а затем	4	7
33	как и	11	7
34	мы видели	2	7
35	во время	1	7
36	представлений о	1	7
37	потому что	5	7
38	о том	2	7
39	и здесь	1	7
40	то что	9	7
41	только в	4	7
42	в качестве	1	7
43	превращается в	1	7
44	но это	3	7
45	этот обряд	1	6
46	знаем что	1	6
47	как в	7	6
48	в нее	1	6
49	это не	6	6
50	не может	2	6
51	в этих	5	6
52	не в	2	6
53	и он	1	6
54	что и	3	6
55	там где	1	6
56	прежде всего	15	6
57	могут быть	4	6
58	или в	1	6
59	в том	14	6
60	например в	5	5
61	и действительно	1	5
62	мы не	4	5
63	в ней	7	5
64	но не	5	5
65	с этим	2	5
66	что это	2	5
67	здесь мы	2	5
68	живет в	2	5
69	не будем	3	5
70	видим что	1	5
71	как мы	5	5
72	в образе	3	5
73	в обряде	2	5
74	связано с	1	5
75	показывает что	1	5
76	и это	3	4
77	то же	6	4
78	мы уже	5	4
79	мы здесь	3	4
80	в ее	3	4
81	в истории	3	4
82	его на	1	4
83	он видит	1	4
84	в которой	2	4
85	он не	3	4
86	не как	1	4
87	что все	1	4
88	на этой	1	4
89	с другими	3	4
90	и тем	2	4
91	не всегда	1	4
92	в преисподнюю	3	4
93	тем не	2	4
94	не менее	3	4
95	того как	1	4
96	все еще	3	4
97	в некоторых	4	4
98	в дальнейшем	7	4
99	наряду с	5	4
100	с ним	2	4
101	все это	8	4
102	в связи	2	4
103	на смену	1	4
104	мы должны	4	4
105	ему в	1	3
106	то это	1	3
107	в роли	1	3
108	что над	1	3
109	в целом	1	3
110	в этой	1	3
111	только один	1	3
112	их в	2	3
113	на этом	1	3
114	человека в	3	3
115	но уже	1	3
116	в таких	1	3
117	в то	5	3
118	друг друга	1	3
119	встречается в	1	3
120	для того	1	3
121	обряд и	1	3
122	здесь еще	2	3
123	в себя	6	3
124	никогда не	2	3
125	и с	6	3
126	и вообще	3	3
127	после того	1	3
128	о нем	1	3
129	но мы	1	3
130	затем в	1	3
131	в форме	6	3
132	представления о	2	3
133	и др	14	3
134	дает ему	1	3
135	в особенности	2	3
136	и из	3	3
137	нем и	1	3
138	и все	10	3
139	и она	1	3
140	над ним	1	3
141	в более	4	3
142	ее и	1	3
143	в свете	1	3
144	а в	2	3
145	они не	3	3
146	ту же	1	2
147	того же	2	2
148	во сне	5	2
149	одним из	3	2
150	человека и	7	2
151	мы и	2	2
152	на них	1	2
153	время в	1	2
154	в различных	1	2
155	во всех	12	2
156	видели что	2	2
157	по отношению	2	2
158	в рай	1	2
159	некоторое время	1	2
