N	2gram	Vygotskiy__1	formyVre
1	и в	31	46
2	в этом	12	22
3	и т	26	14
4	прежде всего	4	14
5	вовсе не	6	13
6	и его	7	12
7	во всех	1	11
8	не только	13	11
9	только в	14	11
10	т п	16	11
11	как бы	5	10
12	то есть	26	10
13	точки зрения	15	10
14	в том	30	10
15	но в	3	10
16	не в	11	9
17	в ряд	1	9
18	у него	4	9
19	но и	2	9
20	вместе с	8	9
21	и не	16	9
22	и для	5	9
23	то же	5	8
24	как и	16	8
25	с точки	2	8
26	для того	6	8
27	того чтобы	7	8
28	потому что	10	8
29	связи с	1	8
30	в его	6	8
31	из них	2	8
32	в связи	2	8
33	жизни и	3	8
34	и на	1	7
35	так и	3	7
36	в них	2	7
37	может быть	22	7
38	в одном	2	7
39	то что	32	7
40	как мы	2	6
41	еще не	1	6
42	все же	5	6
43	и наконец	1	6
44	при этом	19	6
45	человека в	1	6
46	и с	2	6
47	его в	2	6
48	в основе	2	6
49	и явлений	1	6
50	никогда не	8	6
51	те же	4	6
52	и во	2	6
53	так как	18	6
54	человеческое тело	1	6
55	в особенности	1	6
56	здесь в	1	6
57	все это	8	6
58	и все	5	6
59	но не	3	5
60	с этим	3	5
61	в своем	3	5
62	он не	3	5
63	в нем	2	5
64	должно быть	1	5
65	громадное значение	1	5
66	в то	5	5
67	и у	4	5
68	и др	1	5
69	в частности	3	5
70	в пределах	1	5
71	по существу	4	5
72	что в	23	5
73	человека и	2	4
74	в мире	1	4
75	значение и	1	4
76	что они	2	4
77	как в	9	4
78	уже в	3	4
79	из этих	6	4
80	в себе	4	4
81	их в	2	4
82	том что	16	4
83	в котором	4	4
84	том же	2	4
85	в эпоху	1	4
86	с ним	2	4
87	о том	7	4
88	его жизни	1	4
89	так что	5	4
90	конечно не	1	4
91	и их	2	4
92	а не	13	4
93	отнюдь не	6	4
94	с этой	4	4
95	же в	1	4
96	жизни в	1	4
97	почти все	2	3
98	ему в	1	3
99	в виду	4	3
100	того же	2	3
101	слова и	1	3
102	а следовательно	1	3
103	мы еще	1	3
104	точка зрения	4	3
105	отношение к	2	3
106	нет и	1	3
107	хотя и	3	3
108	целый ряд	6	3
109	как уже	1	3
110	и как	2	3
111	и художественного	2	3
112	уже не	2	3
113	та же	3	3
114	т д	8	3
115	новое и	1	3
116	и по	3	3
117	таким образом	20	3
118	а затем	1	3
119	в совершенно	4	3
120	связанных с	1	3
121	это когда	1	3
122	в их	1	3
123	в которых	3	3
124	не могли	1	3
125	как можно	1	3
126	следовательно и	1	3
127	же самое	2	3
128	к тому	4	3
129	имеет место	2	3
130	себя и	2	3
131	на основе	2	3
132	зрения не	1	3
133	роль в	3	3
134	и совершенно	5	3
135	том как	1	3
136	а также	1	3
137	как у	1	3
138	при изображении	1	3
139	что и	13	3
140	того что	10	3
141	тот же	2	3
142	что он	7	3
143	в качестве	2	3
144	за счет	1	3
145	для него	1	3
146	что на	3	3
147	и даже	6	3
148	не было	3	3
149	о чем	2	3
150	в это	1	3
151	под знаком	1	3
152	не является	5	3
153	романе и	1	3
154	в этих	4	3
155	а в	6	3
156	но эти	1	3
157	и другие	4	3
158	к этому	4	3
159	том числе	1	3
160	смысле слова	3	2
161	ту же	2	2
162	и есть	5	2
163	тем же	3	2
164	и так	4	2
165	из самых	1	2
166	почти всегда	3	2
167	оно было	2	2
168	мы имеем	4	2
169	в сущности	10	2
170	столько же	1	2
171	совсем не	3	2
172	явлений и	1	2
173	если в	1	2
174	к ним	2	2
175	в одной	3	2
176	то в	1	2
177	и к	3	2
178	в этой	3	2
179	с одной	5	2
180	только один	1	2
181	как он	2	2
182	человек не	1	2
183	о смерти	1	2
184	в корне	1	2
185	и вот	3	2
186	людей и	1	2
187	форма в	1	2
188	по себе	9	2
189	вышли из	1	2
190	далеко не	2	2
191	с тем	3	2
192	которой он	1	2
193	одна и	1	2
194	мы видели	2	2
195	автора и	1	2
196	и становится	1	2
197	женщин и	1	2
198	представление о	3	2
199	жизни с	1	2
200	строго говоря	1	2
201	одном из	2	2
202	над ними	1	2
203	в прямом	1	2
204	и более	1	2
205	в той	1	2
206	вплоть до	1	2
207	она не	5	2
208	на котором	1	2
209	там где	4	2
210	этом отношении	2	2
211	очень часто	4	2
212	в духе	1	2
213	принадлежит к	1	2
214	могут быть	11	2
215	во все	1	2
216	числе и	1	2
217	и потому	2	2
218	и это	3	2
219	и о	4	2
220	без всякого	2	2
221	и от	2	2
222	в себя	2	2
223	особенно в	1	2
224	находится в	1	2
225	и та	1	2
226	утверждает что	2	2
227	можно сказать	1	2
228	это не	1	2
229	и только	3	2
230	все в	1	2
231	в литературе	1	2
232	что здесь	2	2
233	один из	4	2
234	мы видим	5	2
235	со всеми	4	2
236	это новое	2	2
237	в поэзии	2	2
238	самых основных	1	2
239	и других	3	2
240	сами по	1	2
241	в конце	3	2
242	они сами	2	2
243	до сих	3	2
244	с другой	5	2
245	именно в	1	2
246	было бы	6	2
247	наконец в	2	2
248	больше и	1	2
249	и пр	1	2
250	у нас	4	2
251	до конца	6	2
252	и самый	1	2
253	художественных образах	1	2
254	что все	3	2
255	не может	17	2
256	так же	12	2
257	как это	4	2
258	по своему	1	2
259	а потом	1	2
260	него есть	1	2
261	лежит в	1	2
262	дело идет	1	2
263	сих пор	3	2
264	о его	1	2
265	сказал что	1	2
266	в двух	1	2
267	ее и	2	2
268	почти вовсе	1	2
269	как явление	1	2
270	но это	3	2
271	между ними	1	2
272	не быть	2	2
273	как на	3	2
274	во всяком	8	2
275	все что	3	2
276	который должен	1	1
277	то на	2	1
278	говоря о	1	1
279	например в	3	1
280	разрешаются в	1	1
281	и действительно	1	1
282	и то	2	1
283	на самом	2	1
284	части и	1	1
285	сохранять свое	1	1
286	это и	3	1
287	идет о	2	1
288	по преимуществу	1	1
289	на этих	1	1
290	должна быть	3	1
291	и больше	1	1
292	стороны мы	1	1
293	к созданию	1	1
294	употребление ее	1	1
295	в несколько	1	1
296	а как	1	1
297	есть не	2	1
298	на материале	1	1
299	являются конечно	1	1
300	что если	1	1
301	которую мы	1	1
302	и свой	1	1
303	вопрос о	3	1
304	необычайную сложность	1	1
305	на место	2	1
306	всегда когда	1	1
307	на эти	2	1
308	он как	1	1
309	время как	5	1
310	в полной	1	1
311	и ряд	1	1
312	вместо того	1	1
313	форм мы	1	1
314	форм в	1	1
315	и понятия	2	1
316	это время	1	1
317	в ней	1	1
318	меньше чем	1	1
319	необходимая для	1	1
320	между собой	1	1
321	в широком	1	1
322	повсюду в	1	1
323	время в	1	1
324	взгляде на	1	1
325	в чем	2	1
326	с его	1	1
327	тем как	1	1
328	это имеет	2	1
329	самом деле	9	1
330	все больше	1	1
331	всего показать	1	1
332	внутренняя форма	6	1
333	явлениями и	1	1
334	отличие от	4	1
335	показаться что	1	1
336	построения этого	2	1
337	за пределы	1	1
338	всех искусств	1	1
339	как говорит	2	1
340	искусстве и	1	1
341	что как	1	1
342	в него	2	1
343	тяжелому и	1	1
344	как вполне	1	1
345	в полном	2	1
346	когда он	2	1
347	что по	3	1
348	его к	1	1
349	последнее что	1	1
350	роль играет	1	1
351	в самом	11	1
352	впечатление совершенно	1	1
353	точкой зрения	1	1
354	в которой	4	1
355	бы и	2	1
356	формы в	4	1
357	и принципиальной	1	1
358	выражение в	1	1
359	учение о	1	1
360	вынуждены были	1	1
361	остановиться на	2	1
362	им в	3	1
363	человека совершенно	2	1
364	и тот	2	1
365	и те	1	1
366	вследствие этого	1	1
367	а вовсе	1	1
368	но прежде	1	1
369	самому существу	3	1
370	идей и	1	1
371	по самому	5	1
372	стороны в	1	1
373	у людей	1	1
374	новое значение	2	1
375	мы можем	4	1
376	выражения и	2	1
377	же это	1	1
378	понятий и	2	1
379	образом и	1	1
380	в точном	1	1
381	широком смысле	1	1
382	на его	1	1
383	и сказал	1	1
384	одно и	1	1
385	в основу	2	1
386	но все	1	1
387	а вместе	1	1
388	в каждом	3	1
389	для всей	1	1
390	в состоянии	3	1
391	об этом	1	1
392	форм и	1	1
393	для своей	1	1
394	того почему	1	1
395	этот новый	1	1
396	этих вопросов	1	1
397	на тех	1	1
398	и тем	2	1
399	чаще всего	1	1
400	ни в	9	1
401	качество и	1	1
402	формах в	1	1
403	все равно	1	1
404	самому к	1	1
405	чем в	1	1
406	мы не	12	1
407	такой же	2	1
408	и того	1	1
409	понятия и	1	1
410	он сказал	1	1
411	одного и	2	1
412	лучше всего	1	1
413	и еще	1	1
414	и чистое	1	1
415	в своей	3	1
416	определяется и	1	1
417	именно и	2	1
418	есть как	1	1
419	а чтобы	1	1
420	почти ни	1	1
421	которое здесь	1	1
422	с самого	1	1
423	для всякого	1	1
424	с эпосом	1	1
425	стало быть	2	1
426	совершенно новое	1	1
427	точку зрения	3	1
428	в небольшом	1	1
429	такую же	1	1
430	действовали в	1	1
431	однако в	1	1
432	ним в	1	1
433	всякого поэтического	2	1
434	случае мы	1	1
435	тому что	4	1
436	что те	2	1
437	быть или	1	1
438	иной раз	1	1
439	что есть	2	1
440	как путем	1	1
441	чистом виде	3	1
442	при всех	1	1
443	или что	1	1
444	в таких	1	1
445	с которой	1	1
446	виду что	1	1
447	есть прежде	1	1
448	самого начала	1	1
449	дело в	1	1
450	одна из	4	1
451	материала в	1	1
452	когда они	1	1
453	авторства и	1	1
454	но только	3	1
455	это лучше	1	1
456	и уже	1	1
457	это мы	2	1
