N	2gram	Bakhtin_Pr_2	Hudozhes
1	том что	2	16
2	и в	43	14
3	так и	3	13
4	не только	11	12
5	при этом	6	12
6	о том	5	12
7	в том	6	12
8	а не	7	12
9	и т	13	11
10	в себе	5	11
11	в этом	13	11
12	прежде всего	10	11
13	в рассказе	3	11
14	в своей	4	10
15	для него	8	10
16	то же	8	9
17	как и	14	9
18	что он	13	9
19	в качестве	1	9
20	у него	6	9
21	по отношению	5	8
22	в этой	1	8
23	как в	2	8
24	то что	7	8
25	т п	9	8
26	же время	5	8
27	ничего не	3	8
28	в его	10	8
29	между тем	3	8
30	отношению к	5	8
31	в то	7	8
32	еще не	9	7
33	это не	3	7
34	не в	11	7
35	к тому	4	7
36	уже не	3	7
37	не случайно	1	7
38	не может	18	7
39	как бы	22	7
40	а в	5	7
41	в первой	2	6
42	человека в	4	6
43	было бы	5	6
44	читателя в	1	6
45	никогда не	9	6
46	рассказа в	3	6
47	что в	4	6
48	самом деле	5	5
49	с его	4	5
50	человеческих отношений	1	5
51	перед нами	7	5
52	но в	10	5
53	об этом	2	5
54	ни в	2	5
55	точки зрения	13	5
56	не менее	3	5
57	и его	8	5
58	к себе	7	5
59	и он	5	5
60	можно было	3	5
61	во второй	1	5
62	только в	4	5
63	друг друга	1	5
64	может быть	23	5
65	но и	14	5
66	в этих	6	5
67	героя и	5	5
68	жизни и	1	5
69	к другому	5	4
70	мы уже	3	4
71	он уже	1	4
72	и о	2	4
73	в центре	1	4
74	в своем	4	4
75	и к	3	4
76	то в	1	4
77	в самом	7	4
78	та же	2	4
79	на то	5	4
80	что она	1	4
81	он не	9	4
82	и с	5	4
83	несмотря на	1	4
84	тем не	2	4
85	с ним	3	4
86	она не	3	4
87	по своей	1	4
88	связи с	1	4
89	как будто	1	4
90	в духе	1	4
91	и это	4	4
92	можно сказать	1	4
93	того что	2	4
94	один из	1	4
95	себя в	3	4
96	из них	2	4
97	в конце	2	4
98	как раз	4	4
99	не было	1	4
100	и все	6	4
101	т е	26	4
102	и от	1	4
103	с точки	8	3
104	видит в	1	3
105	в мире	1	3
106	и на	10	3
107	в ее	1	3
108	идет о	1	3
109	как к	1	3
110	все же	3	3
111	следующей главе	1	3
112	но он	4	3
113	в нем	12	3
114	т д	4	3
115	и по	1	3
116	на этом	1	3
117	лишь в	8	3
118	его в	3	3
119	с этим	2	3
120	даже в	3	3
121	в своих	2	3
122	такой же	3	3
123	несет в	1	3
124	она в	1	3
125	все эти	5	3
126	себе самому	4	3
127	тем что	3	3
128	своего я	1	3
129	для себя	2	3
130	как мы	10	3
131	того чтобы	1	3
132	в пределах	16	3
133	приводит к	6	3
134	что у	2	3
135	еще в	1	3
136	том как	1	3
137	если бы	3	3
138	о нем	6	3
139	из рассказа	2	3
140	это в	1	3
141	романа в	1	3
142	же в	1	3
143	но не	5	3
144	как его	4	3
145	и даже	3	3
146	превращается в	2	3
147	то и	2	3
148	однако и	1	3
149	в связи	1	3
150	в творчестве	2	3
151	по своему	2	3
152	в следующей	1	3
153	и для	3	3
154	от него	1	3
155	в равной	1	3
156	в таком	2	3
157	я и	2	2
158	например в	2	2
159	же как	1	2
160	на самом	1	2
161	оно было	1	2
162	в их	3	2
163	той же	3	2
164	мы не	4	2
165	вопрос о	2	2
166	не была	3	2
167	вместо того	1	2
168	героев в	1	2
169	слово не	8	2
170	к своему	1	2
171	не нужно	2	2
172	которых может	1	2
173	но как	1	2
174	если в	1	2
175	себе и	4	2
176	в произведениях	3	2
177	его я	1	2
178	в одной	3	2
179	в рамках	1	2
180	не согласиться	1	2
181	в художественном	3	2
182	как нам	2	2
183	хотя и	5	2
184	в целом	2	2
185	так или	1	2
186	в ответ	1	2
187	так в	1	2
188	только на	3	2
189	раз в	1	2
190	как он	2	2
