N	3gram	Losev_Prob_5	Komedia
1	к тому же	1	10
2	в iv в	1	7
3	едва ли не	1	5
4	в н э	12	5
5	в том что	8	5
6	вместе с тем	3	4
7	о том что	9	4
8	для того чтобы	2	4
9	по отношению к	2	3
10	в том числе	2	3
11	так или иначе	1	3
12	в связи с	7	3
13	то же время	1	3
14	в то время	3	3
15	в то же	1	3
16	только потому что	1	2
17	чуть ли не	1	2
18	не говоря уже	1	2
19	в этом смысле	3	2
20	в одной из	1	2
21	до сих пор	2	2
22	говоря уже о	1	2
23	бы то ни	2	2
24	в это время	2	2
25	то время как	3	2
26	то ни было	1	2
27	с одной стороны	3	2
28	у того же	1	2
29	v в н	5	2
30	в нем не	1	2
31	во всяком случае	2	2
32	что у него	1	2
33	после того как	3	2
34	можно было бы	1	2
35	середине iv в	1	2
36	тем же названием	1	1
37	между небом и	1	1
38	iii в н	2	1
39	имеется в виду	1	1
40	надо считать не	1	1
41	сын от этого	1	1
42	же мере в	1	1
43	стороны он изображен	1	1
44	в самом деле	1	1
45	в греции как	1	1
46	никак не может	2	1
47	и вслед за	1	1
48	с точки зрения	8	1
49	небом и землей	1	1
50	с самого начала	1	1
51	он говорит о	1	1
52	до н э	5	1
53	о том чтобы	1	1
54	iv вв до	1	1
55	но и в	2	1
56	дошедших до нас	1	1
57	мы находим в	2	1
58	в наше время	1	1
59	том числе и	1	1
60	точно так же	3	1
61	только тем что	1	1
62	вв до н	2	1
63	даже если она	1	1
64	другой стороны он	1	1
65	той или иной	1	1
66	не в его	1	1
67	ii в н	2	1
68	вслед за ним	1	1
69	на задний план	1	1
70	если не считать	1	1
71	вместе со своим	1	1
72	как будто бы	3	1
73	cgf i р	1	1
74	все еще остается	1	1
75	таким же образом	1	1
76	в г а	1	1
77	с другой стороны	5	1
78	мере в какой	1	1
79	и в том	1	1
80	не может быть	2	1
81	приходит в голову	1	1
82	от этого брака	1	1
83	в середине iv	1	1
84	нового времени мы	1	1
85	до нас в	2	1
86	только в связи	1	1
87	то обстоятельство что	1	1
88	так и в	1	1
89	связи с этим	1	1
90	хотя бы в	1	1
91	не только в	1	1
92	но все же	2	1
93	в большинстве случаев	1	1
94	по заслугам на	1	1
95	под тем же	1	1
96	тем не менее	5	1
97	не приходит в	1	1
98	ясно что это	1	1
