N	3gram	Propp_Isto_3	Problema
1	с точки зрения	1	11
2	тем не менее	5	10
3	в том что	5	8
4	с другой стороны	7	6
5	в данном случае	3	5
6	можно было бы	1	4
7	не только в	1	4
8	во всяком случае	2	4
9	не только не	2	4
10	мы имеем дело	1	3
11	на самом деле	1	3
12	точно так же	2	3
13	вместе с тем	1	3
14	в связи с	3	3
15	о том что	2	3
16	и т д	15	3
17	хотя и не	1	2
18	что иное как	3	2
19	мы не будем	1	2
20	и в других	2	2
21	сами по себе	1	2
22	в том смысле	1	2
23	то время как	2	2
24	не будем здесь	2	2
25	здесь мы имеем	3	2
26	самом же деле	1	2
27	на самом же	1	2
28	есть не что	1	2
29	не что иное	3	2
30	заключается в том	1	2
31	в то время	2	2
32	ничего общего с	1	2
33	и прежде всего	1	2
34	что в данном	1	2
35	в буквальном смысле	1	2
36	но если бы	1	2
37	к тому же	2	2
38	должны были бы	1	1
39	но все же	2	1
40	на том что	1	1
41	его в качестве	1	1
42	одной или нескольких	1	1
43	мы здесь имеем	1	1
44	о себе в	1	1
45	мы имеем в	2	1
46	между прочим и	1	1
47	равно как и	1	1
48	еще не вполне	2	1
49	совершенно то же	1	1
50	можно поставить вопрос	1	1
51	только то что	1	1
52	исходя из этого	1	1
53	том смысле как	1	1
54	в жизни и	1	1
55	с этой точки	1	1
56	они находятся в	1	1
57	в таком случае	1	1
58	и тем что	1	1
59	до сих пор	5	1
60	и то что	2	1
61	для нас это	1	1
62	можно сказать о	1	1
63	так же как	1	1
64	с одной стороны	2	1
65	в чем же	1	1
66	то мы можем	1	1
67	имеем дело с	1	1
68	до того что	1	1
69	в том числе	1	1
70	что дело здесь	1	1
71	об этом мы	1	1
72	этой точки зрения	1	1
73	здесь не только	1	1
74	уже потому что	1	1
75	и вместе с	1	1
76	в свою очередь	1	1
77	это и есть	1	1
78	в соединении с	1	1
79	другой стороны и	3	1
80	с самого начала	1	1
81	на то что	1	1
82	из этого можно	1	1
83	очень близкими к	1	1
84	что здесь мы	1	1
85	у нас в	1	1
86	это вовсе не	1	1
87	как и в	2	1
88	он никак не	1	1
