N	2gram	Propp_Isto_4	Myshleni
1	и в	26	28
2	в том	3	28
3	то что	16	28
4	в этом	7	27
5	в развитии	1	24
6	того что	2	24
7	потому что	6	22
8	том что	3	19
9	не может	6	19
10	таким образом	10	18
11	что он	10	18
12	только в	3	18
13	в силу	5	17
14	что в	14	17
15	не только	15	16
16	по сравнению	3	15
17	так же	18	15
18	сравнению с	3	14
19	точки зрения	1	13
20	может быть	14	13
21	с помощью	2	13
22	сказать что	2	13
23	тому что	1	11
24	и не	9	11
25	что мы	3	11
26	как бы	3	11
27	но не	5	10
28	к тому	1	10
29	как мы	5	10
30	так как	9	10
31	от того	2	10
32	но и	12	10
33	было бы	2	9
34	мы можем	6	9
35	между собой	1	9
36	мы видели	6	8
37	тем самым	1	8
38	никогда не	2	8
39	тем что	5	8
40	еще не	6	8
41	то же	8	7
42	отношение к	2	7
43	в своем	2	7
44	он не	7	7
45	в нем	2	7
46	показывает что	10	7
47	если бы	2	7
48	мы видим	6	7
49	и других	3	7
50	там где	3	7
51	вместе с	6	7
52	между ними	3	7
53	же как	13	6
54	мы не	1	6
55	в чем	1	6
56	и как	5	6
57	и к	1	6
58	в мышлении	2	6
59	как и	7	6
60	не имеет	3	6
61	тогда когда	1	6
62	когда мы	1	6
63	же самое	2	6
64	с развитием	1	6
65	то время	1	6
66	приводит к	1	6
67	так и	10	6
68	и что	5	6
69	можно сказать	1	6
70	его в	9	6
71	так что	2	6
72	как раз	1	6
73	в области	2	6
74	вообще не	1	6
75	ступени к	1	6
76	к другой	1	6
77	в то	1	6
78	показать что	1	5
79	в зависимости	1	5
80	вопрос о	4	5
81	время как	1	5
82	зависимости от	1	5
83	частный случай	4	5
84	и на	2	5
85	но в	5	5
86	в этой	2	5
87	на этой	1	5
88	и тем	2	5
89	с тем	2	5
90	того как	4	5
91	один раз	1	5
92	не могут	2	5
93	могут быть	6	5
94	в пределах	1	5
95	это не	5	5
96	в свете	3	5
97	содержится в	2	5
98	и все	2	5
99	например в	3	4
100	и то	6	4
101	переход от	1	4
102	к другому	1	4
103	той же	1	4
104	если я	1	4
105	мы имеем	7	4
106	совпадает с	1	4
107	мы и	1	4
108	во всех	1	4
109	только тогда	3	4
110	относится к	3	4
111	в одной	3	4
112	с этим	2	4
113	целый ряд	1	4
114	в себе	2	4
115	на то	3	4
116	на этом	2	4
117	но если	1	4
118	он должен	3	4
119	установить что	2	4
120	знаем что	7	4
121	не в	5	4
122	нас к	7	4
123	что на	2	4
124	что при	1	4
125	на основе	1	4
126	ясно что	1	4
127	связь между	2	4
128	что и	9	4
129	именно в	1	4
130	в качестве	7	4
131	мы знаем	8	4
132	друг друга	1	4
133	только по	1	4
134	на этот	2	4
135	и следовательно	1	4
136	в частности	2	4
137	к жизни	1	4
138	они не	1	4
139	начинается с	2	3
140	это и	5	3
141	чего не	1	3
142	из этих	3	3
143	видели что	3	3
144	очевидно что	1	3
145	независимо от	1	3
146	как в	7	3
147	хотя и	2	3
148	представляет собой	2	3
149	его развития	1	3
150	на его	3	3
151	связанные с	3	3
152	при этом	3	3
153	и по	5	3
154	а по	4	3
155	с того	3	3
156	должен был	3	3
157	в них	1	3
158	иначе говоря	1	3
159	по себе	2	3
160	в основе	1	3
161	это мы	2	3
162	по своей	2	3
163	связи с	3	3
164	не по	2	3
165	до того	1	3
166	представляют собой	4	3
167	но мы	3	3
168	те же	3	3
169	мог бы	1	3
170	по мере	1	3
171	и здесь	5	3
172	до сих	5	3
173	в его	5	3
174	и только	5	3
175	один из	1	3
176	функций которые	1	3
177	этот вопрос	2	3
178	и его	10	3
179	есть в	2	3
180	в нашей	1	3
181	представить себе	1	3
182	связано с	1	3
183	зависит от	1	3
184	а не	6	3
185	сослаться на	1	3
186	но как	1	3
187	как это	3	3
188	предметов в	1	3
189	сих пор	5	3
190	в целом	2	3
191	в другой	3	3
