N	2gram	Propp_Isto_4	Myshleni
1	точки зрения	1	26
2	таким образом	10	26
3	в том	3	24
4	и в	26	23
5	том что	3	21
6	в целом	2	20
7	в этом	7	17
8	то что	16	17
9	не только	15	16
10	так же	18	16
11	говорит он	1	15
12	того что	2	15
13	как и	7	14
14	может быть	14	14
15	но и	12	14
16	в его	5	14
17	что в	14	14
18	с помощью	2	13
19	в развитии	1	12
20	не может	6	12
21	представляет собой	2	11
22	сказать что	2	11
23	как бы	3	11
24	с другой	4	10
25	прежде всего	1	10
26	и с	5	9
27	в качестве	7	9
28	другой стороны	4	9
29	вместе с	6	9
30	и не	9	9
31	то же	8	8
32	нас к	7	8
33	в основе	1	8
34	и на	2	8
35	мы не	1	7
36	вопрос о	4	7
37	в этой	2	7
38	в другом	5	7
39	с тем	2	7
40	в то	1	7
41	так как	9	7
42	что он	10	7
43	же как	13	6
44	все это	2	6
45	независимо от	1	6
46	с этим	2	6
47	в себе	2	6
48	в силу	5	6
49	лишь в	2	6
50	и тем	2	6
51	с этой	2	6
52	по сравнению	3	6
53	и его	10	6
54	о том	4	6
55	связь между	2	6
56	только в	3	6
57	мы можем	6	6
58	тем что	5	6
59	от того	2	6
60	именно в	1	6
61	потому что	6	6
62	сравнению с	3	5
63	между собой	1	5
64	бы в	1	5
65	перед нами	3	5
66	и как	5	5
67	но в	5	5
68	то время	1	5
69	на то	3	5
70	он не	7	5
71	и более	3	5
72	а затем	3	5
73	представить себе	1	5
74	если бы	2	5
75	тем самым	1	5
76	для этого	1	5
77	по себе	2	5
78	тому что	1	5
79	по своей	2	5
80	целом и	1	5
81	как мы	5	5
82	связан с	3	5
83	и что	5	5
84	можно сказать	1	5
85	так и	10	5
86	что мы	3	5
87	и все	2	5
88	тем более	1	5
89	мы должны	5	5
90	в своих	1	5
91	в котором	1	4
92	время как	1	4
93	в чем	1	4
94	но не	5	4
95	как в	7	4
96	целый ряд	1	4
97	говорит что	2	4
98	и к	1	4
99	все эти	3	4
100	что она	3	4
101	при этом	3	4
102	их в	7	4
103	было бы	2	4
104	ни в	2	4
105	в своей	4	4
106	не в	5	4
107	и функции	1	4
108	но вместе	1	4
109	о природе	3	4
110	к тому	1	4
111	приводит к	1	4
112	по мере	1	4
113	в свете	3	4
114	мы видим	6	4
115	только что	3	4
116	в одном	5	4
117	как раз	1	4
118	с действительностью	1	4
119	до сих	5	4
120	а с	1	4
121	по существу	3	4
122	этого слова	2	4
123	сих пор	5	4
124	в результате	1	4
125	хотя бы	2	4
126	к этому	5	4
127	как на	1	4
128	и то	6	3
129	полагает что	1	3
130	мы и	1	3
131	из которых	5	3
132	что они	6	3
133	которые не	1	3
134	в одной	3	3
135	что именно	1	3
136	в своем	2	3
137	все же	9	3
138	еще на	1	3
139	что это	2	3
140	он в	4	3
141	из этих	3	3
142	как он	6	3
143	друг другу	1	3
144	и если	3	3
145	том чтобы	1	3
146	на все	1	3
147	и мы	1	3
148	показывает что	10	3
149	такой же	1	3
150	в которых	4	3
151	должны были	1	3
152	образом и	1	3
153	она не	3	3
154	тогда когда	1	3
155	не могло	2	3
156	ничего не	5	3
157	во всем	3	3
158	в области	2	3
159	могут быть	6	3
160	же самое	2	3
161	и это	1	3
162	об этой	1	3
163	об этом	7	3
164	одного из	1	3
165	этих двух	1	3
166	и следовательно	1	3
167	показывают что	2	3
168	этот вопрос	2	3
169	связи с	3	3
170	уже в	2	3
171	то и	1	3
172	и других	3	3
173	обратиться к	1	3
174	вовсе не	4	3
175	на этот	2	3
176	во всех	1	3
177	превращается в	7	3
178	а не	6	3
179	эти исследования	1	3
180	смысле этого	2	3
181	останавливаться на	1	3
182	привели нас	2	3
183	связана с	2	2
184	он показывает	2	2
185	он может	2	2
186	тех же	2	2
187	между этим	1	2
188	показать что	1	2
189	непосредственно не	1	2
190	между двумя	12	2
191	почти всегда	1	2
192	что эти	1	2
193	в зависимости	1	2
194	той же	1	2
195	есть не	1	2
196	что между	1	2
197	что если	1	2
198	приложении к	1	2
199	он как	1	2
200	зависимости от	1	2
201	только тогда	3	2
202	себе и	1	2
203	анализ этого	1	2
204	и я	1	2
205	как говорит	1	2
206	что как	1	2
207	иначе чем	1	2
208	всей этой	1	2
209	тех случаях	2	2
210	хотя и	2	2
211	когда он	6	2
212	и наконец	1	2
213	чем к	1	2
214	нами в	1	2
215	и те	1	2
216	главным образом	2	2
217	всех этих	1	2
218	он должен	3	2
219	не к	2	2
220	и вот	2	2
221	на этом	2	2
222	одно и	1	2
223	но все	5	2
224	который по	1	2
225	в них	1	2
226	мы видели	6	2
227	к середине	1	2
228	с такой	1	2
229	иначе говоря	1	2
230	потому и	1	2
231	в приложении	1	2
232	как таковой	1	2
233	был бы	1	2
234	в этих	7	2
235	и при	3	2
236	представление о	1	2
237	и эти	1	2
238	что этот	4	2
239	того кто	1	2
240	даже в	4	2
241	с развитием	1	2
242	что эта	3	2
243	не имеет	3	2
244	того как	4	2
245	к этим	2	2
246	речь и	1	2
247	никогда не	2	2
248	на него	3	2
249	не останавливаться	1	2
250	является то	1	2
251	говорят в	1	2
252	в наши	1	2
253	к пониманию	1	2
254	на вопрос	3	2
255	представляют собой	4	2
256	функция этого	1	2
257	данном случае	3	2
258	что у	3	2
259	с собой	5	2
260	на нее	1	2
261	ясно что	1	2
262	наши задачи	1	2
263	по линии	1	2
264	короче говоря	1	2
265	вот почему	1	2
266	от них	2	2
267	в современной	2	2
268	один из	1	2
269	содержится в	2	2
270	может привести	1	2
271	человека с	3	2
272	которые мы	1	2
273	с двумя	1	2
274	уже не	5	2
275	эти черты	1	2
276	в виде	2	2
277	одно из	1	2
278	эти три	1	2
279	заметить что	1	2
280	и даже	4	2
281	на ее	1	2
282	с той	2	2
283	если мы	1	2
284	связано с	1	2
285	и пр	11	2
286	воды на	1	2
287	на которых	1	2
288	под влиянием	1	2
289	виде в	1	2
290	в частности	2	2
291	как это	3	2
292	его на	4	2
293	о чем	3	2
294	в данном	3	2
295	отражает действительность	1	2
296	формы мышления	1	2
297	там где	3	2
298	самой сути	1	2
299	на которой	2	2
300	нечто подобное	2	2
301	которая в	1	2
302	указывает на	4	2
303	в связь	3	2
304	а в	8	2
305	между ними	3	2
306	к его	1	2
307	но этот	2	2
308	никакой связи	1	2
309	приводит нас	4	2
310	жизни и	1	2
311	эта новая	1	1
312	они представляют	1	1
313	и т	27	1
314	одним из	1	1
315	например в	3	1
316	переход от	1	1
317	и всем	1	1
318	из трех	3	1
319	или по	1	1
320	которое выражается	1	1
321	он всегда	3	1
322	не имеют	1	1
323	в доме	4	1
324	каком они	1	1
325	входящих в	1	1
326	по его	2	1
327	мы уже	5	1
328	от своего	3	1
329	может входить	1	1
330	в наиболее	1	1
331	совпадает с	1	1
332	только это	2	1
333	привести к	1	1
334	принадлежит к	1	1
335	не вполне	1	1
336	стороне дела	1	1
337	но даже	1	1
338	то это	5	1
339	в виду	1	1
340	обоими видами	1	1
341	себе что	1	1
342	в ней	1	1
343	когда речь	1	1
344	еще не	6	1
345	на них	1	1
346	разложения этого	1	1
347	к царству	2	1
348	в различных	1	1
349	одного предмета	1	1
350	говоря не	1	1
351	живым существом	1	1
352	только после	1	1
353	могло быть	1	1
354	в чистое	1	1
355	то он	1	1
356	мы будем	1	1
357	не говорят	1	1
358	очевидно что	1	1
359	слова на	1	1
360	что так	1	1
361	не просто	4	1
362	к воде	2	1
363	в истории	2	1
364	как к	1	1
365	этого развития	1	1
366	этой стороны	2	1
367	что нет	1	1
368	к какому	1	1
369	вопросом о	1	1
370	его к	3	1
371	это легко	1	1
372	чего не	1	1
373	это более	1	1
374	его стали	1	1
375	оттого что	1	1
376	та же	1	1
377	этих пор	1	1
378	что же	1	1
379	у каждого	1	1
380	точно как	1	1
381	отчасти и	1	1
382	и заставить	1	1
383	им в	1	1
384	ее как	1	1
385	в мышлении	2	1
386	но на	1	1
387	не могла	1	1
388	вообще не	1	1
389	на его	3	1
390	в нем	2	1
391	в свет	1	1
392	т д	24	1
393	от которого	2	1
394	перестает быть	1	1
395	которой не	1	1
396	в узком	1	1
397	содержит в	2	1
398	его от	2	1
399	который он	1	1
400	связанные с	3	1
401	поэтому мы	1	1
402	и второй	1	1
403	на этой	1	1
404	на каком	1	1
405	уже знаем	1	1
406	этом мы	1	1
407	же образом	1	1
408	но мы	3	1
409	он является	1	1
410	о которых	1	1
411	к которым	5	1
412	в самую	2	1
413	которой он	2	1
414	они помогают	1	1
415	более ранней	1	1
416	во время	7	1
417	но если	1	1
418	которая так	1	1
419	что появление	1	1
420	при изучении	2	1
421	таким же	6	1
422	этой связи	1	1
423	указывает и	1	1
424	присущих ему	2	1
425	существом которое	1	1
426	почти не	1	1
427	внутренняя связь	1	1
428	просто в	1	1
429	здесь могут	1	1
430	знаем что	7	1
431	бы мы	2	1
432	что я	2	1
433	от его	1	1
434	в основном	1	1
435	но эта	4	1
436	выше мы	2	1
437	свет на	1	1
438	указать еще	1	1
439	что было	1	1
440	тем не	2	1
441	о значении	1	1
442	приводят к	1	1
443	уже выше	2	1
444	как путем	1	1
445	не менее	2	1
446	вплоть до	1	1
447	идет на	2	1
448	на котором	3	1
449	и вместо	1	1
450	это дает	1	1
451	чтобы стать	1	1
452	из него	1	1
453	в общих	1	1
454	под этим	1	1
455	он пытается	1	1
456	находятся в	1	1
457	помощи и	1	1
458	с этих	1	1
459	более что	1	1
460	он хочет	1	1
461	социальным развитием	1	1
462	и является	1	1
463	вопрос же	1	1
464	мы бы	1	1
465	в более	1	1
466	существо которое	1	1
467	как будто	1	1
468	и делает	1	1
469	ведет его	1	1
470	в некотором	2	1
471	однако это	1	1
472	ему не	1	1
473	именно с	1	1
474	вот в	1	1
475	в образах	1	1
476	эти же	1	1
477	когда мы	1	1
478	во все	2	1
479	предметов в	1	1
480	в других	2	1
481	его за	1	1
482	должны быть	1	1
483	частный случай	4	1
484	что при	1	1
485	поставить вопрос	2	1
486	так например	2	1
487	с ее	1	1
488	как не	1	1
489	на другой	1	1
490	на основе	1	1
491	большей частью	3	1
492	сторону в	1	1
493	особо и	1	1
494	что делает	1	1
495	если попытаться	1	1
496	чтобы быть	1	1
497	и говорит	1	1
498	во главе	1	1
499	всей своей	1	1
500	в дальнейшем	6	1
501	в совершенно	1	1
502	как с	1	1
503	не мог	3	1
504	стороны не	1	1
505	живет в	2	1
506	в борьбе	1	1
507	здесь нет	1	1
508	которых это	1	1
509	о связи	1	1
510	самых различных	1	1
511	для исследователя	1	1
512	во второй	1	1
513	появление его	1	1
514	этапы в	1	1
515	в ход	1	1
516	исследования на	1	1
517	он просит	2	1
518	к рассмотрению	2	1
519	и здесь	5	1
520	стороны их	1	1
521	внимание на	1	1
522	говорит об	2	1
523	не ту	1	1
524	к любому	1	1
525	роль мы	1	1
526	всмотреться в	2	1
527	все его	1	1
528	а также	3	1
529	происходит не	1	1
530	нас в	1	1
531	образом мы	1	1
532	человека который	1	1
533	общих чертах	2	1
534	раньше чем	5	1
535	функций в	1	1
536	когда оно	1	1
537	но нет	1	1
538	что и	9	1
539	показывает как	2	1
540	это не	5	1
541	в форме	2	1
542	представления о	3	1
543	если с	1	1
544	в большей	1	1
545	что только	1	1
546	оказалось что	1	1
547	о двух	2	1
548	и социальным	1	1
549	мы увидим	3	1
550	что даже	1	1
551	и действительно	3	1
552	эти отдельные	1	1
553	по мнению	1	1
554	очень многих	1	1
555	действительно не	1	1
556	играет роль	2	1
557	в эти	1	1
558	так что	2	1
559	из которого	1	1
560	видели что	3	1
