N	3gram	Vygotskiy__2	Problemy
1	с точки зрения	10	9
2	до сих пор	5	8
3	не может быть	8	8
4	и не может	2	7
5	то же время	2	5
6	в то же	2	5
7	друг с другом	1	5
8	в самом деле	11	4
9	более или менее	1	3
10	на самой границе	1	3
11	в отличие от	1	3
12	сам по себе	4	3
13	имеем в виду	1	3
14	с другой стороны	2	3
15	мы имеем в	1	3
16	как и в	2	3
17	в этом смысле	1	2
18	мы находим в	1	2
19	и в других	1	2
20	сами по себе	3	2
21	в узком смысле	1	2
22	но и в	1	2
23	того и другого	2	2
24	можно было бы	4	2
25	на этот вопрос	2	2
26	в том что	17	2
27	как если бы	1	2
28	о том что	4	2
29	то есть от	1	2
30	в свое время	1	2
31	можно сказать что	1	2
32	в отношении к	3	2
33	мы увидим что	1	2
34	и в поэзии	1	1
35	а не к	1	1
36	все эти вопросы	1	1
37	та же самая	1	1
38	на том же	2	1
39	том что все	1	1
40	и даже не	1	1
41	приводит его к	1	1
42	том что он	3	1
43	те же самые	2	1
44	а между тем	1	1
45	в этом случае	1	1
46	же как и	1	1
47	и во всех	1	1
48	в сознании и	2	1
49	лишь тогда когда	1	1
50	и в этих	1	1
51	не менее чем	1	1
52	может быть даже	1	1
53	те же явления	1	1
54	не могли бы	1	1
55	одно и то	1	1
56	ничего не знать	1	1
57	не в самом	1	1
58	к другому и	1	1
59	так же как	4	1
60	в данном случае	4	1
61	они еще не	1	1
62	с одной стороны	1	1
63	не к области	1	1
64	в конце концов	3	1
65	и в процессе	2	1
66	и то же	1	1
67	если мы не	1	1
68	но при этом	1	1
69	то что мы	1	1
70	по сравнению с	2	1
71	никогда не может	3	1
72	все же не	1	1
73	в связи с	1	1
74	ни на что	1	1
75	потому что она	2	1
76	а не как	1	1
77	во всяком случае	2	1
78	таким образом и	3	1
79	вместо того чтобы	1	1
80	относится только к	1	1
81	как в данном	1	1
82	и только на	1	1
83	как бы вбирает	1	1
84	притом так чтобы	1	1
85	его поведение и	1	1
86	но и на	1	1
87	с самого начала	1	1
88	его жизнь и	1	1
89	в своих последних	1	1
90	выходит за пределы	1	1
91	он никогда не	1	1
92	друг от друга	1	1
93	если бы не	1	1
94	после того как	1	1
95	к тому что	2	1
96	никак не может	1	1
97	в высшей степени	1	1
98	бы не было	1	1
99	в душевной жизни	1	1
100	в жизни и	2	1
