N	2gram	Tiupa_Hudo_1	StatiiOP
1	и в	19	44
2	в том	18	36
3	что в	6	30
4	том что	8	29
5	в этом	11	21
6	вовсе не	2	19
7	не только	16	18
8	то что	4	18
9	было бы	1	17
10	о том	2	17
11	а в	12	17
12	а не	9	16
13	и не	15	16
14	может быть	14	15
15	в области	6	14
16	в данном	4	14
17	как в	2	13
18	не в	7	12
19	в тексте	9	12
20	в этой	2	11
21	того чтобы	2	11
22	у нас	1	11
23	я думаю	2	11
24	точки зрения	10	11
25	но в	7	10
26	для того	2	10
27	что он	3	10
28	только в	5	10
29	но и	10	10
30	также и	1	9
31	как и	2	9
32	в отношении	3	9
33	в то	6	9
34	так и	11	9
35	если бы	3	9
36	того что	4	9
37	в его	9	9
38	с другой	7	9
39	например в	3	8
40	во всех	3	8
41	это не	2	8
42	из них	1	8
43	с точки	3	8
44	и его	12	8
45	не может	7	8
46	я не	2	7
47	что они	1	7
48	в самом	5	7
49	в статье	1	7
50	таким образом	3	7
51	другой стороны	5	7
52	прежде всего	4	7
53	сказать что	4	7
54	по поводу	1	7
55	со стороны	2	6
56	из этих	3	6
57	в своей	5	6
58	потому что	3	6
59	что и	2	6
60	так что	1	6
61	для него	4	6
62	именно в	2	6
63	дело в	1	6
64	в той	3	6
65	и то	4	5
66	то же	10	5
67	той же	1	5
68	в целом	3	5
69	все эти	2	5
70	в нем	5	5
71	данном отношении	1	5
72	и по	2	5
73	в слове	3	5
74	в котором	1	5
75	не менее	3	5
76	никогда не	2	5
77	могут быть	4	5
78	думаю что	1	5
79	так как	1	5
80	тем что	1	5
81	и даже	1	5
82	текста в	3	5
83	все это	2	5
84	была бы	3	5
85	жизни и	1	5
86	того времени	1	5
87	так же	2	5
88	как это	5	4
89	это и	1	4
90	в которой	2	4
91	столь же	1	4
92	бы и	1	4
93	что это	1	4
94	на то	1	4
95	что она	2	4
96	является не	1	4
97	но если	1	4
98	дело не	2	4
99	не имеет	1	4
100	же время	5	4
101	как будто	1	4
102	том отношении	1	4
103	в ее	5	4
104	и что	3	4
105	заключается в	2	4
106	во втором	4	4
107	в качестве	24	4
