N	3gram	Vygotskiy__4	KulturaY
1	и т п	3	41
2	с точки зрения	4	16
3	в самом деле	7	11
4	для того чтобы	19	11
5	можно было бы	4	10
6	до сих пор	3	8
7	в том что	12	8
8	и т д	2	8
9	тех пор пока	2	4
10	с одной стороны	3	4
11	и в этом	3	4
12	до тех пор	2	4
13	и в самом	2	4
14	на самом деле	5	3
15	сам по себе	2	3
16	бы сказать что	1	3
17	было бы сказать	2	3
18	то обстоятельство что	1	3
19	в том чтобы	3	3
20	не только в	1	3
21	а с другой	1	3
22	с другой стороны	2	3
23	не может быть	1	3
24	о том что	10	3
25	смысле этого слова	3	2
26	в какой мере	2	2
27	по отношению к	1	2
28	самом деле не	1	2
29	в таком случае	1	2
30	только то что	1	2
31	и только после	5	2
32	совершенно ясно что	3	2
33	ни в какой	1	2
34	так как он	1	2
35	на русский язык	1	2
36	сама по себе	3	2
37	что и в	1	2
38	к тому же	2	2
39	формы и содержания	1	2
40	потому что он	2	1
41	на этот вопрос	1	1
42	что она не	1	1
43	в целом ряде	1	1
44	лежит в его	1	1
45	совершенно не то	1	1
46	и к тому	1	1
47	сказать то что	1	1
48	о том чтобы	1	1
49	и той же	2	1
50	ответить на этот	1	1
51	после этого уже	1	1
52	как это имело	1	1
53	также и в	1	1
54	что для того	2	1
55	том что на	1	1
56	в этом смысле	1	1
57	то же самое	6	1
58	и не может	1	1
59	ли в этом	1	1
60	и в то	1	1
61	то что мы	3	1
62	и вот эти	1	1
63	что он не	4	1
64	бы то ни	1	1
65	что все эти	1	1
66	а может быть	1	1
67	но в этом	1	1
68	из того что	1	1
69	и если бы	1	1
70	с тем что	1	1
71	имеет в виду	1	1
72	в целом функция	1	1
73	не только не	2	1
74	с этой точки	1	1
75	вместе с тем	2	1
76	не то что	3	1
77	свой смысл и	1	1
78	и я не	1	1
79	я не сомневаюсь	1	1
80	в то время	2	1
81	на наших глазах	1	1
82	так же как	3	1
83	никто не станет	1	1
84	понимать эти слова	1	1
85	в виду не	1	1
86	то что сам	1	1
87	заключается в том	3	1
88	легко видеть что	1	1
89	не сомневаюсь что	1	1
90	они как бы	1	1
91	ясно что в	1	1
92	то что он	3	1
93	во всяком случае	3	1
94	же должно быть	1	1
95	тем что в	1	1
96	самом деле в	1	1
97	этой точки зрения	1	1
98	если мы будем	2	1
99	то же время	1	1
100	то мы увидим	1	1
101	вовсе не в	1	1
102	мы не можем	1	1
103	и не надо	1	1
104	же самое что	2	1
105	и вместе с	1	1
106	в свою очередь	1	1
107	что в ней	2	1
108	и независимо от	1	1
109	в конечном счете	1	1
110	и так как	1	1
111	потому что одна	1	1
112	в то же	1	1
113	мы приходим к	1	1
114	к тому что	5	1
115	одной и той	2	1
116	те или иные	1	1
117	быть не может	1	1
118	бы не было	1	1
119	уже о том	1	1
120	только для того	1	1
121	вслед за этим	3	1
122	мы увидим что	1	1
123	именно в том	2	1
124	что речь идет	1	1
125	отца и для	1	1
126	что дело здесь	1	1
