N	3gram	Propp_Isto_6	Myshleni
1	для того чтобы	1	14
2	по отношению к	2	12
3	в том что	5	11
4	так же как	1	7
5	друг с другом	1	7
6	потому что он	2	5
7	можно сказать что	1	5
8	в другом месте	1	4
9	подобно тому как	1	4
10	к тому чтобы	1	4
11	на этот вопрос	1	4
12	с этой точки	1	4
13	то время как	3	4
14	этой точки зрения	1	4
15	в то время	3	4
16	о том что	4	4
17	это значит что	1	4
18	в этом случае	6	3
19	до сих пор	4	3
20	можно было бы	2	3
21	с одной стороны	7	3
22	так как это	3	3
23	не может быть	3	3
24	том что в	2	2
25	том что он	1	2
26	о том как	3	2
27	знает что он	1	2
28	и не может	1	2
29	в зависимости от	1	2
30	таким образом в	1	2
31	и то что	1	2
32	то и другое	1	2
33	вместе с тем	3	2
34	но при этом	1	2
35	а с другой	1	2
36	приводит нас к	2	2
37	с другой стороны	8	2
38	в свое время	1	2
39	от того что	1	2
40	но все же	2	2
41	и тем более	1	2
42	как мы видели	2	2
43	как производное от	1	1
44	что иное как	1	1
45	в обоих случаях	1	1
46	если бы она	1	1
47	что с ним	1	1
48	в ней нет	2	1
49	мы хотели бы	1	1
50	на первом месте	1	1
51	в прямом смысле	1	1
52	мы имеем в	4	1
53	более или менее	1	1
54	мы только что	1	1
55	в том числе	1	1
56	новые и новые	1	1
57	одной стороны и	1	1
58	все же эта	1	1
59	же как и	1	1
60	на первый план	2	1
61	говорит он что	1	1
62	но и на	1	1
63	у нас на	1	1
64	есть частный случай	1	1
65	для этой цели	1	1
66	мы находим в	1	1
67	независимо от того	1	1
68	с ним происходит	1	1
69	том числе и	1	1
70	кроме того что	1	1
71	есть одно и	1	1
72	происходит потому что	1	1
73	прямом смысле этого	1	1
74	одно и то	1	1
75	не могло быть	2	1
76	не что иное	1	1
77	вообще не существует	1	1
78	таким образом и	2	1
79	чтобы ответить на	1	1
80	это происходит потому	1	1
81	смысле этого слова	1	1
82	потому что оно	1	1
83	и то же	1	1
84	на передний план	1	1
85	и тем самым	1	1
86	но вместе с	1	1
87	мы уже говорили	1	1
88	мы можем установить	2	1
89	во всяком случае	2	1
90	так и в	1	1
91	тем не менее	1	1
92	что оно имеет	1	1
93	в тех случаях	3	1
94	есть не что	1	1
95	надо сказать что	1	1
96	между этими двумя	1	1
97	таким образом мы	1	1
98	том смысле что	1	1
99	по аналогии с	1	1
100	и вместе с	1	1
101	сходство по существу	1	1
102	к выводу что	1	1
103	и те же	1	1
104	как мы видим	1	1
105	тех случаях когда	3	1
106	несколько иной вид	1	1
107	в том смысле	1	1
108	влечет за собой	2	1
