N	2gram	Voloshinov_1	FransuaR
1	и в	16	41
2	таким образом	9	19
3	в этом	9	15
4	как и	2	14
5	и все	4	14
6	то же	2	13
7	все эти	5	13
8	в этой	4	13
9	мы уже	2	12
10	в его	4	12
11	как мы	4	11
12	в том	3	11
13	прежде всего	9	11
14	так и	4	10
15	все это	4	10
16	и его	8	9
17	в качестве	1	9
18	и т.п	2	9
19	но и	4	9
20	что в	3	9
21	но в	4	8
22	в конце	1	8
23	то что	3	8
24	в нем	4	7
25	в эпоху	1	7
26	вовсе не	1	7
27	в них	2	7
28	как бы	5	7
29	и не	4	7
30	ни в	5	6
31	о том	2	6
32	мы видим	2	6
33	только в	4	6
34	есть в	2	6
35	для него	6	6
36	у него	2	6
37	с помощью	2	6
38	в году	1	5
39	и к	6	5
40	не только	7	5
41	на этом	3	5
42	точки зрения	8	5
43	и это	6	5
44	в ней	1	5
45	к нему	1	5
46	на одном	1	5
47	уже в	1	5
48	что и	2	5
49	вместе с	3	5
50	так же	2	5
51	и для	2	5
52	а в	3	5
53	к этому	2	5
54	на место	1	4
55	в сущности	1	4
56	как я	1	4
57	момент в	2	4
58	и на	4	4
59	хотя и	1	4
60	и наконец	4	4
61	та же	1	4
62	что это	2	4
63	он не	2	4
64	и с	8	4
65	на этой	3	4
66	том что	3	4
67	одна из	1	4
68	ничего не	1	4
69	в виду	1	4
70	из одного	1	4
71	и здесь	1	4
72	и образы	2	4
73	может быть	17	4
74	в более	1	4
75	было бы	2	4
76	мира и	3	4
77	все что	4	4
78	он может	1	3
79	и есть	3	3
80	с точки	6	3
81	той же	1	3
82	я не	1	3
83	с ее	4	3
84	он был	1	3
85	на них	2	3
86	во всех	3	3
87	совсем не	2	3
88	его к	1	3
89	от этого	1	3
90	при этом	6	3
91	но именно	1	3
92	и по	2	3
93	связанные с	2	3
94	в мире	1	3
95	его в	4	3
96	несмотря на	1	3
97	во время	3	3
98	в своей	2	3
99	и благодаря	1	3
100	не имеет	1	3
101	все то	2	3
102	можно было	1	3
103	связанных с	2	3
104	его интересует	1	3
105	и вся	2	3
106	о нем	1	3
107	нас в	1	3
108	в свете	1	3
109	что он	2	3
110	поэтому и	2	3
111	образов в	1	3
112	и их	4	3
113	в одном	3	3
114	в землю	1	3
115	так как	4	3
116	не на	2	3
117	в руках	1	3
118	не может	8	3
119	и потому	3	3
120	в область	2	3
121	в человеческом	1	3
122	но это	2	3
123	не подлежит	1	3
124	с ними	4	3
125	в свою	1	3
126	не знает	2	3
127	того же	2	3
128	является и	1	3
129	есть и	2	3
130	жизни и	3	3
131	и эта	1	3
132	это в	1	3
133	ту же	2	2
134	мы здесь	1	2
135	и то	1	2
136	на самом	4	2
137	и так	2	2
138	явления и	1	2
139	я умру	1	2
140	со всех	1	2
141	мы не	2	2
142	что между	1	2
143	мир не	1	2
144	и новых	1	2
145	не совсем	1	2
146	же что	1	2
147	и самого	1	2
148	еще не	5	2
149	оно ни	1	2
150	в чем	5	2
151	с его	7	2
152	отношение к	5	2
153	мы сейчас	1	2
154	в течение	1	2
155	тело в	1	2
156	имеем в	1	2
157	учение о	3	2
158	как он	1	2
159	и еще	1	2
160	и вот	3	2
161	свое время	1	2
162	человека в	1	2
163	и может	4	2
164	это было	1	2
165	себе все	1	2
166	с этим	2	2
167	мы имеем	1	2
168	в этих	3	2
169	в следующем	1	2
170	и момент	1	2
171	уже здесь	1	2
172	образом и	1	2
173	было связано	1	2
174	их в	3	2
175	на всю	1	2
176	характер носят	1	2
177	что есть	1	2
178	его целом	2	2
179	дело в	1	2
180	разобранный нами	1	2
181	и всегда	1	2
182	так называемый	2	2
183	этом отношении	1	2
184	в области	3	2
185	в образах	1	2
186	к тому	1	2
187	не есть	2	2
188	оно не	2	2
189	на другой	1	2
190	в себя	1	2
191	с самого	4	2
192	роль в	1	2
193	никогда не	2	2
194	отсюда и	1	2
195	остановимся на	1	2
196	в разных	1	2
197	находится в	2	2
198	и т.д	1	2
199	другими словами	2	2
200	я лишь	1	2
201	этого своеобразного	1	2
202	во всей	2	2
203	с большими	1	2
204	еще более	1	2
205	все время	1	2
206	оно и	2	2
207	тот же	1	2
208	и ее	4	2
209	со всеми	2	2
210	для всех	4	2
211	уже не	1	2
212	в большинстве	3	2
213	только на	3	2
214	же в	1	2
215	большинстве случаев	3	2
216	и других	2	2
217	и исторического	2	2
218	и со	1	2
219	связано с	1	2
220	них и	1	2
221	здесь только	1	2
222	характерно для	2	2
223	и др	3	2
224	а на	2	2
225	а не	1	2
226	власти и	1	2
227	в связи	1	2
228	может иметь	2	2
229	но особенно	1	2
230	в человеке	1	2
231	не осталось	1	2
232	может стать	1	2
233	по своему	2	2
234	в данном	1	2
235	и оценок	1	2
236	в состоянии	1	2
237	которые были	1	2
238	интерес к	1	2
239	и как	3	2
240	с ним	2	2
241	ни было	2	2
242	для нашего	1	2
243	бы оно	1	2
244	в свое	2	2
245	есть то	1	2
246	во всяком	3	2
247	так подробно	1	1
248	они снова	1	1
249	отношения к	3	1
250	к их	1	1
251	человека и	1	1
252	и через	2	1
253	как его	1	1
254	самом деле	6	1
255	тех же	3	1
256	это и	1	1
257	лежал через	1	1
258	на наших	1	1
259	едва ли	3	1
260	по его	1	1
261	его не	1	1
262	как наиболее	1	1
263	так чтобы	1	1
264	что иное	1	1
265	а во-вторых	1	1
266	бы ни	1	1
267	рая и	1	1
268	но даже	1	1
269	конечно и	1	1
270	всех сторон	1	1
271	что судьба	1	1
272	же нужно	1	1
273	первый план	1	1
274	иное как	1	1
275	не был	1	1
276	этим не	1	1
277	рождается не	1	1
278	но не	1	1
279	абстрактный момент	1	1
280	значение и	1	1
281	него все	1	1
282	с совершенно	1	1
283	менее всего	1	1
284	за пределы	2	1
285	что они	1	1
286	в центре	1	1
287	некоторое время	1	1
288	все остальные	2	1
289	все же	1	1
290	однако не	1	1
291	лишь абстрактный	1	1
292	не являются	1	1
293	увидим что	1	1
294	ни одно	1	1
295	определить как	2	1
296	и этим	2	1
297	в самом	2	1
298	ступени развития	1	1
299	этот новый	1	1
300	в нашем	1	1
301	всего к	1	1
302	с их	3	1
303	и они	1	1
304	можно определить	2	1
305	всей его	1	1
306	всех внешних	1	1
307	человек не	1	1
308	теории и	1	1
309	время и	1	1
310	его запретами	1	1
311	скрыто в	1	1
312	момента в	2	1
313	различные формы	1	1
314	никакому сомнению	1	1
315	в глубину	2	1
316	по аналогии	2	1
317	у ребенка	1	1
318	того насколько	1	1
319	не будет	2	1
320	что мир	1	1
321	момент и	1	1
322	не нашел	1	1
323	ничего удивительного	1	1
324	уже знаем	1	1
325	форму и	1	1
326	этом смысле	3	1
327	в свой	1	1
328	за ней	1	1
329	данном случае	1	1
330	еще одно	1	1
331	в жизни	2	1
332	по всему	2	1
333	для них	1	1
334	с тем	1	1
335	все моменты	1	1
336	понятия и	2	1
337	на первый	2	1
338	со всяким	1	1
339	не интересует	1	1
340	всяком случае	3	1
341	почти не	2	1
342	мы говорили	1	1
343	вторая часть	1	1
344	его современников	1	1
345	всех вещей	1	1
346	мысли и	4	1
347	знаем что	2	1
348	что я	1	1
349	рождение и	2	1
350	культура и	3	1
351	страх и	1	1
352	не будем	1	1
353	этой плоскости	1	1
354	которые в	1	1
355	этой же	1	1
356	времени не	1	1
357	что было	1	1
358	в корне	1	1
359	не должна	1	1
360	т.е на	1	1
361	и связанные	1	1
362	же мы	1	1
363	не разработана	1	1
364	существует для	1	1
365	а иногда	1	1
366	она не	1	1
367	иной раз	1	1
368	есть прежде	1	1
369	самого начала	4	1
370	и отсюда	1	1
371	почти во	1	1
372	к новым	1	1
373	в основе	3	1
374	и снова	1	1
375	для всего	1	1
376	если ему	1	1
377	только и	2	1
378	только когда	1	1
379	таким путем	2	1
380	связи с	1	1
381	в сознании	1	1
382	нужно отметить	1	1
383	уже и	1	1
384	и делает	1	1
385	что на	2	1
386	у нас	1	1
387	у меня	1	1
388	предположение о	1	1
389	среди них	1	1
390	не могут	2	1
391	и всех	2	1
392	с телом	1	1
393	его за	1	1
394	что его	1	1
395	два момента	1	1
396	остаются навсегда	1	1
397	как с	2	1
398	ничего общего	1	1
399	существует только	2	1
400	опираясь на	1	1
401	году в	1	1
402	для всей	1	1
403	своего развития	1	1
404	и о	2	1
405	характер и	1	1
406	говорили что	1	1
407	отвлечься от	1	1
408	различие между	1	1
409	если отвлечься	1	1
410	времени и	1	1
411	именно этот	1	1
412	стиль этого	1	1
413	новых и	1	1
414	в глубине	1	1
415	часто и	1	1
416	является по	2	1
417	на все	1	1
418	в применении	1	1
419	в другом	1	1
420	но к	1	1
421	и та	1	1
422	и что	1	1
423	наслаждение и	1	1
424	его жизни	1	1
425	от своего	1	1
426	аналогии с	2	1
427	значение имеют	1	1
