N	2gram	Vygotskiy__6	Analitik
1	не только	16	22
2	и в	28	18
3	как и	6	14
4	так и	6	14
5	в этом	27	14
6	и его	3	13
7	но и	10	13
8	том что	19	12
9	в качестве	4	12
10	и не	11	12
11	в частности	4	12
12	при этом	3	11
13	а в	2	10
14	как бы	11	10
15	что в	17	9
16	может быть	13	9
17	а не	3	9
18	в том	28	9
19	с его	3	8
20	и даже	1	8
21	по отношению	10	7
22	как раз	6	7
23	в его	3	7
24	с другой	2	7
25	во второй	2	7
26	но не	10	7
27	отношению к	10	7
28	еще не	8	6
29	в этой	5	6
30	он не	7	6
31	в их	3	6
32	не в	4	6
33	к тому	10	6
34	для него	6	6
35	о том	1	6
36	в начале	1	6
37	того же	7	5
38	той же	4	5
39	мы имеем	4	5
40	в самом	8	5
41	в случае	3	5
42	или иной	1	5
43	в сущности	7	5
44	что и	4	5
45	между тем	1	5
46	уже не	1	5
47	в конце	2	5
48	никогда не	8	5
49	в свою	1	5
50	прежде всего	2	5
51	в результате	1	5
52	другой стороны	2	5
53	представляет собой	3	5
54	принадлежит к	2	4
55	и на	5	4
56	а и	2	4
57	что он	18	4
58	отнюдь не	1	4
59	в своем	7	4
60	и как	6	4
61	и к	6	4
62	таким образом	18	4
63	приводит к	6	4
64	состоит в	2	4
65	по себе	3	4
66	тем самым	8	4
67	в одном	2	4
68	имеем дело	2	4
69	ли не	1	4
70	не менее	2	4
71	свою очередь	1	4
72	в пределах	5	4
73	внимание на	2	4
74	можно сказать	6	4
75	во втором	3	4
76	далеко не	1	4
77	о чем	1	4
78	в данном	2	4
79	все же	2	4
80	перед нами	1	4
81	едва ли	1	3
82	который в	1	3
83	мы не	6	3
84	в целом	3	3
85	но как	3	3
86	ответ на	1	3
87	что они	2	3
88	как в	3	3
89	с этим	4	3
90	из этих	3	3
91	с их	1	3
92	роли в	1	3
93	ключ к	2	3
94	подобно тому	1	3
95	то же	7	3
96	в каждом	3	3
97	его в	6	3
98	ко второму	1	3
99	и того	4	3
100	одного и	4	3
101	точки зрения	13	3
102	и без	1	3
103	не столько	1	3
104	все это	2	3
105	до известной	3	3
106	в то	6	3
107	дело не	1	3
108	только не	3	3
109	той или	1	3
110	в ее	1	3
111	данном случае	1	3
112	не должно	1	3
113	жизнь и	1	3
114	именно в	4	3
115	было бы	9	3
116	дело с	2	3
117	на языке	1	3
118	во всем	1	3
119	этом отношении	3	3
120	были бы	2	3
121	еще и	1	3
122	он и	1	3
123	как это	3	3
124	к жизни	4	3
125	известной степени	2	3
126	впервые в	1	3
127	к этому	1	3
128	только к	3	2
129	отношения к	3	2
130	например в	4	2
131	самом деле	2	2
132	от своей	1	2
133	в первом	4	2
134	есть не	1	2
135	а для	1	2
136	и он	1	2
137	во всех	4	2
138	очевидно что	3	2
139	отличие от	1	2
140	это и	3	2
141	к третьему	1	2
142	на первой	1	2
143	как к	1	2
144	и той	3	2
145	когда он	2	2
146	могли бы	9	2
147	но в	5	2
148	все эти	2	2
149	в ответ	1	2
150	в тех	1	2
151	в себе	4	2
152	на его	3	2
153	что она	1	2
154	в нем	7	2
155	видеть в	1	2
156	не как	1	2
157	например как	1	2
158	одной и	3	2
159	и по	3	2
160	и ту	1	2
161	входит в	1	2
162	это не	5	2
163	в них	3	2
164	с тем	5	2
165	несмотря на	2	2
166	с не	1	2
167	иначе говоря	3	2
168	не мог	1	2
169	с точки	10	2
170	в отличие	1	2
171	от его	1	2
172	тем не	1	2
173	но они	1	2
174	даже в	1	2
175	возникает в	1	2
176	все три	1	2
177	дело в	1	2
178	одна из	1	2
179	которого он	1	2
180	по своей	3	2
181	в момент	1	2
182	могут быть	5	2
183	его за	1	2
184	в себя	3	2
185	те же	3	2
186	не с	2	2
187	в новом	2	2
188	об этом	1	2
189	и здесь	3	2
190	и т.д	3	2
191	на примере	3	2
192	в глаза	1	2
193	в новую	2	2
194	в значительной	2	2
195	один из	3	2
196	но с	2	2
197	только в	18	2
198	то в	5	2
199	и ее	1	2
200	с одной	1	2
201	для всех	2	2
202	нуждается в	3	2
203	не для	1	2
204	мы можем	9	2
205	тем что	8	2
206	это по	1	2
207	одной стороны	1	2
208	говорит о	1	2
209	одну из	1	2
210	там где	7	2
211	что мы	11	2
212	совершенно очевидно	3	2
213	не может	19	2
214	вместе с	7	2
215	по своему	2	2
216	в той	4	2
217	когда мы	6	2
218	тому как	1	2
219	этого слова	2	2
220	на пути	1	2
221	и от	2	2
222	хотя и	3	2
223	и все	5	2
224	не должен	1	2
225	как показывает	7	2
226	хотя в	2	2
227	но всегда	1	2
228	то что	28	2
229	нам не	1	2
230	сказать что	13	2
231	совершенно не	1	2
232	в иной	2	2
233	как известно	7	1
234	и развитие	4	1
235	сам по	1	1
236	на самом	1	1
237	тем же	1	1
238	к другому	4	1
239	и до	1	1
240	из его	1	1
241	с таким	1	1
242	в зависимости	5	1
243	мы уже	2	1
244	первой и	1	1
245	и само	1	1
246	при анализе	1	1
247	что если	2	1
248	вопрос о	5	1
249	начинается с	3	1
250	никак не	1	1
251	что иное	1	1
252	я не	4	1
