N	3gram	Bakhtin_fo_1	Myshleni
1	с точки зрения	2	18
2	для того чтобы	5	15
3	в том что	2	15
4	с одной стороны	2	8
5	с самого начала	2	8
6	по отношению к	3	7
7	в другом месте	1	6
8	о том что	1	6
9	вместе с тем	2	5
10	по сравнению с	2	5
11	так же как	2	5
12	не может быть	3	5
13	в то время	3	5
14	же как и	2	4
15	до сих пор	3	4
16	то время как	2	4
17	в высшей степени	1	4
18	но вместе с	1	4
19	в этом отношении	3	4
20	к выводу что	1	4
21	друг с другом	1	4
22	смысле этого слова	1	3
23	приходит к выводу	1	3
24	во всяком случае	1	3
25	и речи в	1	3
26	в свою очередь	1	3
27	по своей природе	1	2
28	том что в	1	2
29	связей и отношений	1	2
30	и то же	3	2
31	прежде всего в	1	2
32	как если бы	2	2
33	на первый план	1	2
34	в зависимости от	1	2
35	между этими двумя	3	2
36	то же время	9	2
37	одно и то	3	2
38	так как он	1	2
39	и в частности	2	2
40	в данном случае	1	2
41	в значительной степени	1	2
42	все более и	1	2
43	более и более	1	2
44	в самом деле	1	2
45	в то же	6	2
46	таким образом и	1	2
47	раз в том	1	1
48	а следовательно и	1	1
49	которых мы говорили	1	1
50	между ними но	1	1
51	само собой разумеется	2	1
52	не могло не	1	1
53	или во всяком	1	1
54	дело в том	2	1
55	по самому своему	1	1
56	связанных между собой	1	1
57	и до конца	2	1
58	в том же	1	1
59	как раз и	2	1
60	о которой мы	1	1
61	единства и целостности	1	1
62	и в то	5	1
63	то новое что	1	1
64	в отличие от	2	1
65	наряду с этим	2	1
66	но и в	2	1
67	как мы увидим	1	1
68	тех случаях когда	1	1
69	в себе и	1	1
70	которые связаны с	1	1
71	том числе и	2	1
72	все эти особенности	1	1
73	с самим собой	2	1
74	и как бы	1	1
75	одном и том	1	1
76	жизни и в	2	1
77	одной стороны и	2	1
78	в одном и	1	1
79	как раз в	4	1
80	по своему составу	1	1
81	в ту же	1	1
82	между ними не	1	1
83	не только в	2	1
84	тот факт что	1	1
85	поставить вопрос об	1	1
86	в одно и	3	1
87	ними не может	1	1
88	как мы это	1	1
89	и в этом	1	1
90	не связанных между	1	1
91	в строгом смысле	2	1
92	автора и его	1	1
93	друг к другу	2	1
94	о которых мы	1	1
95	все то что	2	1
96	до наших дней	1	1
97	и до наших	1	1
98	в основе этого	1	1
99	эти свойства и	1	1
100	в совершенно новом	1	1
101	в тех случаях	1	1
102	играют в нем	1	1
103	и все другие	2	1
104	смысле слова и	1	1
105	надо сказать что	1	1
106	совершенно независимо от	1	1
107	собой разумеется что	2	1
108	но для того	2	1
109	того чтобы быть	1	1
110	в соответствии с	2	1
111	всего того что	1	1
112	он не имеет	1	1
113	но все же	2	1
114	мы будем говорить	1	1
115	на этой основе	1	1
116	с тем и	1	1
117	и том же	1	1
118	и все прочие	1	1
119	которые могут быть	1	1
120	которой мы говорили	1	1
121	как мы уже	8	1
122	когда мы говорим	1	1
123	в том числе	4	1
124	в различных сферах	1	1
125	сама по себе	1	1
126	таким образом первое	1	1
127	мы уже знаем	1	1
128	как и в	2	1
129	в жизни и	1	1
130	во все стороны	1	1
131	той или иной	2	1
