N	2gram	Bakhtin_Pr_5	Istorich
1	и в	35	26
2	так же	7	18
3	то что	10	16
4	не только	10	15
5	может быть	14	14
6	что в	6	14
7	между двумя	2	12
8	но и	14	12
9	и пр	1	11
10	так и	8	10
11	таким образом	7	10
12	и его	14	10
13	что он	24	10
14	все же	8	9
15	его в	4	9
16	что и	3	9
17	так как	4	9
18	и не	27	9
19	то же	15	8
20	мы знаем	2	8
21	а в	7	8
22	я тебе	1	7
23	в этом	14	7
24	он не	13	7
25	об этом	1	7
26	как и	18	7
27	в этих	2	7
28	во время	5	7
29	их в	2	7
30	нас к	1	7
31	как в	5	7
32	что здесь	1	7
33	в качестве	1	7
34	превращается в	1	7
35	героя в	5	7
36	и то	5	6
37	еще не	7	6
38	что они	6	6
39	как он	2	6
40	мы видели	2	6
41	таким же	1	6
42	мы можем	2	6
43	в дальнейшем	2	6
44	к нему	13	6
45	потому что	8	6
46	а не	4	6
47	не может	18	6
48	вместе с	2	6
49	когда он	3	6
50	это и	3	5
51	мы уже	8	5
52	то это	1	5
53	но не	6	5
54	и как	2	5
55	но в	19	5
56	уже не	3	5
57	и только	1	5
58	и по	2	5
59	с собой	2	5
60	но все	4	5
61	в другом	12	5
62	и с	12	5
63	это не	3	5
64	не в	10	5
65	ничего не	3	5
66	и у	4	5
67	как мы	8	5
68	на нем	1	5
69	и что	6	5
70	в его	21	5
71	с ними	5	5
72	в одном	6	5
73	у него	4	5
74	тем что	4	5
75	до сих	1	5
76	в некоторых	1	5
77	из которых	1	5
78	сих пор	1	5
79	мы должны	3	5
80	к этому	1	5
81	в доме	1	4
82	вопрос о	2	4
83	в которых	2	4
84	не просто	2	4
85	в этот	2	4
86	он в	4	4
87	но он	4	4
88	с водой	1	4
89	в своей	4	4
90	но эта	2	4
91	что этот	1	4
92	даже в	5	4
93	же он	1	4
94	здесь не	1	4
95	так в	2	4
96	о том	2	4
97	и даже	5	4
98	вовсе не	7	4
99	с другой	4	4
100	такое же	2	4
101	когда герой	1	4
102	другой стороны	3	4
103	например в	2	3
104	и действительно	1	3
105	видели что	1	3
106	в одной	3	3
107	перед нами	1	3
108	его к	3	3
109	все эти	3	3
110	и если	1	3
111	на его	4	3
112	при этом	2	3
113	он должен	1	3
114	что у	6	3
115	а затем	2	3
116	те же	2	3
117	не мог	3	3
118	том что	3	3
119	и при	1	3
120	по сравнению	1	3
121	с миром	3	3
122	ты меня	2	3
123	и более	1	3
124	меня не	4	3
125	на котором	1	3
126	на него	5	3
127	во всем	4	3
128	связи с	1	3
129	к себе	18	3
130	есть только	2	3
131	и он	2	3
132	она не	1	3
133	данном случае	1	3
134	домой и	1	3
135	на вопрос	2	3
136	но мы	1	3
137	в другой	1	3
138	в том	5	3
139	мы увидим	2	3
140	только в	6	3
141	человека с	3	3
142	переходит в	2	3
143	и других	1	3
144	связан с	2	3
145	а именно	1	3
146	не на	1	3
147	о чем	1	3
148	там где	7	3
149	к своему	5	3
150	в данном	1	3
151	власти над	1	3
152	как бы	31	3
153	он бросает	1	3
154	этом случае	1	3
155	случаях когда	1	3
156	или в	2	3
157	из своего	4	3
158	но это	6	3
159	только что	3	3
160	же в	1	3
161	между ними	1	3
162	является и	1	3
163	и другие	1	3
164	начинается с	1	2
165	мы здесь	1	2
166	он может	1	2
167	не хочет	2	2
168	по его	1	2
169	а как	2	2
170	ему в	1	2
171	собой в	1	2
172	тех же	1	2
173	вступают в	1	2
174	отношение к	6	2
175	тут же	1	2
176	хочет убить	1	2
177	в этой	1	2
178	заставить его	1	2
179	с этим	3	2
180	вот как	4	2
181	в своем	2	2
182	хотя и	2	2
183	говорит что	1	2
184	увидим что	2	2
