N	2gram	Losev_Dial_1	Istorich
1	т е	25	29
2	что он	11	24
3	и т	21	19
4	не только	13	18
5	т д	19	18
6	может быть	17	17
7	мы имеем	2	15
8	и в	18	15
9	никогда не	9	15
10	так как	11	14
11	но и	7	14
12	так же	4	13
13	знаем что	1	12
14	что в	13	12
15	то что	13	12
16	а в	5	12
17	в этом	12	11
18	об этом	4	11
19	в этих	5	11
20	и не	30	11
21	то же	10	10
22	что они	3	10
23	его в	1	10
24	этих случаях	1	10
25	еще не	2	9
26	все же	5	9
27	в другом	2	9
28	потому что	14	9
29	он не	3	8
30	связи с	1	8
31	один из	3	8
32	мы увидим	2	8
33	очень много	3	8
34	мы можем	4	8
35	мы видим	4	8
36	в царство	1	7
37	в нем	16	7
38	таким образом	1	7
39	том что	9	7
40	не в	6	7
41	ничего не	17	7
42	смерти и	1	7
43	и пр	5	7
44	вместе с	1	7
45	сих пор	2	7
46	то это	4	6
47	но в	6	6
48	что это	11	6
49	и что	12	6
50	в его	3	6
51	что и	3	6
52	мы уже	1	6
53	так что	15	6
54	до сих	2	6
55	наряду с	1	6
56	как бы	11	6
57	видно что	1	6
58	в том	9	6
59	только в	3	6
60	точно так	2	6
61	же как	2	5
62	и есть	16	5
63	как в	2	5
64	с этим	2	5
65	и наконец	1	5
66	что она	7	5
67	но все	3	5
68	было бы	12	5
69	этого не	1	5
70	можно найти	2	5
71	в котором	4	5
72	можно было	5	5
73	так и	9	5
74	говорят что	1	5
75	она не	6	5
76	к нему	8	5
77	прежде всего	10	5
78	представления о	1	5
79	а не	14	5
80	в связи	1	5
81	не может	12	5
82	к тому	4	5
83	что эти	1	4
84	на островах	1	4
85	в ней	3	4
86	в себе	11	4
87	все эти	2	4
88	в этой	1	4
89	и они	1	4
90	при этом	1	4
91	после этого	1	4
92	и с	5	4
93	показывает что	1	4
94	вопрос о	2	4
95	но он	1	4
96	но они	2	4
97	дело не	2	4
98	того как	1	4
99	для нас	1	4
100	другими словами	2	4
101	или на	2	4
102	что здесь	2	4
103	с одной	2	4
104	пока не	1	4
105	у него	1	4
106	и др	1	4
107	а потом	5	4
108	но это	8	4
109	как она	7	4
110	не должен	1	4
111	мы должны	5	4
112	к этой	1	4
113	и другие	1	4
114	они не	1	4
115	указать что	1	3
116	мы не	1	3
117	эта связь	1	3
118	что ее	1	3
119	когда он	1	3
120	из этих	2	3
121	в очень	1	3
122	как он	4	3
123	на то	5	3
124	и почему	1	3
125	всех этих	3	3
126	здесь мы	1	3
127	говорит что	3	3
128	уже знаем	1	3
129	ты мне	1	3
130	он и	2	3
131	хотя в	1	3
132	в их	3	3
133	когда она	1	3
134	стоит в	1	3
135	я буду	1	3
136	и его	1	3
137	как будто	1	3
138	встречается в	1	3
139	и это	2	3
140	но по	1	3
141	в каких	1	3
142	так в	1	3
143	мог бы	2	3
144	по мере	2	3
145	о том	4	3
146	должно было	1	3
147	а именно	1	3
148	если это	2	3
149	того что	2	3
150	же можно	2	3
151	в качестве	2	3
152	же и	2	3
153	то чего	1	3
154	в состоянии	1	3
155	одной стороны	2	3
156	что мы	1	3
157	как это	4	3
158	все это	11	3
159	между прочим	1	3
160	уже на	1	3
161	но если	5	3
162	например в	1	2
163	самом деле	3	2
164	на самом	3	2
165	показать что	1	2
166	они никогда	1	2
167	и ничего	1	2
168	и для	2	2
169	что иное	1	2
170	я не	5	2
171	хотя бы	6	2
172	они были	2	2
173	и то	9	2
174	в которых	2	2
175	иное как	1	2
176	во всех	1	2
177	то мы	2	2
178	но не	4	2
179	не просто	7	2
180	его на	1	2
181	дает нам	1	2
182	вспомним что	1	2
183	в обрядах	1	2
184	перед нами	1	2
185	есть ли	1	2
186	но его	1	2
187	к чему	1	2
188	в которой	1	2
189	говорят о	2	2
190	это за	2	2
191	или его	2	2
192	тому же	2	2
193	не могла	1	2
194	главным образом	1	2
195	в силу	1	2
196	и если	1	2
197	сказал что	2	2
198	и по	1	2
199	могла бы	2	2
200	и может	2	2
201	из них	2	2
202	той же	1	2
203	его не	6	2
204	с другими	2	2
205	это не	9	2
206	есть и	5	2
207	не соответствует	1	2
208	в жизни	1	2
209	ни в	15	2
210	он является	1	2
211	она и	1	2
212	как и	2	2
213	такой же	2	2
214	нисколько не	4	2
215	они говорят	1	2
216	представление о	1	2
217	и эти	1	2
218	и более	4	2
219	она или	1	2
220	тем самым	1	2
221	самого начала	1	2
222	и именно	1	2
223	тогда и	1	2
224	иметь в	3	2
225	этого обряда	1	2
226	другой стороны	4	2
227	кроме того	1	2
228	только с	3	2
229	был бы	1	2
230	мифов и	1	2
231	когда мы	1	2
232	могут быть	3	2
233	с образом	1	2
234	того чтобы	1	2
235	в виду	5	2
236	здесь не	1	2
237	на другой	1	2
238	и говорит	1	2
239	уже с	1	2
240	с самого	1	2
241	и когда	1	2
242	что у	1	2
243	на нее	1	2
244	часто в	1	2
245	имеется в	1	2
246	что под	2	2
247	в разных	3	2
248	д но	2	2
