N	2gram	Tiupa_Hudo_1	Psycholo
1	и в	19	38
2	то что	4	35
3	в том	18	25
4	в самом	5	25
5	что в	6	20
6	может быть	14	19
7	и что	3	18
8	на то	1	16
9	что она	2	16
10	точки зрения	10	16
11	то есть	18	15
12	том что	8	14
13	если бы	3	14
14	как бы	9	14
15	потому что	3	14
16	в этом	11	13
17	в этой	2	13
18	не только	16	12
19	таким образом	3	12
20	было бы	1	12
21	не в	7	12
22	мы видим	1	12
23	что он	3	11
24	то же	10	10
25	в сущности	1	10
26	что это	1	10
27	и не	15	10
28	же самое	1	10
29	с точки	3	9
30	того чтобы	2	9
31	и то	4	8
32	и как	3	8
33	говорит что	2	8
34	как и	2	8
35	в одном	2	8
36	и это	2	8
37	но только	1	8
38	так что	1	8
39	вовсе не	2	8
40	как раз	3	8
41	для того	2	8
42	перед нами	1	8
43	из этого	2	8
44	с другой	7	7
45	заключается в	2	7
46	не может	7	7
47	все то	1	7
48	как мы	1	7
49	в ее	5	7
50	между тем	4	7
51	может служить	2	7
52	а не	9	7
53	а в	12	7
54	и на	2	6
55	к чему	1	6
56	как это	5	6
57	он не	4	6
58	в котором	1	6
59	тому что	2	6
60	не имеет	1	6
61	и его	12	6
62	к тому	4	6
63	и здесь	1	6
64	о том	2	6
65	один из	2	6
66	с одной	2	6
67	если мы	2	6
68	из них	1	6
69	так как	1	6
70	он говорит	1	6
71	я не	2	5
72	время в	1	5
73	в своем	2	5
74	могли бы	1	5
75	в которой	2	5
76	на этом	1	5
77	в другом	3	5
78	иначе говоря	4	5
79	в своей	5	5
80	казалось бы	1	5
81	в поэтической	1	5
82	в его	9	5
83	в какой	2	5
84	но и	10	5
85	действующих лиц	1	5
86	одной стороны	2	5
87	вместе с	1	5
88	в той	3	5
89	или в	2	5
90	о котором	1	5
91	другой стороны	5	5
92	на деле	3	4
93	во всех	3	4
94	что они	1	4
95	идет о	1	4
96	как в	2	4
97	в целом	3	4
98	все эти	2	4
99	раз в	1	4
100	в себе	9	4
101	если он	1	4
102	в нем	5	4
103	при этом	13	4
104	здесь мы	1	4
105	но если	1	4
106	не могли	1	4
107	одна из	2	4
108	никогда не	2	4
109	в самой	2	4
110	как будто	1	4
111	и совершенно	1	4
112	в виду	5	4
113	что и	2	4
114	с той	1	4
115	только в	5	4
116	у него	1	4
117	и даже	1	4
118	из которых	1	4
119	по своему	2	4
120	того что	4	4
121	и для	2	4
122	в свою	3	4
123	сказать что	4	4
124	ее в	2	4
125	в своих	1	4
126	должен быть	1	3
127	того же	2	3
128	едва ли	1	3
129	по его	1	3
130	и к	3	3
131	но в	7	3
132	из этих	3	3
133	у читателя	1	3
134	состоит в	16	3
135	одно и	3	3
136	могла бы	2	3
137	что все	1	3
138	бы в	1	3
139	его в	2	3
140	и тем	2	3
141	ни в	5	3
142	в них	2	3
143	далеко не	2	3
144	в такой	1	3
145	место в	4	3
146	всякий раз	2	3
147	бы не	1	3
148	в то	6	3
149	в основе	4	3
150	и конечно	1	3
151	на это	1	3
152	и о	3	3
153	автор должен	1	3
154	под маской	1	3
155	эти два	1	3
156	здесь не	2	3
157	тот же	1	3
158	ее не	1	3
159	к ним	1	3
160	тем что	1	3
161	такое же	1	3
162	что не	1	3
163	только для	1	3
164	все это	2	3
165	больше и	1	3
166	одновременно и	1	3
167	в таком	1	3
168	отношения к	2	2
169	например в	3	2
170	бы для	1	2
171	по преимуществу	2	2
172	нас на	1	2
173	и больше	2	2
174	той же	1	2
175	совпадает с	2	2
176	между собой	2	2
177	на их	1	2
178	столь же	1	2
179	что его	1	2
180	одним словом	1	2
181	но как	2	2
182	отнюдь не	2	2
183	и я	1	2
184	в истории	1	2
185	в одной	1	2
186	как к	2	2
187	со своей	3	2
188	представляет собой	10	2
189	что автор	1	2
190	не могла	1	2
191	в силу	1	2
192	наших глазах	2	2
193	и по	2	2
194	тем в	1	2
195	и может	1	2
196	не совпадает	1	2
197	и дает	1	2
198	автора и	3	2
199	перед собой	1	2
200	места в	1	2
201	от своего	2	2
202	и ее	3	2
203	превратилась в	1	2
204	говорил о	1	2
205	образом и	2	2
206	но он	3	2
207	друг другу	1	2
208	и более	2	2
209	их в	3	2
210	том и	2	2
211	в этих	3	2
212	впечатление от	1	2
213	она могла	1	2
214	в русской	3	2
215	дело не	2	2
216	вытекает из	2	2
217	нельзя не	1	2
218	либо в	2	2
219	у нас	1	2
220	не могут	1	2
221	когда мы	1	2
222	на наших	2	2
223	из всего	1	2
224	с ее	5	2
225	свою очередь	2	2
226	для читателя	2	2
227	только то	1	2
228	действия и	1	2
229	то время	1	2
230	в глаза	2	2
231	вошел в	1	2
232	для этого	1	2
233	со стороны	2	2
234	с ним	2	2
235	мы рассмотрим	1	2
236	внимание на	1	2
237	но мы	1	2
238	и который	2	2
239	в которую	1	2
240	все прочие	3	2
241	и одновременно	5	2
242	что даже	1	2
243	должен был	1	2
244	все они	1	2
245	со всеми	1	2
246	в качестве	24	2
247	есть в	2	2
248	уже не	4	2
249	к каким	1	2
250	одно из	2	2
251	для него	4	2
252	противоречие между	1	2
253	в конце	1	2
254	представляют собой	1	2
255	еще и	1	2
256	а с	2	2
257	говорит о	1	2
258	однако и	1	2
259	же точно	1	2
260	на время	2	2
261	к его	2	2
262	к своему	1	2
263	в данном	4	2
264	чувства и	1	2
265	быть не	1	2
266	этого слова	2	2
267	с этой	1	2
268	своей жизни	2	2
269	о мире	1	2
270	и другими	1	2
271	не более	1	2
272	же в	1	2
273	так же	2	2
274	нам не	1	2
275	была бы	3	2
276	имеет место	2	2
277	в малой	1	2
278	видим в	2	2
279	и другие	2	2
280	они не	1	2
281	можно назвать	1	2
282	значения этого	1	1
283	для построения	1	1
284	же как	1	1
285	именно эта	1	1
286	чтобы не	1	1
287	художественного произведения	3	1
288	и потому	2	1
289	дело обстоит	1	1
290	это и	1	1
291	и есть	1	1
292	в первом	1	1
293	из его	1	1
294	этой своей	1	1
295	собою в	2	1
296	мы имеем	6	1
297	из своих	1	1
298	стиля в	1	1
299	не столько	3	1
300	на свою	1	1
301	между этими	1	1
302	оно состоит	1	1
303	что можно	3	1
304	что ж	1	1
305	героев или	1	1
306	еще не	3	1
307	бы рассказ	1	1
308	внимание и	1	1
309	это возможно	1	1
310	я на	2	1
311	в чем	2	1
312	с его	6	1
313	чем это	2	1
314	но не	11	1
315	на основе	2	1
316	в сторону	2	1
317	одном и	1	1
318	не все	2	1
319	более как	1	1
320	с собою	1	1
321	отношение к	5	1
322	отличие от	7	1
323	разница в	1	1
324	к третьему	1	1
325	как говорит	3	1
326	они ни	1	1
327	перед читателем	1	1
328	и где	1	1
329	всему свету	1	1
330	хотя и	3	1
331	между двумя	2	1
332	над собой	1	1
333	имеет в	1	1
334	более или	5	1
335	в действительности	1	1
336	то в	2	1
337	для которого	2	1
338	в себя	2	1
339	таковы например	2	1
340	за это	1	1
341	всей своей	2	1
342	то я	1	1
343	в известном	1	1
344	это тот	1	1
345	рассказ о	2	1
346	имеем в	3	1
347	и те	1	1
348	ее как	1	1
349	что одна	1	1
350	на его	1	1
351	не следует	4	1
352	к герою	2	1
353	литературных произведений	3	1
354	в понимании	1	1
