N	3gram	Vygotskiy__5	DiskursI
1	в том что	11	13
2	по отношению к	12	9
3	с одной стороны	3	9
4	о том что	4	5
5	в отличие от	2	4
6	но при этом	2	3
7	а с другой	2	3
8	той или иной	1	3
9	не может быть	3	3
10	в свою очередь	3	3
11	с другой стороны	2	3
12	в то же	1	3
13	по своей природе	1	2
14	и того же	3	2
15	том что в	2	2
16	подобно тому как	4	2
17	в том числе	1	2
18	то же самое	4	2
19	одной стороны и	1	2
20	том числе и	1	2
21	а не только	1	2
22	в том чтобы	1	2
23	состоит в том	3	2
24	более или менее	1	2
25	можно сказать что	5	2
26	только в том	1	2
27	одного и того	3	2
28	в меру нашего	1	1
29	и может быть	1	1
30	в этом случае	3	1
31	и тому же	2	1
32	еще и в	1	1
33	в одном ряду	1	1
34	точка зрения на	1	1
35	в которой он	1	1
36	не только по	1	1
37	поэтому что не	1	1
38	на самом деле	1	1
39	в этом последнем	1	1
40	в этом смысле	1	1
41	о том как	2	1
42	в этом пункте	1	1
43	только по отношению	1	1
44	с точки зрения	9	1
45	до сих пор	3	1
46	и не может	2	1
47	в качестве своих	1	1
48	состоит в образовании	1	1
49	сам по себе	1	1
50	лежали в основе	1	1
51	что он не	2	1
52	а представляет собой	1	1
53	в первую очередь	1	1
54	тех случаях когда	1	1
55	вопрос на который	1	1
56	возможно только при	1	1
57	из того что	4	1
58	что с помощью	1	1
59	с этим связан	1	1
60	можно так выразиться	1	1
61	между собой и	1	1
62	вместе с тем	2	1
63	во всех областях	1	1
64	одно и то	1	1
65	не могло быть	1	1
66	как мы видели	2	1
67	на передний план	1	1
68	можно даже сказать	1	1
69	тогда как процесс	1	1
70	в равной мере	1	1
71	именно в этой	1	1
72	во всяком новом	1	1
73	и потому что	1	1
74	в известном смысле	7	1
75	то что оба	1	1
76	не требует от	2	1
77	к которому мы	1	1
78	здесь имеет место	1	1
79	потому что в	2	1
80	что представляет собой	2	1
81	равной мере и	1	1
82	одни и те	1	1
83	если можно так	1	1
84	в связи с	1	1
85	а не как	1	1
86	том что он	2	1
87	тем или иным	2	1
88	не может ли	1	1
89	во всяком случае	1	1
90	в свое время	2	1
91	его точка зрения	1	1
92	в тех случаях	1	1
93	того или иного	1	1
94	в этом отношении	5	1
95	стоит в отношениях	1	1
96	так и в	1	1
97	не только потому	1	1
98	постановки вопроса о	1	1
99	с самого начала	5	1
100	и тем более	2	1
101	и те же	1	1
102	оно имеет свою	1	1
103	к одному и	2	1
104	заключается в том	5	1
105	по аналогии с	1	1
106	в полной мере	1	1
107	в другом случае	1	1
108	в результате этого	1	1
109	и то же	1	1
110	и т.п и	1	1
111	по мере развития	1	1
112	тех или иных	1	1
113	тем более не	1	1
114	тем не менее	1	1
115	но все же	2	1
116	то что они	2	1
117	того положения что	2	1
118	лежит не в	1	1
119	одному и тому	2	1
120	что не только	1	1
121	и в другом	2	1
