1	в том что	9	17
2	для того чтобы	1	13
3	в самом деле	1	11
4	с точки зрения	3	10
5	заключается в том	2	10
6	не может быть	1	8
7	на то что	2	6
8	до сих пор	1	5
9	в этом отношении	1	5
10	можно было бы	2	4
11	сам по себе	2	4
12	тем не менее	6	4
13	в данном случае	2	4
14	о том что	3	4
15	само по себе	2	3
16	несмотря на все	2	3
17	точно так же	3	3
18	в конце концов	3	3
19	в то время	6	3
20	том что он	2	3
21	в том чтобы	2	3
22	что все это	1	2
23	было бы и	1	2
24	и то что	5	2
25	он не может	1	2
26	в сознании и	1	2
27	это значит что	1	2
28	в первый раз	1	2
29	то время как	1	2
30	имеет дело с	1	2
31	не в том	3	2
32	в то же	3	2
33	то же время	3	2
34	на этот вопрос	1	2
35	той же самой	1	2
36	в свою очередь	2	2
37	и в том	1	2
38	бы то ни	1	2
39	на том же	1	2
40	и т д	1	2
41	что в этой	1	2
42	во всяком случае	6	2
43	начала и до	2	2
44	и в частности	1	1
45	и тем не	1	1
46	с тем и	1	1
47	к которой мы	1	1
48	все это очень	1	1
49	что иное как	1	1
50	только при помощи	1	1
51	никак не может	1	1
52	с самого начала	1	1
53	он ссылается на	1	1
54	не менее с	1	1
55	в том как	1	1
56	после того как	2	1
57	в этом смысле	1	1
58	и в сознании	1	1
59	все больше и	1	1
60	что бы то	1	1
61	само собой разумеется	3	1
62	по себе не	1	1
63	он не только	1	1
64	то ни стало	1	1
65	в отличие от	3	1
66	больше и больше	1	1
67	ни на минуту	1	1
68	совершенно ясно и	1	1
69	не что иное	1	1
70	в высшей степени	1	1
71	связи с этим	1	1
72	в связи с	8	1
73	мы и будем	1	1
74	та же самая	1	1
75	во всех своих	1	1
76	просто сказать что	1	1
77	приходит к выводу	1	1
78	что имеет дело	1	1
79	уже и в	1	1
80	более или менее	3	1
81	в свое время	1	1
82	по себе как	1	1
83	он все более	1	1
84	к выводу что	1	1
85	в каком они	1	1
86	по крайней мере	4	1
87	признаки и свойства	1	1
88	по этому поводу	1	1
89	в этом случае	1	1
90	потому что в	1	1
91	что же касается	5	1
92	сказать что все	1	1
93	на минуту не	1	1
94	чтобы отнять у	1	1
95	не то что	2	1
96	он никогда не	2	1
97	приходит к такому	1	1
98	едва ли может	1	1
99	до тех пор	1	1
100	и поэтического творчества	1	1
101	тех пор пока	1	1
102	и все его	1	1
103	связи и в	1	1
104	собой разумеется что	2	1
105	не может исполнить	1	1
106	можно установить только	1	1
107	можно сказать что	1	1
108	не было бы	1	1
109	только в очень	1	1
110	то же с	1	1
111	во что бы	1	1
112	нужно сказать что	1	1
113	крайней мере в	1	1
114	к той же	1	1
115	в ней не	1	1
116	вместе с тем	1	1
117	потому что если	1	1
118	ничего общего с	1	1
119	кроме того что	1	1
120	не могла быть	1	1
121	и что настоящее	1	1
122	только то что	1	1
123	не имеет никакого	2	1
124	он все же	1	1
125	за то что	1	1
